cell_number,x_position,y_position
312,335.8647342995169,336.7004830917874
313,133.5529411764706,340.93333333333334
314,200.78740157480314,340.26771653543307
315,259.32234432234435,336.83516483516485
316,298.9820627802691,337.47982062780267
317,323.4786324786325,340.6923076923077
318,81.18707482993197,344.46938775510205
319,226.22869955156952,340.7713004484305
320,274.1470588235294,342.1519607843137
321,383.0934256055363,346.4982698961938
322,349.1393442622951,346.25
323,361.78205128205127,345.3333333333333
324,159.4561403508772,348.95087719298243
325,187.99079754601226,348.69325153374234
326,245.359375,345.9609375
327,174.6058631921824,353.7068403908795
328,284.9095744680851,348.9840425531915
329,99.41206030150754,355.81658291457285
330,148.3886925795053,353.68904593639576
331,216.56770833333334,348.515625
332,310.0877192982456,350.9298245614035
333,115.43173431734317,353.3210332103321
334,335.87772925764193,353.414847161572
335,296.8457943925234,353.2570093457944
336,264.151376146789,352.7155963302752
337,364.4323308270677,358.2518796992481
338,393.4470989761092,356.81569965870307
339,235.34615384615384,356.1826923076923
340,135.02576112412177,362.8384074941452
341,320.8411764705882,356.74117647058824
342,202.72340425531914,358.77127659574467
343,250.8909090909091,360.6909090909091
344,276.9400921658986,362.2764976958525
345,218.51075268817203,358.6774193548387
346,344.73127753303964,363.8898678414097
347,375.43307086614175,365.3937007874016
348,94.77580071174377,370.4555160142349
349,290.9288888888889,366.76444444444445
350,193.69899665551839,370.0635451505017
351,324.885593220339,368.60169491525426
352,116.1628664495114,371.6026058631922
353,167.36012861736336,370.92926045016077
354,404.3794642857143,367.86607142857144
355,226.32996632996634,371.2188552188552
356,263.0615384615385,368.53333333333336
357,307.9406392694064,368.06392694063925
358,85.77749360613811,380.5907928388747
359,153.6689655172414,373.8689655172414
360,209.95454545454547,373.11742424242425
361,240.90950226244343,373.79638009049773
362,183.31071428571428,376.975
363,386.2064516129032,377.8483870967742
364,356.80782918149464,378.3523131672598
365,131.0211267605634,380.75
366,344.52884615384613,377.96634615384613
367,253.7860962566845,377.86096256684493
368,272.12931034482756,378.8491379310345
369,327.9646739130435,383.13315217391306
370,297.1617647058824,381.55882352941177
371,369.5042735042735,381.1623931623932
372,112.37714285714286,391.5314285714286
373,285.26732673267327,382.15841584158414
374,310.0904761904762,382.54761904761904
375,147.45098039215685,387.3764705882353
376,222.4777777777778,385.23333333333335
377,232.77900552486187,389.91160220994476
378,179.02389078498294,392.12286689419795
379,211.0,390.19806763285027
380,104.64375,398.55625
381,163.92698412698414,394.05396825396826
382,198.40084388185653,392.0337552742616
383,245.50520833333334,390.7083333333333
384,260.90909090909093,390.44444444444446
385,125.72514619883042,399.3567251461988
386,334.02492211838006,400.22118380062307
387,277.83268482490274,396.55252918287937
388,346.9139072847682,399.1456953642384
389,369.25,396.5506756756757
390,312.65,396.81
391,95.13945578231292,403.30272108843536
392,140.2016129032258,400.0806451612903
393,300.3762376237624,399.5990099009901
394,289.8820512820513,401.07179487179485
395,383.2706270627063,401.46534653465346
396,194.7560975609756,405.18466898954705
397,266.29100529100526,402.83597883597884
398,356.5863636363636,406.15
399,250.1880733944954,403.54587155963304
400,321.2621359223301,406.4660194174757
401,232.0,403.14830508474574
402,156.00393700787401,407.49212598425197
403,214.41869918699186,404.8617886178862
404,90.51778656126483,416.3359683794466
405,177.12745098039215,410.9575163398693
406,308.23444976076553,413.5693779904306
407,280.65765765765764,414.9144144144144
408,140.67777777777778,419.5740740740741
409,241.61611374407582,416.042654028436
410,260.3423076923077,415.71153846153845
411,367.98823529411766,419.07941176470587
412,225.7086956521739,417.3565217391304
413,211.16095890410958,421.3390410958904
414,293.57971014492756,418.8502415458937
415,116.97586206896551,424.4172413793103
416,129.37878787878788,425.23333333333335
417,153.62545454545455,423.8363636363636
418,194.77170418006432,422.2250803858521
419,335.0701754385965,423.2426900584795
420,383.4,421.88709677419354
421,173.71428571428572,425.2059800664452
422,350.8888888888889,423.22222222222223
423,106.91620111731844,431.51675977653633
424,270.8609022556391,426.9248120300752
425,319.8551724137931,426.27241379310345
426,303.95580110497235,427.0110497237569
427,246.99014778325125,428.384236453202
428,231.13930348258705,429.86567164179104
429,167.72348484848484,436.3636363636364
430,257.80254777070064,433.28662420382165
431,283.95384615384614,434.6
432,193.0503597122302,437.7589928057554
433,95.4375,436.96590909090907
434,297.27807486631013,440.1229946524064
435,370.7190082644628,438.11570247933884
436,211.8910891089109,436.1782178217822
437,335.5487179487179,439.37948717948717
438,145.56989247311827,443.35483870967744
439,308.71794871794873,441.26666666666665
440,159.68055555555554,448.03819444444446
441,234.22972972972974,441.9099099099099
