Frame,Cell_74,Cell_77,Cell_78,Cell_81,Cell_82,Cell_87,Cell_88,Cell_91,Cell_92,Cell_93,Cell_94,Cell_95,Cell_98,Cell_99,Cell_103,Cell_105,Cell_106,Cell_107,Cell_108,Cell_111,Cell_112,Cell_113,Cell_114,Cell_115,Cell_118,Cell_123,Cell_124,Cell_126,Cell_129,Cell_130,Cell_131,Cell_134,Cell_135,Cell_137,Cell_140,Cell_141,Cell_142,Cell_143,Cell_145,Cell_149,Cell_151,Cell_152,Cell_157,Cell_159,Cell_160,Cell_161,Cell_163,Cell_166,Cell_167,Cell_168,Cell_173,Cell_174,Cell_177,Cell_180,Cell_181,Cell_183,Cell_187,Cell_189,Cell_191,Cell_193,Cell_194,Cell_196,Cell_199,Cell_201,Cell_203,Cell_206,Cell_207,Cell_214,Cell_218,Cell_219,Cell_221,Cell_222,Cell_223,Cell_225,Cell_226,Cell_229,Cell_230,Cell_233,Cell_234
20,165.59574468085106,158.16931216931218,123.17027863777089,153.22089552238805,170.78097982708934,196.67391304347825,337.0516717325228,200.41724941724942,174.67278287461772,171.659509202454,270.95665634674924,178.3758389261745,189.021875,311.0263157894737,195.66996699669966,118.82521489971347,167.14982578397212,231.20466321243524,605.9354838709677,237.8006993006993,212.78745644599303,362.020325203252,212.7811320754717,189.36199095022624,308.8991354466859,361.8122171945701,972.8366834170854,210.29752066115702,217.70491803278688,218.89454545454547,607.9179104477612,198.08778625954199,168.71857923497268,199.53225806451613,192.38735177865613,237.70325203252034,196.95945945945945,250.36337209302326,320.88963210702343,269.97235023041475,266.5,214.17110266159696,211.60629921259843,337.3581780538302,208.53918495297805,172.35294117647058,230.48669201520912,231.6168582375479,302.6977777777778,360.05542168674697,234.0990415335463,478.9282296650718,332.4825174825175,367.0077519379845,291.63868613138686,362.752380952381,354.5912596401028,485.7542372881356,493.5891472868217,312.59514170040484,239.596,498.44160583941607,293.975,330.7207547169811,283.34615384615387,1002.6744186046511,254.97810218978103,452.65725806451616,276.8875502008032,449.4375,244.43434343434345,290.53551912568304,633.1786941580756,417.109756097561,262.70403587443946,379.9632653061224,449.2668918918919,553.7889447236181,433.8544600938967
21,348.9209726443769,329.01851851851853,285.57275541795667,344.43283582089555,354.9164265129683,404.90942028985506,411.2401215805471,340.23776223776224,355.3394495412844,336.39877300613495,400.671826625387,370.56040268456377,354.0625,507.6578947368421,380.2706270627063,280.7163323782235,385.7108013937282,370.2253886010363,568.989247311828,394.6643356643357,460.4843205574913,420.7642276422764,515.0037735849056,373.368778280543,512.0835734870317,393.0882352941176,531.4849246231156,377.6556473829201,378.40437158469945,378.3781818181818,626.8395522388059,363.7022900763359,319.78688524590166,322.96774193548384,344.24110671936756,377.4308943089431,312.2837837837838,364.7470930232558,444.2909698996655,413.926267281106,449.73809523809524,378.6045627376426,337.81889763779526,516.4057971014493,386.5987460815047,336.7486631016043,403.72243346007605,384.09961685823754,449.28,480.86265060240964,381.11182108626195,612.7416267942584,466.3041958041958,387.28682170542635,422.963503649635,508.95238095238096,535.9511568123394,520.9618644067797,385.7596899224806,518.4251012145749,566.82,597.9963503649635,441.675,444.53584905660375,475.6213017751479,1031.2279069767442,470.7299270072993,512.0120967741935,438.82329317269074,540.5,537.6717171717172,440.1639344262295,753.5429553264605,605.3455284552846,499.5695067264574,564.7020408163265,618.1317567567568,624.3517587939698,507.11737089201876
22,391.90881458966567,340.3492063492063,331.8482972136223,378.2686567164179,481.4034582132565,432.0144927536232,319.14285714285717,338.34265734265733,302.65443425076455,379.07975460122697,380.8235294117647,456.5973154362416,308.16875,529.5078947368421,333.9141914191419,313.54727793696276,408.7247386759582,392.01554404145077,430.1505376344086,348.1048951048951,361.38327526132406,407.3333333333333,374.01132075471696,349.8212669683258,453.78674351585016,345.1447963800905,429.48743718592965,377.030303030303,337.3524590163934,338.6181818181818,579.2798507462686,305.5648854961832,336.327868852459,297.43279569892474,276.8379446640316,400.8008130081301,302.0,378.53779069767444,449.7391304347826,343.0783410138249,452.6934523809524,350.43726235741445,322.0236220472441,465.55900621118013,378.3949843260188,302.2807486631016,361.6425855513308,406.2145593869732,416.64,487.7783132530121,419.26837060702877,502.7081339712919,460.95454545454544,322.1744186046512,447.16058394160586,521.8,530.879177377892,434.7118644067797,316.9089147286822,511.4251012145749,612.304,596.0328467153284,449.9875,467.70943396226414,526.2396449704142,628.1162790697674,518.7664233576643,444.633064516129,477.6305220883534,510.5,692.7676767676768,472.3879781420765,785.8831615120275,577.3089430894308,586.9865470852018,566.4244897959184,701.027027027027,540.5778894472362,398.4319248826291
23,411.44072948328267,341.537037037037,398.3498452012384,365.6626865671642,424.2334293948127,375.2427536231884,325.99696048632217,397.1118881118881,311.62996941896023,739.2852760736197,357.328173374613,398.1308724832215,354.9375,482.63684210526316,314.62046204620464,375.2063037249284,367.780487804878,412.3341968911917,394.6702508960573,374.55594405594405,322.3867595818815,379.2317073170732,352.60377358490564,327.78054298642536,562.8472622478387,343.78506787330315,431.29396984924625,340.43526170798896,283.57923497267757,286.5163636363636,404.9514925373134,376.412213740458,344.2049180327869,271.33870967741933,361.6837944664032,347.6869918699187,271.6126126126126,346.0436046511628,421.86622073578593,303.33179723502303,403.625,485.22813688212926,309.83858267716533,380.6169772256729,363.17241379310343,304.0534759358289,343.3802281368821,452.3524904214559,327.94666666666666,483.00963855421685,422.28753993610223,448.57894736842104,466.33216783216784,274.57751937984494,445.15328467153284,514.6809523809524,486.47814910025704,439.4364406779661,309.6143410852713,644.5263157894736,668.416,539.8576642335767,467.775,430.76981132075474,520.9970414201183,416.19069767441863,654.6094890510949,436.26612903225805,492.26104417670683,489.92857142857144,800.1111111111111,445.78688524590166,692.8384879725086,709.9512195121952,488.1031390134529,574.1346938775511,608.0675675675676,483.3718592964824,331.2018779342723
24,371.9270516717325,314.2116402116402,355.58204334365325,344.3940298507463,346.9164265129683,342.90579710144925,339.05775075987845,365.35897435897436,316.3272171253823,653.5306748466257,338.6377708978328,371.5134228187919,352.55625,460.4342105263158,325.33663366336634,339.84240687679085,333.0,413.84715025906735,463.5376344086022,368.52797202797206,367.67247386759584,380.4105691056911,345.42641509433963,325.24886877828055,446.4899135446686,357.0542986425339,396.713567839196,372.801652892562,305.5601092896175,343.1127272727273,410.05223880597015,327.8854961832061,335.3360655737705,306.31182795698925,373.60474308300394,390.6422764227642,308.3783783783784,414.06976744186045,413.4214046822743,289.0599078341014,402.7083333333333,400.71102661596956,349.4724409448819,368.12215320910974,374.58620689655174,319.5935828877005,334.91634980988596,530.4061302681993,409.14222222222224,471.29397590361447,422.64536741214056,436.2775119617225,418.77972027972027,274.531007751938,475.5255474452555,474.6714285714286,453.5809768637532,408.56779661016947,337.1841085271318,642.3562753036438,605.692,500.13868613138686,483.09166666666664,399.9056603773585,542.0532544378698,353.0511627906977,653.4744525547445,461.3508064516129,492.421686746988,473.4330357142857,641.2424242424242,464.0163934426229,631.3505154639175,702.69918699187,531.4125560538116,538.1714285714286,647.0878378378378,457.7537688442211,412.3755868544601
25,289.70212765957444,298.67195767195767,321.90712074303406,300.3970149253731,322.6685878962536,363.2173913043478,335.09422492401217,346.97902097902096,318.6605504587156,376.6503067484663,401.04334365325076,374.9127516778523,347.090625,399.11842105263156,321.52145214521454,296.6991404011461,333.61672473867594,356.3264248704663,461.61648745519716,342.5769230769231,373.0801393728223,372.0853658536585,352.188679245283,321.6221719457014,461.05187319884726,327.79411764705884,375.03768844221105,366.10192837465564,320.03551912568304,354.6363636363636,395.68283582089555,352.6297709923664,349.8661202185792,322.4704301075269,358.9328063241107,383.2764227642276,309.36036036036035,447.5494186046512,418.39130434782606,305.7096774193548,379.875,434.5817490494297,334.90157480314963,348.68737060041406,379.66144200626957,331.2967914438503,352.04182509505705,566.2068965517242,448.4488888888889,434.72289156626505,439.3226837060703,408.14832535885165,423.8356643356643,294.33720930232556,432.48175182481754,856.0619047619048,500.67609254498717,427.8474576271187,368.77906976744185,458.1255060728745,529.832,503.0255474452555,445.0833333333333,409.5056603773585,541.2988165680473,323.9720930232558,600.9635036496351,478.11290322580646,512.3734939759037,456.75892857142856,505.4848484848485,443.7158469945355,807.3333333333334,620.6260162601626,545.0224215246636,497.7551020408163,639.0540540540541,431.286432160804,653.9859154929577
26,301.62613981762917,311.7195767195767,343.8637770897833,310.03880597014927,346.1757925072046,346.0507246376812,338.4711246200608,370.5104895104895,346.4831804281346,390.6441717791411,347.57275541795667,352.7852348993289,352.85625,362.88421052631577,332.1716171617162,321.7679083094556,300.0034843205575,397.8031088082902,648.2043010752689,364.5244755244755,331.52613240418117,345.5121951219512,331.6792452830189,279.4321266968326,444.35446685878964,372.7692307692308,440.72613065326635,325.8787878787879,284.8032786885246,313.31636363636363,357.35820895522386,394.8587786259542,318.3360655737705,289.7231182795699,343.5810276679842,380.2276422764228,307.56756756756755,1341.3313953488373,383.1404682274248,283.48387096774195,444.75892857142856,398.3231939163498,322.15748031496065,316.74948240165634,424.2476489028213,299.5427807486631,314.8631178707224,377.81226053639847,400.84444444444443,518.4433734939759,388.17891373801916,390.89473684210526,404.15034965034965,265.7984496124031,517.1642335766423,1009.4809523809524,536.5629820051414,416.79661016949154,379.3178294573643,351.78542510121457,408.536,529.6240875912408,519.4958333333333,365.0867924528302,401.8639053254438,329.42325581395346,602.3832116788321,480.9233870967742,497.5502008032129,487.0267857142857,472.5050505050505,402.57377049180326,560.1374570446735,591.9674796747968,498.60538116591925,508.2122448979592,582.5608108108108,1069.4723618090452,611.2957746478874
27,359.01519756838906,267.97354497354496,336.9752321981424,304.8179104477612,322.5129682997118,355.2789855072464,408.62613981762917,356.1934731934732,319.914373088685,369.10736196319016,308.9009287925697,346.90939597315435,323.746875,319.62105263157895,415.13861386138615,327.5816618911175,332.3240418118467,313.74870466321244,1305.6594982078852,316.09090909090907,345.4703832752613,490.1016260162602,336.29811320754715,291.00904977375563,421.7463976945245,361.1244343891403,344.10552763819095,340.5096418732782,305.7049180327869,353.1709090909091,412.11567164179104,344.2748091603053,365.4617486338798,320.11290322580646,368.94466403162056,410.020325203252,313.6261261261261,687.2616279069767,413.9096989966555,299.35483870967744,432.7559523809524,379.60076045627375,362.003937007874,321.96687370600415,406.1786833855799,339.28877005347596,348.6311787072243,376.04597701149424,409.9866666666667,493.00722891566267,449.78274760383385,489.1387559808612,462.1923076923077,263.9651162790698,555.4817518248175,1004.047619047619,572.5115681233933,539.5,293.29651162790697,315.7894736842105,314.14,506.3211678832117,478.7875,416.1509433962264,394.7248520710059,344.25116279069766,534.970802919708,448.39112903225805,413.8995983935743,568.8973214285714,396.83838383838383,317.0601092896175,572.5154639175257,499.390243902439,419.0896860986547,607.6857142857143,460.8581081081081,745.3718592964824,352.981220657277
28,344.0607902735562,328.77777777777777,318.4520123839009,311.9134328358209,307.87031700288185,344.9927536231884,389.43465045592706,348.7459207459207,309.6330275229358,367.1687116564417,306.71826625386996,325.90939597315435,321.071875,331.7526315789474,402.3333333333333,324.1518624641834,340.2404181184669,358.3911917098446,884.8781362007169,321.4475524475524,375.69686411149826,486.3617886178862,336.388679245283,341.90497737556564,446.76368876080693,356.3122171945701,377.5326633165829,316.04683195592287,289.1448087431694,363.40363636363634,363.9179104477612,354.2977099236641,368.6256830601093,314.9032258064516,361.3794466403162,357.0853658536585,295.94594594594594,473.3837209302326,376.55183946488296,348.6359447004608,411.55059523809524,362.467680608365,333.9763779527559,339.18633540372673,375.6896551724138,350.3636363636364,352.0988593155894,415.4406130268199,393.9866666666667,465.67710843373493,432.36102236421726,481.6650717703349,452.93706293706293,276.8178294573643,541.3467153284671,856.5428571428571,543.1825192802056,578.0889830508474,289.7325581395349,349.9838056680162,339.724,504.03284671532845,474.70416666666665,422.4339622641509,451.7751479289941,430.0883720930233,462.6824817518248,451.375,447.2289156626506,508.3482142857143,386.56060606060606,412.73770491803276,505.0068728522337,447.9715447154472,400.2914798206278,548.2857142857143,443.13513513513516,969.5979899497487,320.81220657277
29,380.19452887537994,253.0873015873016,294.625386996904,312.56119402985075,368.46109510086455,314.1195652173913,444.32522796352583,316.76456876456876,302.3975535168196,367.57055214723925,310.59442724458205,321.4530201342282,338.80625,354.2921052631579,384.1188118811881,321.8595988538682,345.54006968641113,290.43523316062175,724.2508960573476,319.3356643356643,360.73867595818814,597.8536585365854,337.0377358490566,332.6877828054299,447.1815561959654,332.28506787330315,309.45979899497485,337.168044077135,300.09562841530055,363.90909090909093,356.77985074626866,403.37786259541986,379.8114754098361,325.7956989247312,353.901185770751,361.4959349593496,299.963963963964,361.59302325581393,391.27759197324417,399.2073732718894,357.5357142857143,412.45247148288973,330.56692913385825,359.5652173913044,365.56739811912223,376.56417112299465,349.22813688212926,443.6168582375479,410.9111111111111,389.3325301204819,361.56869009584665,384.44976076555025,455.34615384615387,264.44573643410854,481.2189781021898,643.9238095238095,453.83547557840615,807.2754237288135,259.8217054263566,308.251012145749,365.54,478.57664233576645,414.96666666666664,424.75471698113205,399.0325443786982,496.13023255813954,442.3795620437956,414.9153225806452,425.8152610441767,513.7276785714286,359.45454545454544,414.59562841530055,466.96907216494844,415.219512195122,385.1793721973094,470.7265306122449,414.0067567567568,763.5226130653266,260.54460093896716
30,394.1489361702128,243.89153439153438,288.94427244582045,332.3074626865672,348.0115273775216,353.9855072463768,420.4012158054711,306.8834498834499,301.47400611620793,341.9325153374233,325.35603715170276,310.03691275167785,341.51875,461.88684210526316,432.7854785478548,302.8194842406877,342.0243902439024,276.22020725388603,587.6810035842294,327.9895104895105,364.41811846689893,504.7479674796748,323.9584905660377,304.11538461538464,408.12680115273776,343.25113122171945,324.02763819095475,332.3305785123967,301.5601092896175,351.5854545454545,348.85074626865674,443.4236641221374,366.64207650273227,329.51075268817203,368.02766798418975,395.4390243902439,299.51801801801804,354.5755813953488,386.0133779264214,387.2718894009217,345.0833333333333,448.0152091254753,351.26377952755905,374.26293995859214,369.57993730407526,441.75401069518716,356.680608365019,425.91954022988506,438.4977777777778,395.68674698795184,407.814696485623,333.70334928229664,462.3986013986014,268.07751937984494,440.2335766423358,579.5857142857143,403.3573264781491,821.542372881356,257.21317829457365,308.36032388663966,341.152,468.38321167883214,416.7,428.77358490566036,429.92899408284023,602.9209302325581,426.7226277372263,457.4233870967742,414.06827309236945,553.6741071428571,386.26262626262627,425.92896174863387,543.4226804123712,429.390243902439,416.13452914798205,420.2326530612245,387.80743243243245,834.8542713567839,253.33802816901408
