Frame,Cell_74_Raw,Cell_74_Norm,Cell_77_Raw,Cell_77_Norm,Cell_78_Raw,Cell_78_Norm,Cell_81_Raw,Cell_81_Norm,Cell_82_Raw,Cell_82_Norm,Cell_87_Raw,Cell_87_Norm,Cell_88_Raw,Cell_88_Norm,Cell_91_Raw,Cell_91_Norm,Cell_92_Raw,Cell_92_Norm,Cell_93_Raw,Cell_93_Norm,Cell_94_Raw,Cell_94_Norm,Cell_95_Raw,Cell_95_Norm,Cell_98_Raw,Cell_98_Norm,Cell_99_Raw,Cell_99_Norm,Cell_103_Raw,Cell_103_Norm,Cell_105_Raw,Cell_105_Norm,Cell_106_Raw,Cell_106_Norm,Cell_107_Raw,Cell_107_Norm,Cell_108_Raw,Cell_108_Norm,Cell_111_Raw,Cell_111_Norm,Cell_112_Raw,Cell_112_Norm,Cell_113_Raw,Cell_113_Norm,Cell_114_Raw,Cell_114_Norm,Cell_115_Raw,Cell_115_Norm,Cell_118_Raw,Cell_118_Norm,Cell_123_Raw,Cell_123_Norm,Cell_124_Raw,Cell_124_Norm,Cell_126_Raw,Cell_126_Norm,Cell_129_Raw,Cell_129_Norm,Cell_130_Raw,Cell_130_Norm,Cell_131_Raw,Cell_131_Norm,Cell_134_Raw,Cell_134_Norm,Cell_135_Raw,Cell_135_Norm,Cell_137_Raw,Cell_137_Norm,Cell_140_Raw,Cell_140_Norm,Cell_141_Raw,Cell_141_Norm,Cell_142_Raw,Cell_142_Norm,Cell_143_Raw,Cell_143_Norm,Cell_145_Raw,Cell_145_Norm,Cell_149_Raw,Cell_149_Norm,Cell_151_Raw,Cell_151_Norm,Cell_152_Raw,Cell_152_Norm,Cell_157_Raw,Cell_157_Norm,Cell_159_Raw,Cell_159_Norm,Cell_160_Raw,Cell_160_Norm,Cell_161_Raw,Cell_161_Norm,Cell_163_Raw,Cell_163_Norm,Cell_166_Raw,Cell_166_Norm,Cell_167_Raw,Cell_167_Norm,Cell_168_Raw,Cell_168_Norm,Cell_173_Raw,Cell_173_Norm,Cell_174_Raw,Cell_174_Norm,Cell_177_Raw,Cell_177_Norm,Cell_180_Raw,Cell_180_Norm,Cell_181_Raw,Cell_181_Norm,Cell_183_Raw,Cell_183_Norm,Cell_187_Raw,Cell_187_Norm,Cell_189_Raw,Cell_189_Norm,Cell_191_Raw,Cell_191_Norm,Cell_193_Raw,Cell_193_Norm,Cell_194_Raw,Cell_194_Norm,Cell_196_Raw,Cell_196_Norm,Cell_199_Raw,Cell_199_Norm,Cell_201_Raw,Cell_201_Norm,Cell_203_Raw,Cell_203_Norm,Cell_206_Raw,Cell_206_Norm,Cell_207_Raw,Cell_207_Norm,Cell_214_Raw,Cell_214_Norm,Cell_218_Raw,Cell_218_Norm,Cell_219_Raw,Cell_219_Norm,Cell_221_Raw,Cell_221_Norm,Cell_222_Raw,Cell_222_Norm,Cell_223_Raw,Cell_223_Norm,Cell_225_Raw,Cell_225_Norm,Cell_226_Raw,Cell_226_Norm,Cell_229_Raw,Cell_229_Norm,Cell_230_Raw,Cell_230_Norm,Cell_233_Raw,Cell_233_Norm,Cell_234_Raw,Cell_234_Norm
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,828.2705167173252,1.9178611709949605,338.8121693121693,0.45777822183886824,314.1640866873065,0.7912832160425541,224.10746268656717,0.284626514087118,277.13256484149855,0.5341697702162056,350.02536231884056,0.718530480260271,692.5471124620061,0.9796764371400272,610.8508158508158,0.8217437179253471,494.7584097859327,1.667505715793176,892.3865030674847,2.9041535261356777,965.8668730650155,2.814559252677741,508.3489932885906,1.5147595894908472,509.9125,1.7782784884842846,902.1473684210526,2.668704740841152,859.7524752475248,3.35281744138337,426.7134670487106,2.8908461232535116,783.1324041811847,3.525440109532407,710.4896373056995,2.5912238941478076,474.8817204301075,-0.3220206766329485,353.15384615384613,0.51275582374497,1042.637630662021,3.354888942071356,579.5528455284552,0.9434679284549099,371.0943396226415,0.8466603794056035,930.0927601809955,3.5032807815940297,834.207492795389,1.355572312850253,555.5542986425339,1.9108602994636623,566.356783919598,0.9685507738586195,1355.3305785123966,5.385683691349211,834.344262295082,2.906341499468415,1111.149090909091,4.280031794304673,701.429104477612,1.517367238531701,783.5114503816794,2.716857956202912,945.3579234972677,3.9851103476760223,608.5483870967741,0.8364217978081052,835.4347826086956,3.2770179576364358,1453.6178861788617,4.005085473275604,1065.8648648648648,3.864228154807587,871.2122093023256,3.8142120002213216,747.6889632107024,2.047552907247975,1112.774193548387,3.154102879250397,885.9702380952381,3.1830198223854316,884.9467680608365,1.902956633091451,1058.6102362204724,3.469126796666229,514.7225672877847,0.5501479136212164,1076.1724137931035,4.541837885927167,344.9064171122995,0.29148974277110395,586.2699619771863,1.7264512934769156,1192.8007662835248,2.5599795185070353,759.2977777777778,1.0673067485569923,844.5855421686747,2.7101301151312502,652.0862619808307,2.2067520787108243,1198.846889952153,2.125896343652577,558.5979020979021,0.979572758538083,464.3837209302326,0.4113270124811529,1385.1350364963503,4.17820050057683,1120.7904761904763,1.6688412562223376,817.0385604113111,1.2775695643761602,1490.2372881355932,1.7014909449991598,1422.5697674418604,1.3178033400800133,651.5951417004048,1.434827628520088,661.152,1.0809935552642738,1492.2335766423357,2.170793032583829,1429.1416666666667,4.27386478373701,1118.5584905660378,3.7535218043612293,1172.1183431952663,3.5651746389429477,939.8883720930232,0.3581349917556817,605.3503649635037,1.583171249991348,1466.5362903225807,1.5428677080072186,568.2008032128514,1.2374276938647848,726.9508928571429,0.5105753353494499,1093.4747474747476,1.195222848851226,516.0109289617486,0.30545780191793387,1382.7800687285223,2.4597176817652917,377.1341463414634,0.2582409716623593,870.9506726457399,0.9636345254076402,423.55918367346936,0.007909399656169243,529.0168918918919,0.16418816664243502,910.1859296482412,0.565981601810615,984.9483568075117,1.5059405309847265
2,553.5106382978723,0.9499271875847694,827.6349206349206,2.56099417970815,294.3529411764706,0.6783251347470992,347.3044776119403,0.9908151877363459,562.3804034582132,2.1132646386794742,712.927536231884,2.5002826455624643,1090.3130699088147,2.1167079535295925,601.8741258741259,0.7949724864749625,449.18042813455656,1.4217705768554343,675.4171779141104,1.9549218278199023,667.5572755417957,1.6364262540960886,597.6812080536913,1.956678520573414,519.625,1.831197430105452,569.5526315789474,1.3161630934969504,1082.8349834983499,4.482255809679054,311.1805157593123,1.8373969815111022,536.0278745644599,2.097512030443566,360.05440414507774,0.8199223626432787,650.4731182795699,-0.07133227996181471,386.1293706293706,0.6540084739275289,1066.5783972125435,3.4548847377816863,724.0325203252032,1.4279649272144275,401.6264150943396,0.9985957986629834,851.8891402714933,3.124638055119078,1169.1325648414986,2.3013085156593305,1025.9660633484164,4.375611150332444,546.2738693467337,0.8987463005191407,678.00826446281,2.1944577844117075,906.120218579235,3.2423915082807913,1233.2072727272728,4.86003594138789,668.7425373134329,1.4000580296695289,559.6145038167939,1.6547252371420242,593.327868852459,2.1287672373219433,856.3951612903226,1.5843511790966887,1240.0553359683795,5.348477524287888,923.3821138211382,2.179381905046282,763.2747747747748,2.4833146036618796,579.8023255813954,2.20391666205582,1216.23745819398,3.9573394606580923,1266.7972350230414,3.7290870618189182,1191.327380952381,4.624733016075243,556.2509505703422,0.8247113215182572,1025.3661417322835,3.328780455373978,751.0144927536232,1.2617690053415176,635.9341692789968,2.2747950301423625,253.3716577540107,-0.05125888976524227,1152.4562737642586,4.359503474616732,920.3793103448276,1.7469226937991384,1241.8177777777778,2.3810427840200927,1290.4,4.668522205900169,1272.6773162939296,5.258620779950806,1233.468899521531,2.216170434555997,731.9020979020979,1.5937323600437265,612.5426356589147,0.8616026553861621,1130.2518248175184,3.2253429527362694,1063.557142857143,1.532556478223237,983.7892030848329,1.7424022014088445,1671.0254237288136,2.029222317148215,1251.7984496124031,1.0395643813210655,1033.910931174089,2.8634341165930137,520.176,0.6372678349353083,993.9525547445255,1.1120137521595457,1591.3541666666667,4.872466595709422,962.8264150943396,3.0917094604948523,1134.603550295858,3.4190617638021097,733.0790697674419,0.05929636533084835,931.1605839416059,2.9734794736732812,1252.657258064516,1.1720169570658714,754.9156626506024,1.9726624823407857,805.1741071428571,0.6731200949924858,839.2222222222222,0.684794094916644,532.2622950819672,0.34657218826659353,1120.8316151202748,1.8043222814737256,875.410569105691,1.9206515924382728,695.4035874439462,0.5678482562613392,474.46530612244896,0.1290465660643694,515.777027027027,0.13505167924503345,1404.6482412060302,1.416707654000299,1269.1267605633802,2.22895730143815
3,481.18237082066867,0.6951265651100038,683.936507936508,1.9427152761792983,238.8513931888545,0.3618695130275143,775.9940298507463,3.448145070982192,715.6051873198847,2.961497077847836,711.7282608695652,2.4943945257681834,731.9118541033434,1.092202285676773,827.5314685314685,1.4679516095643868,856.816513761468,3.6195535086176576,603.8588957055215,1.6418573441588944,540.0588235294117,1.132888537472081,650.8859060402684,2.2198776735847243,585.13125,2.188110832377947,385.0763157894737,0.5659651125459282,492.3762376237624,1.4928382721252371,196.74498567335243,0.7939543133503832,728.2369337979094,3.208218957428673,257.25129533678756,0.300296232493038,854.426523297491,0.21984799837616287,386.958041958042,0.6575581375998084,1205.8048780487804,4.036405914465343,1126.0081300813008,2.7759467577060617,526.2301886792453,1.6186560562181291,528.7556561085972,1.5601050629075108,604.7319884726224,0.707596660355556,973.6945701357466,4.101731504799637,1102.4447236180904,2.831892678666732,470.43801652892563,1.2164838730611978,981.5464480874317,3.595531841104333,1235.989090909091,4.873254769145701,1068.0335820895523,2.833078399571474,409.3473282442748,0.9418808405339347,915.7021857923497,3.828728176197687,1247.9301075268818,2.7658896156747805,1217.3794466403162,5.232388048627489,444.2682926829268,0.529701030158256,602.7027027027027,1.750520776230677,1195.2906976744187,5.605030047851673,1054.2040133779265,3.2968970573088647,562.8571428571429,1.101204800853281,1193.0982142857142,4.633093828455802,390.3231939163498,0.2804061732569805,745.3661417322835,2.146706581297127,740.8674948240166,1.2312101204785888,1166.0815047021943,5.004832104979005,243.13903743315507,-0.08957457057135895,1445.3574144486693,5.721641645889697,911.6015325670498,1.7207249330412726,1493.3377777777778,3.065845253637267,1101.5421686746988,3.8388997550123674,1219.9520766773162,4.9993348823649555,1386.5358851674641,2.6152802247842053,1336.2237762237762,3.735342142870911,661.1589147286821,1.009354320237896,1562.7554744525548,4.8422182436150685,819.6142857142858,0.9516764875969023,814.0745501285347,1.2693071151654998,1061.2584745762713,0.9238413789512949,692.796511627907,0.12877842999188524,1249.2024291497976,3.66791784262078,411.408,0.2949176537077167,824.014598540146,0.750918749380679,1117.4375,3.1236039902345523,498.3320754716981,1.1177545980349883,823.8994082840237,2.2089291201474954,517.3348837209302,-0.25245313284106374,1088.6715328467153,3.6456154437161263,1039.616935483871,0.8026204679584635,978.8795180722891,2.8545741757276297,1290.9017857142858,1.6824430879979222,816.4141414141415,0.6390053647754387,508.9672131147541,0.287637881271188,721.4776632302405,0.8051381307307679,1404.7032520325204,3.6865424461841,608.1973094170404,0.3712340693226691,676.8081632653061,0.6105454345313445,1156.7668918918919,1.545654680870749,1369.964824120603,1.3570345792201894,1329.4225352112676,2.3823639490993647
4,504.72036474164133,0.7780470568079608,238.45502645502646,0.025980103252635053,188.42414860681114,0.07434627062395552,876.2059701492537,4.022578934059855,461.31412103746396,1.5537748675415102,354.9130434782609,0.7425276814762399,347.2218844984802,-0.007450943290579141,667.7832167832167,0.9915335275706836,758.269113149847,3.0882320612029543,189.39877300613497,-0.17138831107830635,358.89473684210526,0.41740572881853283,455.96308724832215,1.2556109311711017,1073.45625,4.848768970566534,728.0263157894736,1.9606178432561625,367.26402640264024,0.8594110581162845,157.46991404011462,0.43583751600251974,595.98606271777,2.4439888051437273,225.95854922279793,0.14212466790242373,1108.584229390681,0.5827039732271548,578.3986013986014,1.477605333315582,737.8780487804878,2.081969095236863,936.7317073170732,2.1412286986142646,1171.5622641509433,4.82999357364024,338.2556561085973,0.6377508358659838,334.93659942363115,-0.054231247050143386,344.83031674208144,0.8067592699914647,543.6758793969849,0.8897161709766632,486.6363636363636,1.292802907391784,720.7349726775956,2.374430748938251,637.0981818181818,2.0274053082665193,1188.6492537313434,3.2659574151502087,371.89312977099235,0.7642038767565613,574.5710382513661,2.029857747069615,796.4301075268817,1.4033941111414565,593.403162055336,2.037934298478536,375.0772357723577,0.2914629366975215,386.7837837837838,0.7651436246025658,686.3488372093024,2.7926796401040215,1133.7792642140469,3.621242873501239,693.4654377880184,1.5887792765842759,615.9583333333334,1.9081856334544913,265.4220532319392,-0.1293163184416075,530.7125984251968,1.240505347292373,722.776397515528,1.1767266403863073,544.0,1.8013725043540962,192.2139037433155,-0.2802619122576137,1138.3802281368821,4.294042756352448,785.9310344827586,1.3456544167348532,985.7733333333333,1.6839218080050125,570.5518072289157,1.5063434507854778,804.8817891373802,2.95815170617512,950.0765550239234,1.4772478073975295,937.0104895104895,2.320600440017953,625.8217054263566,0.9019596037862292,719.4379562043796,1.6895529221286187,625.0761904761905,0.48843977609035016,657.8020565552699,0.8336832751689395,564.021186440678,0.022453363694478094,403.0717054263566,-0.34327231851063617,1179.9433198380566,3.4091160467098223,356.792,0.12301233690565962,755.3978102189781,0.6051174232795797,865.9625,2.195602814827217,284.4566037735849,0.20885110598733472,915.5384615384615,2.565845539280958,916.0651162790698,0.3237104810380676,557.7189781021898,1.379917008714431,783.8709677419355,0.35917548325850984,831.0522088353414,2.2724684945563935,1208.7455357142858,1.5117256349839514,797.8434343434343,0.6017234425590494,516.8579234972677,0.3076006162703354,495.9209621993127,0.24079494670230683,737.9715447154472,1.4621107435899368,566.1434977578475,0.27642006998545254,1557.5877551020408,2.7064651167308242,1200.8445945945946,1.642654872520123,660.1105527638191,0.1357250723362392,1193.7558685446008,2.0371960056697827
5,207.65045592705167,-0.268481504218837,105.20899470899471,-0.5473262322906048,161.74922600619195,-0.0777473109421706,316.96119402985073,0.8168817267675202,240.53314121037465,0.331560129684351,209.04347826086956,0.026347310123454815,152.79939209726444,-0.5632162047879888,311.54312354312356,-0.07088324440228767,782.5749235474007,3.2192776116778052,140.20552147239263,-0.3866067234784943,229.56346749226006,-0.09337044946934266,272.3322147651007,0.3472044946472969,896.965625,3.8871527974845916,975.7394736842106,2.9679770270752335,348.2706270627063,0.7632498927829464,311.74498567335246,1.8425439143977684,437.0975609756098,1.525829379115016,188.94818652849742,-0.044947024434815686,739.5412186379929,0.05582850095832562,828.6853146853147,2.5497235822147375,330.22996515679444,0.3793045458073528,704.8048780487804,1.3634871036779772,891.0754716981132,3.4342195311261157,186.5995475113122,-0.0965308062409705,299.80115273775215,-0.15344407614562933,354.0565610859729,0.8551007344341064,239.39195979899498,-0.16791810198437712,459.9669421487603,1.167149068726069,358.8251366120219,0.6799942008880602,248.19636363636363,0.17939590821122475,553.6156716417911,0.9868778549853442,449.1374045801527,1.1306388500497928,232.1639344262295,0.22425887920187226,461.2741935483871,0.3919911740130931,289.0,0.4795388167790469,240.28861788617886,-0.17264015377724704,215.81981981981983,-0.01507510141431844,334.26453488372096,0.8471048935072727,497.82608695652175,1.0291209490284938,454.2027649769585,0.6955866021098828,261.3690476190476,0.23402780379960275,208.5703422053232,-0.31581121009363006,326.66141732283467,0.37906402530799344,589.1055900621118,0.7741611877429141,254.34796238244513,0.309785640361529,150.83155080213905,-0.4352166527426587,896.4220532319391,3.1688150938058106,865.2068965517242,1.5822575890792474,572.6444444444444,0.5591139065207948,304.8987951807229,0.3393719707332107,412.517571884984,1.0286297354717187,527.5119617224881,0.3754447929936527,516.7062937062936,0.8311162633168762,513.1782945736434,0.5596205394538449,380.3941605839416,0.42206873759738267,536.9380952380952,0.27856416614065793,460.09254498714654,0.2825499652446846,730.1949152542373,0.323691849176349,327.3779069767442,-0.46660077865733696,691.0890688259109,1.5824053171336023,369.22,0.16212979840441408,536.1350364963504,0.13921390381243298,618.6291666666667,1.2828853516569318,221.50943396226415,-0.058654569169199804,963.5473372781065,2.7528308409300415,877.046511627907,0.26732875116495836,380.2116788321168,0.6224519460383601,571.7782258064516,-0.008577969642284234,591.3253012048193,1.3284859815711605,720.0044642857143,0.4961409302584464,866.5858585858585,0.7397284040187371,432.1639344262295,0.09333300563890418,576.9072164948453,0.4434226691454218,466.9349593495935,0.5578454050225661,552.6053811659193,0.24589720114358268,1010.8,1.405318690853522,1017.9256756756756,1.240111883582918,450.286432160804,-0.22527887397547708,883.4694835680751,1.2477543837296343
6,155.49240121580547,-0.4522257755949916,95.65079365079364,-0.5884514887148057,147.0247678018576,-0.16170240308800338,162.97910447761194,-0.06577283797580498,179.45244956772333,-0.006574620793811442,161.2355072463768,-0.20837698197788646,121.56838905775076,-0.6524914031290486,193.5967365967366,-0.42263539713093107,334.3394495412844,0.8026017850861765,138.82208588957056,-0.3926591961350063,189.1640866873065,-0.25292228435416303,180.66778523489933,-0.10625170615099729,440.784375,1.401631156566058,619.1421052631579,1.5178254200406665,213.88778877887788,0.08288667296663549,383.46418338108884,2.4964917831959754,358.79442508710804,1.0733437585991665,154.2642487046632,-0.22025962537356433,379.96774193548384,-0.4575275031740445,766.4685314685315,2.283214234600651,192.16376306620208,-0.19737037851543318,419.0081300813008,0.40509854943829915,471.66415094339624,1.3471214915831382,161.95701357466064,-0.2158439051464029,258.78386167146977,-0.26926561457378295,384.8981900452489,1.0166973119922447,194.53768844221105,-0.3238232012032409,310.0110192837466,0.46062690635342984,202.80601092896174,-0.050476436843691214,169.0290909090909,-0.19679637821398946,331.6529850746269,0.19027333462288173,401.31297709923666,0.9037671129530348,137.3306010928962,-0.2758211640855374,257.8198924731183,-0.22197465232804325,167.87747035573122,-0.14054936382706543,193.4390243902439,-0.33395229919378927,172.51351351351352,-0.2127096809560354,198.60174418604652,0.09744892222184558,250.05016722408027,0.019195349372625736,304.6774193548387,0.13739279030960114,181.43154761904762,-0.14338910330872703,268.20152091254755,-0.12019862409987199,220.33464566929135,-0.06981489928696609,422.17184265010354,0.27142045572637014,179.24451410658307,-0.0769657107086549,140.83689839572193,-0.47264127120444704,448.1596958174905,1.084168832776334,1040.727969348659,2.106109888546118,338.6,-0.07810863465181594,179.29156626506025,-0.21240063181640145,235.80511182108626,0.1596142666859859,305.20095693779905,-0.20421317904139574,308.15734265734267,0.09205544556636487,376.984496124031,0.1457085567096668,245.3941605839416,-0.08261640078891638,1316.2761904761905,2.1343344508657416,392.3701799485861,0.09376769117214984,693.8940677966102,0.2578859459934643,289.9593023255814,-0.5275671852452959,462.01214574898785,0.7264093379301303,447.324,0.4079642217145769,339.85766423357666,-0.2778487693282035,389.3541666666667,0.4368073339950696,220.2754716981132,-0.06389852071743961,574.4408284023668,1.2373361159479666,511.53953488372093,-0.2608273890601475,266.24087591240874,0.13611193787074394,434.6975806451613,-0.24626587977014583,427.0240963855422,0.6815103635865248,566.6607142857143,0.1774986548915565,910.0858585858585,0.8270575299501373,393.3497267759563,-0.004863190135988123,506.5704467353952,0.26743997202802555,418.1626016260163,0.3951251120772146,494.4887892376682,0.1148682577217097,1159.3224489795919,1.7587455038154838,1621.043918918919,2.567372189693229,754.9849246231156,0.2989571285298736,592.037558685446,0.5062829476500661
7,206.40729483282675,-0.27286095684079775,104.0952380952381,-0.5521182978744932,175.9752321981424,0.003365735401416828,112.08358208955224,-0.3575156328128416,163.27377521613832,-0.09613765401789276,160.15579710144928,-0.21367806868089512,127.37082066869301,-0.6359048966927389,151.72960372960372,-0.5474959757028232,163.11009174311926,-0.12058674815335922,137.85889570552146,-0.39687311279608134,193.80495356037153,-0.2345938147019026,145.53020134228188,-0.2800743697385993,249.94375,0.36182843910689355,373.9789473684211,0.5208361573859382,154.52475247524754,-0.21766083022202742,251.55587392550143,1.2937293346145025,407.7177700348432,1.3560541487412499,140.33678756476684,-0.290657036685688,236.74551971326164,-0.6620030623204384,716.8776223776224,2.0707885811663136,183.390243902439,-0.23401561408501742,362.4024390243902,0.21527747274800926,283.18490566037735,0.4092005441540992,140.8846153846154,-0.31787128333270454,228.5187319884726,-0.35472600918998975,275.29411764705884,0.442420155316481,161.11306532663318,-0.4400009703556352,240.11845730027548,0.13132584853007975,149.77868852459017,-0.29874665271847584,158.94181818181818,-0.24472974841028478,499.160447761194,0.791442855654917,263.35114503816794,0.24929737559474144,130.41256830601094,-0.3123016927554421,157.8978494623656,-0.523510276704424,131.02371541501975,-0.32922258520715264,369.9308943089431,0.2737430949537174,171.63513513513513,-0.21671828746847926,155.75,-0.13934456952235774,213.22073578595317,-0.13092006809933784,239.00460829493088,-0.1077707074549323,144.83333333333334,-0.31618390976880123,282.638783269962,-0.07283899972836785,194.9251968503937,-0.17708577644236545,309.9130434782609,-0.06666020049743325,143.93103448275863,-0.2588153630087476,197.04010695187165,-0.26219036695971976,263.97338403041823,0.22760949905398473,954.5747126436781,1.8489807534953213,209.05777777777777,-0.4308075599757449,152.78313253012047,-0.3288479700604648,173.15654952076676,-0.1484713641545238,315.511961722488,-0.1773280676681412,225.3006993006993,-0.20157393155215086,298.9031007751938,-0.09159171343608626,229.29562043795622,-0.14279931902146478,1806.7380952380952,3.3022288912995,356.4344473007712,-0.0064064437071381635,858.3771186440678,0.5560595831772177,532.9263565891473,-0.13169918439906644,302.79352226720647,0.13145416006199293,374.504,0.17876132934739905,278.6131386861314,-0.40798504151066955,273.725,0.01010884476935209,208.61509433962263,-0.11345145736594338,502.5266272189349,0.9572441872375291,300.0093023255814,-0.5664877410567064,243.13138686131387,0.0374983560942183,324.52016129032256,-0.4373055449170364,365.859437751004,0.4406597693232215,494.35267857142856,0.027245403439766905,781.459595959596,0.5688318038127982,364.44262295081967,-0.0779953702921448,333.22680412371136,-0.16626606621180354,380.8292682926829,0.2705690885391158,427.31390134529147,-0.03658340681993063,1375.069387755102,2.272140977035869,1240.8243243243244,1.7306368046101588,822.3668341708543,0.41488820064324455,373.6807511737089,-0.04926818391756514
8,419.7841945288754,0.47883086104250255,117.25661375661376,-0.4954899694188055,189.30340557275542,0.07935956880928283,116.4,-0.33277310604836324,307.0835734870317,0.6999746516372738,148.731884057971,-0.26976641221977576,146.5775075987842,-0.5810017357859596,148.82750582750583,-0.5561509180958972,134.8256880733945,-0.2730830109039747,152.49079754601226,-0.33285915587465614,188.42414860681114,-0.255844568708326,170.5704697986577,-0.15620227388426963,166.828125,-0.09103034155533103,222.2263157894737,-0.09628651945920871,179.73927392739273,-0.09000291481860363,176.7621776504298,0.6117476638498361,383.96515679442507,1.2187963516043947,126.52072538860104,-0.36049137346536725,258.7956989247312,-0.6305224536998869,450.77272727272725,0.930912195333016,188.42857142857142,-0.21297152725673352,322.130081300813,0.0802284668757866,180.8679245283019,-0.09995493202246711,142.9185520361991,-0.3080234614527942,198.43515850144092,-0.43967373908892154,206.59049773755657,0.0824433895661886,177.93467336683418,-0.3815321915482023,215.33608815426996,0.014562917775325986,136.93169398907105,-0.3588953828835231,165.71636363636364,-0.21253801492949956,711.3358208955224,1.5529215706697221,195.4732824427481,-0.07270477704123185,131.97814207650273,-0.30404602809199216,134.747311827957,-0.5933718568913814,133.0513833992095,-0.3188419156910666,586.0365853658536,1.0178364810391158,184.94594594594594,-0.15597248108759998,149.96802325581396,-0.17129506508434267,208.09698996655518,-0.1518042689317977,237.5668202764977,-0.11313812106117281,151.57738095238096,-0.28434256379510614,265.41444866920153,-0.12934126425375997,221.46456692913387,-0.06504471928330952,238.33954451345755,-0.2822122612424745,148.13166144200628,-0.23718389083101796,213.49197860962568,-0.2005869219636299,211.5703422053232,-0.01609110038371085,540.528735632184,0.6132377530328363,172.11555555555555,-0.5313885277354627,146.7253012048193,-0.35545906072000244,166.3897763578275,-0.18174819449366386,305.82296650717706,-0.20259133937618776,188.979020979021,-0.3302915738489455,278.7325581395349,-0.15289281077232353,190.66788321167883,-0.2872055775962307,906.4190476190477,1.1583771463992654,299.2390745501285,-0.16584376589966107,707.2245762711865,0.28205139147185293,511.6162790697674,-0.16641984976270832,283.4331983805668,0.059110079390560295,310.228,-0.023549095121053704,269.16058394160586,-0.42807043242614456,219.2625,-0.19087043355104563,190.21132075471698,-0.19166170721537795,506.92011834319527,0.9743559868892756,263.93488372093026,-0.6186151337013405,215.14598540145985,-0.08192188159725347,313.875,-0.45576348357857166,314.3293172690763,0.2377474925673157,390.85714285714283,-0.18781424516224798,509.74747474747477,0.02335175667667815,352.3606557377049,-0.10856158018349872,246.00687285223367,-0.3844904572386082,317.890243902439,0.06058423309046789,372.86995515695065,-0.15933204895611583,1177.2897959183674,1.8015009405160047,619.7601351351351,0.3638835102235027,666.9597989949749,0.14750925096928605,250.61971830985917,-0.3623644268900603
9,130.4224924012158,-0.5405429521865139,150.2962962962963,-0.3533329454825075,274.91640866873064,0.5675030009179277,140.2865671641791,-0.19585076914009544,261.8242074927954,0.4494246985228818,170.20652173913044,-0.16433171125087462,167.03951367781156,-0.5225101897779777,359.54079254079255,0.07226046548991366,146.05504587155963,-0.21253957087583544,146.49386503067484,-0.35909548413071196,276.64396284829724,0.09256753452126698,207.68456375838926,0.02739801828256057,182.440625,-0.0059650158348183565,195.6,-0.20456604715870577,282.76237623762376,0.43158995000250633,143.55014326647566,0.3089146735485969,307.35540069686414,0.7760961630099936,235.55958549222797,0.19065383574519348,434.10035842293905,-0.3802434277520373,173.45104895104896,-0.2570119586887712,175.68641114982577,-0.26619298336394936,219.3821138211382,-0.2643257546268178,199.30943396226414,-0.008185262771346796,180.59728506787332,-0.12559228727256352,201.88760806916426,-0.42992497192550355,163.90271493212668,-0.14122182649652817,209.85175879396985,-0.27059434282664585,215.93388429752065,0.01737945356609762,149.56284153005464,-0.29975723325506426,195.45818181818183,-0.07120887475808674,262.84328358208955,-0.05667861978662926,226.58396946564886,0.07487954291692261,133.12295081967213,-0.2980091633555427,117.98387096774194,-0.6439590392004694,265.34387351778656,0.35843100575804504,458.8089430894309,0.5797672812779933,333.36486486486484,0.5213586777765596,155.1656976744186,-0.14257335263344828,201.74247491638795,-0.17770504019920882,238.9447004608295,-0.10799434968852564,152.73809523809524,-0.2788623674448233,258.43726235741445,-0.15222904690367045,236.91732283464566,0.00019206299666286176,238.90683229813664,-0.28050380695713634,181.57993730407523,-0.06493925789342464,278.72727272727275,0.04368430361976015,278.25475285171103,0.29402507382455406,251.01149425287358,-0.25084238398479397,255.58666666666667,-0.3041253954573995,180.3132530120482,-0.20791252424295523,199.5143769968051,-0.018851982521895613,425.1291866028708,0.10848998410042643,201.17832167832168,-0.28705939691657,290.2829457364341,-0.11778956902328688,196.9890510948905,-0.2635744702784403,568.9428571428572,0.35477433278779624,309.19280205655525,-0.1380968419242263,380.90677966101697,-0.3094950553610093,342.9031007751938,-0.4413054667049784,299.3927125506073,0.11874629143714917,299.692,-0.05671143615347044,493.11678832116786,0.04780598770405278,215.58333333333334,-0.20444741333506447,225.40754716981132,-0.04208881397246699,579.5591715976332,1.2572710744648161,273.5627906976744,-0.6047028460821563,250.75912408759123,0.07004769057194074,341.8346774193548,-0.4072834280183119,282.6586345381526,0.11303654139460347,306.70535714285717,-0.3626783428263975,409.2020202020202,-0.17849989072170996,558.9617486338798,0.414119226497781,243.56357388316152,-0.3906035947044313,438.5487804878049,0.4631399703136655,331.0493273542601,-0.25362031487836795,693.9918367346938,0.6514360271049912,451.9054054054054,-0.005508267357485589,227.10552763819095,-0.6092632654864878,490.15023474178406,0.24705760563155976
