Frame,Cell_125,Cell_129,Cell_132,Cell_133,Cell_134,Cell_136,Cell_137,Cell_139,Cell_141,Cell_142,Cell_143,Cell_144,Cell_145,Cell_147,Cell_148,Cell_149,Cell_150,Cell_152,Cell_154,Cell_158,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_168,Cell_170,Cell_171,Cell_174,Cell_175,Cell_176,Cell_177,Cell_182,Cell_183,Cell_185,Cell_187,Cell_188,Cell_189,Cell_190,Cell_192,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_201,Cell_203,Cell_206,Cell_207,Cell_209,Cell_211,Cell_212,Cell_214,Cell_215,Cell_216,Cell_219,Cell_221,Cell_223,Cell_224,Cell_227,Cell_228,Cell_229,Cell_230,Cell_231,Cell_232,Cell_233,Cell_234,Cell_235,Cell_237,Cell_240,Cell_241,Cell_242,Cell_244,Cell_245,Cell_247,Cell_248,Cell_249,Cell_250,Cell_252,Cell_254,Cell_255,Cell_256,Cell_257,Cell_258,Cell_259,Cell_260,Cell_261,Cell_264,Cell_265,Cell_268,Cell_269,Cell_273,Cell_274,Cell_275,Cell_276,Cell_277,Cell_279,Cell_280
10,412.1700680272109,271.425,801.2648221343874,425.52962962962965,448.56637168141594,166.17081850533808,260.33576642335765,524.9295774647887,597.4789272030652,297.6575342465753,509.5807860262009,313.54632587859425,193.40425531914894,347.7831325301205,670.4565217391304,788.8829268292683,379.5598705501618,684.008064516129,683.3159722222222,338.08196721311475,865.0829268292683,679.2484276729559,288.10460251046027,619.7593984962406,309.1243781094527,637.0698412698413,530.531007751938,560.2476190476191,722.3913043478261,483.48582995951415,619.6417910447761,447.81007751937983,452.2354740061162,735.6186770428016,504.4189723320158,311.11764705882354,414.9450171821306,712.5405405405405,418.1162790697674,346.390243902439,1071.8823529411766,1293.2113402061855,382.0258064516129,112.76969696969697,464.20216606498195,1215.3984962406016,402.9880478087649,588.7137809187279,939.2597402597403,623.1576354679803,666.931914893617,354.5410447761194,490.11475409836066,539.9881422924901,868.3913043478261,558.3490196078432,1139.77,722.2687747035573,1032.1684782608695,471.2017937219731,1399.1025641025642,501.59923664122135,1397.867298578199,497.15767634854774,634.7588652482269,1073.5514018691588,966.1481481481482,584.7402597402597,542.692607003891,484.92070484581495,937.0313725490196,1297.0628272251308,600.5045871559633,1553.380281690141,385.76774193548385,701.9406392694063,1062.6789667896678,1489.8624338624338,539.3565217391305,837.4457364341085,1046.5128205128206,504.8185840707965,447.3703703703704,180.14859437751005,748.2304832713754,724.043795620438,920.5791666666667,1713.4702702702702,630.8803418803419,2041.615763546798,568.1502347417841,538.4237288135594,1010.5389221556886,1074.3287671232877,875.9341563786008,1788.3970588235295,1106.7777777777778,575.745308310992,212.01045296167248,1371.142857142857
11,368.1190476190476,347.1142857142857,742.6363636363636,445.0740740740741,454.7492625368732,156.66548042704628,202.3941605839416,645.2957746478874,709.1149425287356,299.81164383561645,443.0480349344978,372.5814696485623,207.8808510638298,395.9759036144578,734.7304347826087,988.0585365853658,421.4789644012945,598.0120967741935,613.4340277777778,349.60983606557375,846.1073170731707,549.6729559748428,303.9456066945607,636.0864661654135,387.94029850746267,707.6444444444444,577.6550387596899,582.8142857142857,795.9130434782609,529.408906882591,613.3656716417911,446.45348837209303,632.2354740061162,658.307392996109,493.1106719367589,268.3921568627451,445.97250859106526,871.2007722007722,410.7674418604651,372.21254355400697,1194.1421568627452,1426.3041237113403,355.36451612903227,124.26666666666667,423.898916967509,846.6278195488721,445.0916334661355,647.6678445229682,1121.3636363636363,781.128078817734,674.1021276595744,399.160447761194,647.3737704918033,624.1264822134387,1710.0108695652175,521.5254901960784,989.285,572.4861660079051,1263.1576086956522,411.56053811659194,1415.051282051282,519.0190839694657,1644.7061611374409,572.0912863070539,555.7872340425532,967.107476635514,1198.0555555555557,545.2034632034632,629.9377431906614,491.215859030837,885.5725490196079,1452.0471204188482,672.0871559633027,1513.2957746478874,789.7129032258065,755.8401826484019,1026.5719557195573,2150.7619047619046,447.95072463768116,810.8759689922481,970.0923076923077,470.716814159292,512.949074074074,185.33333333333334,788.4869888475837,719.4598540145986,940.2708333333334,1710.8054054054055,544.2179487179487,1981.8817733990147,639.1737089201878,572.9152542372881,1269.3952095808384,1348.7465753424658,955.3991769547325,1701.172794117647,1170.2125603864733,665.3887399463807,196.34843205574913,1195.295566502463
12,289.0204081632653,488.65,667.6126482213439,464.8,391.7846607669617,176.67259786476868,195.65328467153284,824.2957746478874,758.4291187739464,310.708904109589,457.3886462882096,382.13418530351436,340.7063829787234,418.921686746988,952.3782608695652,952.3951219512195,465.3009708737864,557.1532258064516,455.74305555555554,362.61639344262295,931.5073170731707,381.16037735849056,351.5732217573222,605.8421052631579,480.04477611940297,758.9777777777778,549.2906976744187,516.8428571428572,733.743961352657,643.2064777327935,633.679104477612,454.5503875968992,639.9388379204893,529.1867704280156,527.2569169960474,282.1421568627451,438.9965635738832,992.5250965250965,464.77131782945736,411.06271777003485,1313.4705882352941,1351.7577319587629,404.2516129032258,88.54545454545455,387.87003610108303,459.7218045112782,403.199203187251,623.660777385159,1311.0865800865802,755.0738916256157,425.55744680851063,498.67537313432837,873.2032786885246,960.9249011857708,1296.5108695652175,596.3960784313725,1128.265,305.30434782608694,1400.195652173913,968.1748878923767,519.4487179487179,525.0343511450382,1873.5023696682465,408.5726141078838,581.0460992907801,1276.9065420560748,2014.3148148148148,691.8961038961039,734.3307392996109,842.0,951.6549019607843,906.4240837696335,714.8211009174312,1363.7981220657277,890.6709677419354,678.6438356164383,1094.029520295203,2183.3809523809523,640.1565217391304,625.6007751937984,1618.225641025641,705.0796460176991,829.3101851851852,174.49397590361446,835.3977695167287,666.5985401459855,889.4,1695.6378378378379,1555.2649572649573,1984.871921182266,1322.3427230046948,611.9618644067797,1621.3952095808384,1143.1198630136987,1006.7078189300412,1608.6911764705883,1528.574879227053,1058.7265415549598,205.3275261324042,1156.7536945812808
13,292.9625850340136,711.575,683.897233201581,508.3222222222222,506.38643067846607,187.73665480427047,241.14598540145985,974.2629107981221,794.1954022988506,336.6609589041096,535.6943231441048,440.3226837060703,621.2425531914894,379.0421686746988,1096.7434782608696,888.6731707317073,519.411003236246,516.0362903225806,469.0104166666667,374.47868852459015,880.4878048780488,369.75786163522014,321.7615062761506,655.5300751879699,588.3233830845771,836.1365079365079,519.3720930232558,575.9238095238095,654.3623188405797,718.7813765182186,604.3171641791045,423.4767441860465,636.9296636085627,536.5758754863813,518.3201581027668,372.6372549019608,438.3127147766323,915.081081081081,463.6007751937984,423.0,1037.578431372549,1538.8144329896907,423.98387096774195,144.4,382.2274368231047,700.4436090225564,421.29083665338646,561.6925795053004,1285.8008658008657,875.9113300492611,591.263829787234,623.6940298507462,894.7180327868853,787.5652173913044,1996.3369565217392,506.0549019607843,1580.175,293.5375494071146,1220.2282608695652,780.5336322869955,670.9487179487179,627.824427480916,1783.7251184834124,1362.1991701244813,541.4858156028369,1325.0467289719627,2183.8425925925926,611.5541125541125,745.0622568093386,1370.0881057268723,887.6901960784314,1898.9424083769634,639.045871559633,1505.2582159624412,786.416129032258,1103.4794520547946,1103.1328413284132,2179.5238095238096,345.64057971014495,560.3720930232558,1719.5076923076922,561.5752212389381,868.425925925926,168.91164658634537,735.7620817843866,689.7883211678832,909.4916666666667,1778.3621621621621,1726.9871794871794,2092.56157635468,1335.6807511737088,632.2161016949152,1477.6586826347304,1203.2568493150684,980.0946502057614,1606.922794117647,1303.2898550724638,807.7533512064343,198.27177700348432,1205.6847290640394
14,343.8061224489796,646.5142857142857,657.1264822134387,556.8148148148148,554.7227138643068,190.37010676156584,266.2189781021898,1101.6572769953052,700.9616858237548,371.38013698630135,593.9781659388647,537.8785942492012,1050.136170212766,384.1265060240964,1038.0347826086957,804.5365853658536,601.3592233009708,424.8790322580645,546.2222222222222,418.1475409836066,703.7268292682927,441.15723270440253,299.8117154811716,701.2368421052631,642.5820895522388,924.6285714285714,627.9922480620155,601.1428571428571,803.5893719806763,855.4372469635628,794.7835820895523,399.13953488372096,700.7217125382263,512.727626459144,636.3241106719368,339.6372549019608,493.63573883161513,955.3552123552123,447.64728682170545,413.7247386759582,644.9901960784314,1599.5103092783504,423.7064516129032,139.6909090909091,392.94945848375454,606.812030075188,507.49800796812747,490.29328621908127,1229.2380952380952,874.1527093596059,922.6255319148936,702.6194029850747,825.5901639344262,697.8853754940711,1970.5054347826087,537.1176470588235,1753.925,388.70750988142294,1407.766304347826,1193.085201793722,932.5470085470085,717.3015267175573,1531.1090047393366,1452.4730290456432,544.6170212765958,1300.4485981308412,2328.449074074074,551.9004329004329,674.5758754863813,1470.52422907489,935.7882352941176,1770.3141361256544,719.0825688073395,1475.8732394366198,630.6612903225806,1004.2602739726027,1166.309963099631,2151.5714285714284,368.02028985507246,625.6899224806201,1604.1128205128205,505.7212389380531,998.4675925925926,167.20883534136547,786.6245353159851,689.521897810219,1423.4541666666667,1729.3135135135135,2039.6709401709402,2074.349753694581,1927.206572769953,623.1016949152543,1975.0,1362.13698630137,1037.3086419753085,1609.6360294117646,1758.3381642512077,642.4718498659518,196.39721254355402,1223.7093596059112
15,390.2482993197279,446.35,503.5098814229249,590.8925925925926,582.5958702064896,187.09252669039145,383.54379562043795,1123.2441314553992,816.3754789272031,443.7842465753425,562.7248908296943,650.2811501597444,1263.8170212765958,406.5,1051.121739130435,710.3170731707318,604.2718446601941,439.51612903225805,838.1805555555555,426.4688524590164,566.6048780487805,582.2767295597484,311.0836820083682,665.5827067669173,708.2835820895523,866.4730158730159,937.4147286821706,779.1428571428571,721.8405797101449,947.417004048583,800.320895522388,389.44573643410854,722.9204892966361,619.2295719844358,503.67588932806325,256.8872549019608,522.0412371134021,945.6563706563707,500.34496124031006,505.78745644599303,622.1666666666666,1358.4020618556701,452.7096774193548,131.12727272727273,371.1696750902527,648.9586466165414,607.9482071713147,508.2897526501767,1237.4199134199134,828.2512315270936,1317.527659574468,720.8059701492538,896.911475409836,766.9565217391304,2130.4891304347825,624.6980392156863,1547.975,372.95652173913044,1613.5,1141.793721973094,1644.4102564102564,729.5801526717557,1774.2701421800948,1268.1991701244813,704.2021276595744,1256.2757009345794,2302.6666666666665,742.9090909090909,784.6381322957199,1260.9603524229076,1016.4274509803921,1890.1361256544503,1434.0229357798164,1514.056338028169,573.4806451612903,982.4885844748859,1187.3136531365315,2219.3174603174602,439.9768115942029,704.0891472868217,1708.1538461538462,494.5221238938053,1179.1064814814815,176.22489959839356,860.2565055762082,692.2737226277372,953.8583333333333,1818.6432432432432,1913.8504273504273,2132.5960591133003,1683.0516431924882,674.3898305084746,2102.874251497006,1375.859589041096,952.679012345679,1596.4595588235295,1246.657004830918,563.6997319034853,195.65156794425087,1181.6945812807883
16,378.9183673469388,407.36071428571427,389.45849802371544,658.0851851851852,669.1740412979351,203.135231316726,429.6058394160584,931.018779342723,1029.2107279693487,520.5479452054794,564.9606986899563,649.3769968051118,965.8255319148936,431.02710843373495,920.3173913043478,662.590243902439,514.0776699029126,573.6048387096774,865.3506944444445,487.0,536.7170731707317,569.1069182389937,306.4769874476987,544.5451127819549,810.6915422885572,812.4,1186.7519379844962,811.7428571428571,526.3526570048309,940.1174089068826,839.1082089552239,394.3333333333333,711.1345565749235,689.1556420233463,405.94466403162056,248.6421568627451,537.7250859106529,754.7837837837837,555.7364341085271,582.4216027874564,892.9264705882352,1072.2577319587629,471.1258064516129,181.96969696969697,400.81949458483757,1173.812030075188,667.5776892430279,576.0636042402826,1324.1904761904761,857.4778325123152,1172.9787234042553,672.3171641791045,949.9147540983606,759.4624505928854,2159.4945652173915,686.2666666666667,1350.915,421.1185770750988,1525.641304347826,1040.493273542601,1691.059829059829,784.7290076335878,1756.0189573459716,715.7634854771784,787.7943262411347,1300.6308411214952,2191.8055555555557,826.7662337662338,1036.1245136186772,849.9427312775331,1010.5294117647059,1824.8848167539268,1564.4587155963302,1495.81220657277,526.5870967741936,1605.0684931506848,1119.0774907749078,2130.5026455026455,618.1072463768116,1018.5116279069767,1729.6461538461538,643.2433628318585,1073.8148148148148,186.11244979919678,765.4275092936803,664.8138686131387,1307.2166666666667,1792.6108108108108,1410.0811965811965,2142.477832512315,1653.7605633802816,837.6440677966102,1896.497005988024,1377.4691780821918,829.2633744855967,1583.1617647058824,1834.961352657005,750.911528150134,199.09059233449477,1280.472906403941
17,381.21768707482994,466.11785714285713,343.1304347826087,629.8185185185185,763.8731563421829,228.77224199288256,488.45620437956205,876.0281690140845,1266.8429118773947,594.8835616438356,642.2052401746724,576.5463258785943,698.0808510638298,526.0481927710844,584.4173913043478,626.819512195122,660.3171521035599,636.3266129032259,906.2256944444445,867.8032786885246,544.0,572.2515723270441,308.26359832635984,425.906015037594,782.3731343283582,775.7142857142857,1132.953488372093,817.1380952380953,555.5990338164252,785.7165991902834,876.1044776119403,416.90697674418607,637.4954128440367,945.4941634241245,557.9565217391304,294.29901960784315,551.8865979381443,665.073359073359,532.3565891472869,765.0383275261324,1296.5588235294117,840.3092783505155,515.2032258064517,156.47878787878787,504.46931407942236,1682.3984962406016,733.5856573705179,606.3886925795053,1551.3463203463205,944.2364532019704,1090.4255319148936,691.4141791044776,934.472131147541,658.5375494071146,2198.4510869565215,653.8627450980392,1229.1,537.6126482213439,1521.2445652173913,1236.0,1771.320512820513,860.0763358778626,1866.2369668246445,521.5892116182573,944.6560283687943,1261.03738317757,2207.1111111111113,843.6320346320347,1094.284046692607,793.3876651982379,1014.2078431372549,1838.5968586387435,1660.467889908257,1528.0516431924882,610.9967741935484,1666.9634703196348,1113.479704797048,2091.3386243386244,841.3797101449276,1234.875968992248,1688.8051282051283,888.137168141593,1221.648148148148,149.15662650602408,905.3085501858736,657.3795620437957,1786.7791666666667,1736.9945945945947,1884.8504273504273,2136.266009852217,1759.2441314553992,1014.957627118644,1993.754491017964,1378.0650684931506,845.0864197530864,1570.7573529411766,1798.5990338164252,1055.6782841823056,210.45993031358884,1180.6354679802955
18,470.00680272108843,495.37857142857143,335.84189723320156,540.7851851851852,758.6165191740413,235.1814946619217,487.4014598540146,950.0328638497652,1382.4406130268198,680.1130136986301,659.1397379912664,575.6453674121406,427.97446808510637,628.2951807228916,494.17826086956524,616.1414634146341,809.6957928802589,745.641129032258,1043.982638888889,936.6295081967213,535.3219512195122,700.8176100628931,323.30543933054395,400.12406015037595,654.6467661691543,818.8063492063492,1045.2403100775193,801.1238095238095,549.8937198067633,802.4777327935223,829.2798507462686,406.86821705426354,619.7278287461774,1000.3657587548638,850.4743083003953,292.53921568627453,590.7285223367697,736.1081081081081,595.3914728682171,503.05923344947735,1341.9656862745098,1233.8762886597938,556.3516129032258,144.9212121212121,566.3176895306859,1806.0075187969924,825.8446215139443,693.6819787985866,1578.2640692640693,838.2364532019704,1184.7446808510638,715.8320895522388,954.5344262295082,676.6482213438735,2098.2010869565215,682.1607843137255,1610.585,538.1343873517786,1553.8641304347825,1240.5829596412557,1709.820512820513,1010.8549618320611,1999.4028436018957,462.26141078838174,927.6489361702128,1368.0140186915887,2268.1203703703704,1045.3852813852814,962.7626459143969,708.9162995594713,1040.5882352941176,1818.0732984293193,1670.9311926605506,1557.906103286385,692.4709677419355,1614.4840182648402,1121.8671586715868,2201.6084656084654,929.4521739130435,1413.8875968992247,1749.6205128205129,1128.858407079646,1364.898148148148,152.84337349397592,1324.7843866171004,661.9087591240876,961.2708333333334,1662.4054054054054,738.4145299145299,2179.4285714285716,788.1784037558685,1153.8898305084747,1945.5988023952095,1390.373287671233,811.798353909465,1587.485294117647,1094.0,968.2761394101876,207.77003484320556,1228.0098522167489
19,595.8537414965987,519.5392857142857,299.99604743083006,528.8222222222222,641.0029498525074,240.41637010676158,525.0364963503649,920.2112676056338,1353.2605363984674,729.9246575342465,731.061135371179,610.6709265175718,319.0127659574468,632.343373493976,575.2608695652174,725.6487804878049,832.6957928802589,849.6612903225806,992.8576388888889,815.8131147540984,683.6048780487805,902.9842767295597,593.1464435146444,430.4661654135338,620.3283582089553,961.7650793650794,953.8604651162791,820.3666666666667,542.8309178743962,951.7813765182186,831.0522388059702,470.3333333333333,667.9877675840978,1174.2879377431907,988.8695652173913,315.9264705882353,610.7079037800687,1081.3899613899614,640.8410852713179,413.397212543554,1391.4803921568628,1467.4072164948454,515.7096774193549,140.1030303030303,639.5126353790614,2025.0338345864661,824.4422310756972,762.2897526501766,1524.2597402597403,1044.7832512315272,952.9276595744681,748.9104477611941,938.8229508196721,838.00395256917,2152.6684782608695,829.4509803921569,1816.335,825.201581027668,1539.3695652173913,935.0269058295964,1670.2777777777778,1161.4198473282443,1934.4170616113745,591.9792531120332,925.6205673758865,1356.7056074766356,2259.8055555555557,1067.7922077922078,956.7937743190662,1500.5770925110132,1010.1647058823529,1841.8219895287957,1694.6559633027523,1536.4366197183099,800.6774193548387,1157.3150684931506,1087.8228782287822,2138.1428571428573,1168.5942028985507,1414.4922480620155,1763.5282051282052,1190.2787610619469,1396.9537037037037,150.23293172690762,1545.0483271375465,653.2554744525547,1128.7083333333333,1745.7351351351351,532.7051282051282,2123.862068965517,687.3051643192488,1088.7966101694915,1947.3293413173653,1420.1027397260275,949.9547325102881,1613.0441176470588,1406.4927536231885,1141.4101876675604,198.1219512195122,1167.0443349753696
20,594.734693877551,566.3928571428571,317.1501976284585,501.55185185185184,562.6401179941003,202.38434163701066,463.56569343065695,806.2300469483569,1052.5900383141764,721.5410958904109,742.6026200873363,495.4281150159744,310.3829787234043,728.4548192771084,816.1913043478261,870.2048780487805,866.9741100323624,899.2177419354839,970.5729166666666,930.7049180327868,840.819512195122,913.8490566037735,769.4602510460251,507.5563909774436,555.0199004975125,1081.5460317460318,998.0503875968992,841.5190476190476,703.768115942029,1303.6072874493927,1074.8955223880596,519.0348837209302,740.2599388379205,1161.307392996109,1305.7430830039525,366.20588235294116,589.8797250859106,1396.3166023166023,715.2209302325581,465.0731707317073,1347.362745098039,1541.4175257731958,526.241935483871,193.0787878787879,766.4873646209386,2044.718045112782,999.8525896414343,819.9681978798586,1595.6233766233765,1019.1970443349753,836.1659574468085,717.044776119403,897.1245901639344,1179.6719367588933,2130.4891304347825,1326.1803921568628,1826.395,855.205533596838,1516.2989130434783,666.1165919282511,1621.9786324786326,1065.881679389313,1717.5355450236966,1096.8091286307053,803.2765957446809,1367.1682242990655,2075.0046296296296,1183.6753246753246,1095.4007782101166,1535.8590308370044,984.3411764705883,1819.9842931937173,1694.4357798165138,1531.0281690140846,971.0806451612904,955.0319634703196,1093.819188191882,2017.94708994709,1067.1188405797102,1376.84496124031,1816.7435897435898,1302.353982300885,1371.8333333333333,162.91164658634537,1629.5204460966543,650.4598540145986,1478.1083333333333,1712.345945945946,1307.1752136752136,2091.093596059113,818.2910798122066,1287.072033898305,1945.5329341317365,1451.2157534246576,1216.59670781893,1643.7720588235295,1038.0628019323672,1052.3458445040214,202.8780487804878,1169.2068965517242
21,540.0,781.3035714285714,406.45849802371544,549.8666666666667,601.4306784660766,211.38434163701066,447.23722627737226,709.3333333333334,854.7011494252873,724.472602739726,708.0262008733624,731.3226837060703,364.9872340425532,792.9909638554217,1285.2956521739131,946.7756097560975,905.1521035598705,767.233870967742,1016.2951388888889,890.4295081967213,932.1219512195122,816.6666666666666,830.5481171548117,545.4172932330827,536.3980099502487,1084.5936507936508,921.4186046511628,953.2761904761904,842.4009661835748,1377.1255060728745,1108.4701492537313,673.7325581395348,731.8501529051988,1233.6731517509727,1321.0474308300395,387.5,551.5257731958762,1473.5250965250966,809.8372093023256,617.6376306620209,1454.549019607843,1666.5979381443299,498.0451612903226,154.5151515151515,935.1191335740073,2028.1278195488721,1009.5537848605578,877.5936395759717,1535.3722943722944,1052.423645320197,779.7787234042553,924.6940298507462,953.1508196721311,1458.3162055335968,2074.5,1611.2509803921569,1931.615,784.7747035573123,1460.5760869565217,1050.6860986547085,1717.6324786324785,1067.3625954198474,1900.6350710900474,1492.929460580913,745.950354609929,1404.3691588785048,2003.138888888889,1189.186147186147,1165.1089494163425,1571.7533039647576,998.4470588235295,1856.8638743455497,1740.6926605504586,1555.6760563380283,1144.0,1478.86301369863,1124.90036900369,2161.4232804232806,1072.9188405797101,1374.6705426356589,1745.6358974358975,1301.58407079646,1123.7222222222222,157.30522088353413,1680.3754646840148,646.2262773722628,1227.5416666666667,1809.6,1652.076923076923,1920.320197044335,1546.4741784037558,1616.4025423728813,1784.185628742515,1480.835616438356,1217.0041152263375,1639.1801470588234,1487.816425120773,1045.9276139410188,202.90243902439025,1730.5714285714287
22,497.8503401360544,946.7642857142857,525.1541501976285,621.737037037037,770.188790560472,199.48398576512454,683.7773722627737,676.8356807511738,798.448275862069,574.7123287671233,587.589519650655,881.6038338658147,734.8553191489361,829.7379518072289,1516.1565217391305,1007.780487804878,960.2815533980582,680.9717741935484,1007.03125,840.9639344262295,1363.1121951219511,819.1855345911949,653.7949790794979,541.4323308270676,571.8955223880597,1178.9777777777779,870.562015503876,1200.4238095238095,1006.3333333333334,1170.4048582995952,1035.152985074627,696.531007751938,756.4036697247707,1125.3618677042803,1358.209486166008,403.53921568627453,544.1683848797251,1290.5019305019305,990.3372093023256,1088.7456445993032,1481.6960784313726,1621.8917525773195,491.06129032258065,231.94545454545454,1193.678700361011,1999.548872180451,1073.7928286852589,982.4381625441696,1519.4112554112555,1111.911330049261,957.5106382978723,1110.955223880597,995.7967213114754,1501.8616600790515,2243.5815217391305,1756.9019607843138,1860.08,776.2490118577075,1495.875,1261.1076233183855,1701.0384615384614,1278.675572519084,1892.5734597156397,1608.3526970954356,789.854609929078,1382.9158878504672,2134.1018518518517,1215.4588744588746,1101.0311284046693,1288.876651982379,1006.8823529411765,1892.2303664921467,1876.788990825688,1547.225352112676,1124.8645161290322,1615.8949771689497,1139.5055350553505,2050.5925925925926,803.0405797101449,1389.4147286821706,1801.5589743589744,1222.0486725663716,1258.412037037037,146.57831325301206,1584.1561338289962,655.3795620437957,911.5166666666667,1577.9351351351352,1909.4700854700855,2035.7980295566501,1859.4600938967137,1628.5169491525423,1884.4610778443114,1459.2534246575342,1210.880658436214,1646.7205882352941,1607.657004830918,943.4504021447722,186.4390243902439,1135.8029556650247
23,468.4251700680272,758.9071428571428,595.0711462450593,678.5222222222222,849.8967551622419,222.50889679715303,652.948905109489,630.3145539906103,917.6321839080459,505.1986301369863,491.7117903930131,717.1948881789137,792.736170212766,723.6174698795181,1555.7434782608696,1144.1463414634147,832.6828478964401,539.5967741935484,972.8020833333334,829.0852459016394,1644.190243902439,774.8176100628931,544.8995815899582,696.6353383458646,562.8507462686567,1142.4444444444443,862.7170542635658,1500.5619047619048,1386.7971014492753,1062.182186234818,1022.8470149253732,759.9263565891473,829.8746177370031,1183.2918287937744,1266.8774703557312,395.7598039215686,517.6013745704468,1200.9266409266409,1115.6356589147288,1156.9372822299651,1479.5882352941176,1740.1701030927834,529.2322580645161,317.169696969697,1285.4584837545126,1945.4924812030076,1152.0597609561753,1068.2579505300353,1526.8398268398269,1145.3497536945813,1489.9191489361701,1181.6380597014925,953.1704918032787,1402.2608695652175,2140.679347826087,1796.7764705882353,1913.595,766.1620553359684,1431.125,1375.5964125560538,1728.1880341880342,1387.4007633587787,1870.1516587677725,1568.149377593361,1169.854609929078,1365.1261682242991,2119.7638888888887,1226.857142857143,1033.6420233463034,1330.660792951542,968.3882352941176,1894.3507853403141,1763.665137614679,1574.4272300469484,977.4451612903226,2035.2100456621004,1125.3948339483395,2082.830687830688,855.6695652173913,1346.4728682170542,1913.4923076923078,966.1548672566372,1243.6759259259259,160.67469879518072,1605.5501858736059,606.3102189781022,1592.2541666666666,1626.9513513513514,1991.3034188034187,2007.8522167487686,1933.112676056338,1795.6313559322034,1992.4610778443114,1414.6849315068494,1215.40329218107,1567.0698529411766,1658.6811594202898,1076.3806970509384,169.21602787456445,1122.4827586206898
24,464.4353741496599,557.9,706.1778656126482,701.662962962963,932.3834808259587,247.93594306049823,524.7627737226277,861.1549295774648,1210.2145593869732,679.0513698630137,412.2576419213974,716.7603833865815,535.7234042553191,657.222891566265,1290.8260869565217,1201.1512195121952,724.0550161812298,601.9153225806451,958.6527777777778,827.2852459016393,1422.3219512195121,849.2704402515724,596.6945606694561,783.2255639097745,562.9402985074627,1156.7333333333333,1037.0813953488373,1570.1571428571428,1431.5893719806763,1143.1012145748987,853.2910447761194,857.0,1036.0366972477063,1121.6848249027237,1303.2648221343873,393.77941176470586,675.0103092783505,1358.6023166023167,1036.2480620155038,1146.7282229965156,1498.3039215686274,1674.5979381443299,872.9580645161291,284.41212121212124,1398.5234657039712,1918.203007518797,1222.2948207171314,1018.6042402826855,1504.6277056277056,1090.4532019704434,1431.0170212765956,1059.5335820895523,950.0327868852459,1153.2766798418972,2072.0760869565215,1735.556862745098,1909.295,739.802371541502,1429.4619565217392,1388.0627802690583,1768.491452991453,1181.3740458015268,1727.7014218009479,1496.2323651452282,1256.0744680851064,1372.3084112149534,2111.7638888888887,1153.7359307359307,1131.544747081712,1437.5374449339206,951.8901960784314,1866.4869109947645,1711.7614678899083,1612.2863849765258,963.5354838709677,2084.178082191781,1153.3874538745388,1824.8148148148148,860.7072463768116,1260.8720930232557,1915.302564102564,1008.5309734513274,1244.8240740740741,162.05220883534136,1567.3420074349442,641.4635036496351,1610.65,1503.291891891892,1594.7820512820513,2029.8866995073893,2018.868544600939,1742.7203389830509,1919.4251497005987,1372.3116438356165,1208.275720164609,1589.8382352941176,1452.7149758454107,1088.479892761394,160.1184668989547,1082.1231527093596
25,389.48979591836735,559.75,902.2450592885375,755.5074074074074,873.0825958702065,338.62277580071174,622.5583941605839,1123.262910798122,1342.6896551724137,887.5890410958904,392.26637554585153,921.7731629392971,534.0340425531915,624.8463855421687,1254.208695652174,1023.4536585365854,751.0582524271845,761.866935483871,945.0173611111111,1066.3573770491803,1427.8292682926829,933.2955974842768,948.9916317991632,641.6503759398496,576.1990049751244,1118.0063492063491,978.1937984496124,1469.2190476190476,1329.6859903381642,1240.4817813765183,873.3582089552239,894.5813953488372,1013.2477064220184,1127.7587548638132,1233.2252964426877,386.5882352941176,917.3058419243986,1435.957528957529,1004.4069767441861,1168.0383275261324,1436.9656862745098,1678.0876288659795,1029.409677419355,226.22424242424242,1329.4440433212997,1876.6842105263158,1206.2868525896415,972.0106007067138,1503.7272727272727,1074.5073891625616,1408.9787234042553,1408.6940298507463,938.6,1150.7430830039525,1975.141304347826,1794.2745098039215,1855.115,733.5612648221344,1504.6141304347825,1452.2511210762332,1803.6965811965813,1347.0381679389313,1821.7962085308056,1470.058091286307,1210.7517730496454,1321.481308411215,2063.7314814814813,1203.6493506493507,1156.342412451362,1526.4008810572686,912.7450980392157,1836.4083769633507,1761.6284403669724,1521.0234741784038,933.4451612903226,1961.5251141552512,1087.870848708487,1999.978835978836,1044.255072463768,1245.6782945736434,1858.9692307692308,1203.8982300884957,1184.5787037037037,163.59437751004015,1490.810408921933,606.9890510948906,1559.5041666666666,1497.8,2027.025641025641,1900.5812807881773,1892.1643192488264,1650.385593220339,1920.4071856287426,1337.9691780821918,1221.469135802469,1494.375,1826.497584541063,965.4369973190348,175.10452961672473,1133.2610837438424
