Frame,Cell_125,Cell_129,Cell_132,Cell_133,Cell_134,Cell_136,Cell_137,Cell_139,Cell_141,Cell_142,Cell_143,Cell_144,Cell_145,Cell_147,Cell_148,Cell_149,Cell_150,Cell_152,Cell_154,Cell_158,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_168,Cell_170,Cell_171,Cell_174,Cell_175,Cell_176,Cell_177,Cell_182,Cell_183,Cell_185,Cell_187,Cell_188,Cell_189,Cell_190,Cell_192,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_201,Cell_203,Cell_206,Cell_207,Cell_209,Cell_211,Cell_212,Cell_214,Cell_215,Cell_216,Cell_219,Cell_221,Cell_223,Cell_224,Cell_227,Cell_228,Cell_229,Cell_230,Cell_231,Cell_232,Cell_233,Cell_234,Cell_235,Cell_237,Cell_240,Cell_241,Cell_242,Cell_244,Cell_245,Cell_247,Cell_248,Cell_249,Cell_250,Cell_252,Cell_254,Cell_255,Cell_256,Cell_257,Cell_258,Cell_259,Cell_260,Cell_261,Cell_264,Cell_265,Cell_268,Cell_269,Cell_273,Cell_274,Cell_275,Cell_276,Cell_277,Cell_279,Cell_280
0,0.5996625763559786,1.8058161993342736,0.5814995979064609,0.7499658542036581,1.3915573939354378,-0.05443950485231355,1.1117904128210834,1.636460992283543,-0.03452420782659891,0.33662882903596264,-0.24740305080464314,0.009776169492514754,0.07317816883588514,1.1822358818238914,1.512995518251397,1.469628172140659,0.1437633396200038,0.5859545803143207,1.4964196541899963,0.6187213516749933,0.28304517487655506,1.3391197312718572,-0.36483577492968505,1.9038075414756621,0.18252429339476495,0.21901579976578,2.1459411290095973,0.45926734454405643,-0.304797751046882,0.23384526581425605,-0.26975827059352986,0.7112447040659401,0.18901529001783463,0.8464145254598386,0.946990035623935,-0.37337724517058735,0.22694057904108664,1.047829885505742,-0.1250698682391243,0.21963603475769478,0.9696729140050356,0.22411851338473535,1.1055191563655726,-0.6194140385101694,0.47351055026892874,1.35369504572253,-0.3123373034013033,-0.021752581364675106,0.9735734821332669,0.05342109587187446,-0.11807085946770633,-0.26366456955150747,0.3942311658466164,-0.23217024149951787,0.01894625075117684,-0.18315133341562062,0.27624141024375376,0.2847939065355673,0.22431293056596024,-0.1878569154017622,-0.5805516042358148,-0.22130845173436753,-0.5405702326943378,0.5734975797858365,0.6383239674875614,1.0513742102035286,1.7688544888096938,-0.09843829236983512,-0.1718804715769816,1.0027161276891323,1.069643581057468,-0.30906745735251323,-0.5619880280727138,2.955503649044575,1.6462598427204924,0.2644729479619506,1.3246337158171146,2.716708575916152,-0.43346385257733344,1.0862156298786614,-0.34909626972506713,-0.44743593495459116,-0.33387286617023626,0.2504139774957795,0.3068945912831806,0.61279621536642,0.31761818791148194,2.1831349874092485,-0.380026356021276,0.7832478264876657,-0.1745395968479255,-0.2164496049571057,-0.34593360422656,1.1566399889349233,-0.26200666933688543,2.061725201550479,1.3368557313503775,0.05751068396230458,3.2313515822804697,4.995422946095593
1,0.8006054502863011,0.39510705039518906,0.8202237979091133,0.5809131206774526,1.507780568882303,-0.07239659353841917,1.479151989544455,2.3024821758648004,0.3084602563307263,0.5086843604871798,-0.06807712563776874,-0.07905565120961851,0.829978306050907,1.1509996731913874,1.6656588924613243,1.3765198526814995,0.029713560533399283,0.46506530224465736,1.500491120640604,0.18301014951196334,0.8325518294711325,0.7036321246702252,-0.23324097691787954,1.6116956529443591,0.39973395779790605,0.10388515525776112,2.4318162659912246,1.495202565409614,-0.38872386891093835,0.44917324941379233,-0.23863627695523149,0.8246947049777223,-0.020550858524427493,0.7559314924561132,1.346634533827987,-0.3468794444252583,0.47829585174437755,1.1919465935616336,-0.1795589230321673,2.35648397381046,0.9795338683469567,0.2950706055618123,1.1143255037623239,-0.6716520356923521,0.6678527099710386,1.3396208189717038,-0.40037756130589536,-0.09154475421826642,1.0595310966765068,0.1940151361382551,-0.16508567986640357,-0.2056775639046494,0.5298665331015587,-0.2647525412973531,1.5769580065943813,-0.07183672283977961,0.20061292551753146,-0.20456193014161592,0.8418441676715154,-0.1315359303683262,-0.21115852694800052,-0.18616841531916126,-0.4586301268878835,1.0267489810253303,1.141038306872417,1.3819976323934218,2.832424893973013,0.090042040091634,-0.13026730477413345,0.6942138308490625,0.8265635945394764,-0.1317024501448829,-0.4741262566333035,2.435461078964465,1.3297116270339582,0.5522221743975283,0.8914547204763619,1.9908479260584924,-0.4509423017254171,1.252879196811577,-0.17451243905096744,-0.3297435447211574,-0.3522441099742743,0.4551409946768553,0.20369816743500696,1.0227308785138394,0.5495400049729192,2.582301579382623,-0.14745039334968318,0.9530121962458914,-0.10138473082645921,-0.35271350679436114,-0.3283272821103608,0.3778535009021808,0.2038572240282421,4.290655974791004,0.5906319896155139,0.003477541805130538,3.7795110857013614,5.817329821814128
2,0.6530674245847358,-0.14350095201567067,0.9965300593555165,0.5531619007412742,0.8507198986724497,-0.012675810483077237,1.2172814166015793,1.55537951471408,0.6985597032152697,0.7422492190812416,0.1594582808065258,-0.06770945807920145,1.2093736070716556,1.1496607268540662,1.279059553688376,1.0986327632309167,0.34301069907186105,0.6393810881036595,1.1207352661263146,-0.13216244941443178,1.186687339637432,0.23864002392784836,-0.2660283773379354,0.8787578906331995,1.0825174758651523,0.03513115766593787,1.9331529658278503,2.690092079679069,-0.4579503348384092,0.9647895352551428,-0.23644324431527794,0.6716004206354514,0.0944414181137087,0.7132700142447184,1.012826091766667,-0.0950247553505777,0.6367737255160586,1.1608329844403278,-0.2704829706722279,2.785129718010239,0.7998288287170834,0.43853417655722077,0.746011970488496,-0.6380911094252375,0.5084505585436492,1.145152962832205,-0.33216214096769686,-0.31469458756015145,0.7800098231314931,0.6960013918288052,-0.14661879222226626,0.3768244311385329,0.6071064494269469,0.07261256350701081,2.539238782730732,-0.20482432893580885,0.44845860105902774,-0.21836615921830496,1.28533962548857,-0.02536885680925607,-0.05023707918444754,0.1554222497092159,-0.44371237927323853,0.7910444908471471,1.2757613766699996,1.3397800693166746,3.3652212401198884,0.323762829405238,-0.03742558655305255,0.4290703488745389,0.6023553130450857,0.11934554941468203,-0.4044297013193823,1.0773895743750364,0.7944124868789226,0.9772641405663398,0.4582757251356087,1.542437834613265,-0.3802949667462598,1.3127551126461476,0.06449920028857242,-0.0731663301239843,-0.22745830300344974,0.6606353847769368,0.2605408210110067,2.3544488194654787,0.4473032723970551,2.8169005271373426,0.00018512915246675,1.6611317624650548,0.4438130165209886,-0.3169760149165184,-0.017134561301538714,-0.19776309419775062,0.9673612340136178,7.948704080392872,0.9131290430055782,0.031750797329824165,3.2652149601995366,5.66321554213931
3,0.5851817353260039,-0.2391408572250456,0.7533207380194812,0.4850565578553956,0.33533298121896576,-0.12712207477725407,0.4977256071544501,0.537980811548279,0.7631050939706451,0.7240040890846904,0.29675878816186746,-0.07132809992120692,1.024345078840406,0.44852852440185653,1.2190700011201598,0.6854220271429293,0.34325512637380406,1.1155838283941717,0.4186617700496818,-0.33438691006645443,0.9534655670651805,-0.1386645653107553,-0.3533523283768141,0.567658047798392,2.873387376789007,0.1594986447132822,1.1875815366829772,2.962151453492066,-0.45010895999962547,1.0482400416584927,-0.2997360732892437,0.5040878228468267,0.2706609257587176,0.16125602701097638,0.1405190916265313,0.17635793379945183,0.4184660027699003,0.8880560064081607,-0.21581958576986904,2.5127054628786962,0.7965914588010565,1.0711773369141468,0.09314760359831444,-0.558000072251725,0.16611501861812175,0.5858231926114731,0.06777741862061974,-0.3508231291079742,0.7366086837733753,1.3460434366572913,-0.16064028162003646,0.9309909080019372,0.5257417282932149,0.3429012483780035,2.2449248700110473,-0.33602400365936014,0.4363116877914222,-0.14154439917909764,1.6841677249291933,-0.11632523086721175,0.0109372530425164,0.6937260734880358,-0.36493602364724087,0.41688368159251554,0.5982201248735263,0.9346911414430991,2.586526225820792,0.26468549940404973,0.14996498190731852,0.38527376271239244,1.0177813398444602,-0.10220902914399423,0.08458426886990138,1.4814767065318781,0.18258520666780223,1.0840447256536438,0.48072992791785085,2.380471799983388,-0.3272947104293981,1.4204508033962866,0.3133428438665203,0.0480012291124052,-0.06430236746406005,9.34289453065049,0.37607055015459706,4.9736633349198796,0.33525042972508395,0.4665647455551857,0.40649385291588347,1.7925409357623427,0.3507976223708169,0.2746560442975392,0.12101837782046498,-0.2782992474490599,1.8505942789012357,8.942307767679026,0.10492797374740732,0.11398857060507846,26.864408270454675,4.943850203939891
4,0.6412853558446925,-0.1549936303987508,0.28479435356983085,1.5698622993158426,0.34387020035759686,0.04505799378279904,-0.14525637772640104,0.10544846404365808,1.4064742677754063,1.0889932174100074,0.40311514750004174,0.031814865614147904,0.47003238740374564,-0.12266422132782961,0.6996928987408738,0.4771076131375813,0.11866554425649636,1.4591217105639687,0.3612439144299894,-0.2861596875623247,0.8458725893185147,-0.11416152831462052,-0.38701702745028194,0.6226454186959786,3.195634561387098,0.29346951567056,0.9996307015466379,1.628245769855872,-0.4152206937393059,0.761878987008425,-0.23489858654278886,0.4362998668798212,0.359059839264527,0.021747075264440918,-0.4201614509193631,0.3694716451555176,0.19353689903053473,0.38176924121028594,-0.10861746417243875,1.5000198336916621,0.45474504161446744,2.2715411937971064,-0.014866684529671086,-0.45236805028720056,-0.11492552751344631,0.23921219702829066,0.0797220506131068,-0.1815391301985712,0.6482839239551972,1.7117851170972638,-0.4924761860106112,1.0918850247756529,0.41266315076161597,0.4485394912930823,1.7856899706656928,0.4397748477081805,0.19976879373568385,0.010281700207267618,1.483371591025934,0.10850228213565419,1.3507349454717879,1.0258895903334844,-0.0015859705597176493,-0.40374332828425197,0.2665061850362475,0.5454480624135325,5.646761765036946,0.25382543654981815,0.3660266137504374,-0.17086116423817077,1.422350311654948,2.676565595053644,1.2468934304379855,2.550708700828903,-0.1094091256389672,0.656503919233657,0.5058245786198567,3.7765217588292606,0.282747851659989,1.038111408807109,2.4872428179400887,0.24208636953362,0.32577384531683984,0.9518332135154567,0.3709021149034364,4.658517589026871,0.5846639495789235,2.9472896481861377,2.482786970092684,3.4612915117815124,1.7441462021701886,0.7175655187351093,1.8608644430485648,-0.3323860957254856,1.6344579300837387,8.747302535401161,0.7738770938245982,0.424488276377935,3.3596428952873993,2.43544348028653
5,0.6439378634667964,-0.1960056436036876,0.1007235272344523,1.975663359698027,0.8250658518864543,0.0843333221913962,-0.24615465304346235,-0.0876536689845379,1.7640620376085971,1.1024792857204666,0.49475605716505366,-0.04792365833017183,0.06889019939587274,-0.2432574802615526,0.25618721975207864,0.38321729478835587,-0.10959044738995617,1.4789670684385838,0.29830922176972374,-0.24960427758885761,1.1971009629708906,-0.16122154733419233,-0.32520020740911443,0.5945928630918057,1.837091166225641,0.7845158263400295,0.8237121719967405,0.6074194673470856,-0.2713724278534998,0.5038346149619313,-0.058178295460613046,0.6465203357789355,0.851750628689118,-0.01221391164952176,-0.44903675239521185,0.7708003026526059,-0.015570797335619673,-0.05315217661441871,0.0264774749155316,0.33368542858340994,0.11788491832152906,1.5673395131248378,0.19860190701794203,-0.4606408728008381,-0.06599089780719881,-0.10551452556795184,0.0772833947619585,-0.29610212173437134,0.6230378503401074,1.180319154077382,-0.1140492618655163,0.9330576546390451,0.4228808815297134,0.6162712181549714,1.0846528855642519,-0.3735070319250122,0.4457688252117841,0.57641845600923,1.4699647067778212,0.9230336482326714,0.2592618934724199,0.7939999617449062,0.24779740531530503,-0.008691746424629077,0.4151836030445128,0.8487869581960549,6.237784717995877,0.6164432882340691,0.5519143223999063,0.02820803670274573,1.6957803488857932,0.7390332225129742,0.022007349016528746,5.394890579221048,-0.07959150988530984,1.1639358766505497,0.6191143480276685,3.857716210195653,0.14250711616549983,0.5558329513367324,1.7486025402892986,0.574714914206003,1.1401971555467139,1.151430948553704,0.3264231691831541,4.390823994346127,0.9034172603539421,3.4868232576309777,0.8189635952479535,3.7727873183619556,1.2298340730344992,0.9344294714241319,1.2313765250776054,-0.05244594773008762,1.4889969913466283,9.139351040772574,0.4321897580973559,0.4904277530825224,2.7849078652250125,2.230748656757626
6,0.623473458731145,-0.1964028875525664,0.06436028545627043,1.157008579907372,0.9198145719394242,0.08420333292479572,-0.015568498985772594,-0.08493970601179478,1.4781789393078077,0.6382050055439981,0.7975011140846514,-0.05732045408118582,1.364947490902623,-0.20825108062659173,0.21840123239768564,0.16819282579082795,-0.1366338840769298,1.6385168778544694,0.7131204024237435,-0.23698996830013142,1.7750281312463654,-0.2131706699797534,-0.32829039371068514,0.5660768541880501,0.7260082412834711,0.9414963318372337,0.7000975429610509,0.1779872943880958,-0.09106762073961716,0.30509402432749155,0.08126997566687276,0.5956915258976495,0.9576203837055718,0.03182843212578547,-0.2778408797563117,0.6480439034651212,-0.06999934049990116,-0.23394566445478057,0.17965916284502378,0.04477087552715131,0.36029074310663467,0.994715411937971,0.28635818282045444,-0.32394060908204175,0.15650599917252808,-0.06529175960486053,-0.0869863760426449,-0.11038874149731731,0.6150708944367911,0.752892394235509,0.0030369373821023016,0.6882451886981861,0.369835891694411,0.7901960226001571,1.5249747149828623,-0.15174908697514694,0.5952230725538421,1.0793130558193198,1.0873477203623065,1.5436471712132465,0.04311680101153797,0.5472728216684141,0.6921967995953675,-0.01415813340086662,0.6664016268146121,1.1161981372926562,7.620342300714099,0.9722250656839663,0.629464806816855,0.05533040058992134,1.8343903041373306,1.0481130390133355,0.1073900404504691,7.618393611454486,0.00702545055406894,1.3092990334629382,1.296202121090526,2.9688248042347234,0.8143945525921729,0.44138713450036465,1.0792497116154172,0.8766888101996818,1.4688299220691534,0.9967447233014807,0.5652859512809104,4.6556906523589054,1.3368179803461582,4.776931441704564,0.666321623085008,3.0947436330681084,2.2369203504467654,1.1050842350104997,1.2537916798073334,0.4788160368165271,1.3031334705701536,9.408137269887554,1.5634371980993624,1.6770724141894682,3.320187976301918,5.636900717618207
7,0.6370752710723994,-0.1735956056600414,0.301300082347792,0.8286874355886114,0.590059184038537,0.09450962477669701,0.13879820770189216,-0.0525041809699852,0.8281894646708817,0.26043439726174733,1.0143842031137176,0.045729127148568645,1.6472017558440786,-0.2638966333427588,0.3330678961068345,0.2471999394581505,0.09589469680748634,1.6568169591245723,0.8778417563491971,0.0020591871133764407,1.7259828580189234,-0.015727575311368775,-0.26276796890958315,0.6462406440365145,0.2695191421962274,0.9381516418304344,0.4877107911416539,0.29611926725982096,0.2716603350490729,0.36365830586741793,0.08739139720969982,0.5061180575395259,0.6019073345820056,0.45834977220909434,0.05722140681353856,0.8728356728212311,-0.15531886829783037,-0.10915667303276927,0.6546324413079551,-0.03651325967289137,0.9535728904379749,0.9322013341419042,0.3818626790069306,-0.4656623676890285,0.14056681836988016,0.193914818616617,-0.032962976422501386,-0.07656413646145542,0.6346754456124907,0.5017639497008535,0.16394592664461702,0.7446294112387153,0.1462832562387675,0.6002444689410552,3.102759784349219,0.321099768385743,1.8458973049304448,1.1177035153817094,0.9004391956403592,0.29513852032692905,-0.1402007270428322,0.5105479313557881,1.6280218165659694,-0.02546361555626678,1.0410818396681174,1.2424942592671828,6.2300771330836655,1.009723462559845,1.0912075405626238,-0.0701153965137838,2.6475355727756633,0.8478723726979682,0.25427332518736473,7.464064431484669,0.06300871270120245,0.7917999780006408,1.8214017659814674,3.1014430374011748,0.40375639105858874,0.5837086746231359,1.4087533644868007,1.0969291699589319,0.9029534148058055,1.0515513049378429,0.8198161861204206,5.141462218568359,1.1168527907806403,4.53862883409126,1.874159951587731,3.3365334398328774,2.367736053453119,1.0302002994604063,1.8688270358042998,0.9811767960316609,0.9799710312322436,9.296358569765664,2.239563268820389,0.8859359425476466,3.130201232652087,4.630466527327514
8,0.690464697745214,-0.1576647535032808,0.8060570840200671,0.6409228056669606,0.16016314820765043,-0.014774208643914781,0.5057628819654607,0.1561775665287678,0.4743338767200325,0.06976289983843915,0.9405090711512845,0.09595821052324398,0.6265591533324933,-0.15047378439968964,0.5896288721764484,0.34856969880429833,0.26829416141392426,1.5006152490184634,0.7008449310751619,0.12986006447687637,1.6716006028330839,0.2691921283514326,-0.23574193278059147,0.9516291065029312,-0.09926164568822976,0.791205206353628,0.42003283544944015,0.5491865894935122,0.649872080258227,0.5273034650704426,0.13315903491307987,0.3975795225909199,0.3309740390570781,1.3778089712655375,0.1754331295221377,0.4681163014846932,-0.32883334432500166,0.1709040439089016,0.34750637122071376,0.014453661129477829,1.294489028913062,1.2382049727107336,0.31567854101351495,-0.45919583830063937,0.15525444766239158,0.6750030440872262,0.15771122106845645,0.05223496932947387,0.24683902682173714,0.19985308473724406,0.4696775147608863,0.23614225290567717,0.3285053475148052,0.4234519339893184,2.5816733704221213,0.4955092972431369,2.1061903474246115,0.5983704475143198,0.4223849565144239,0.5452075151257826,0.10504188398925246,0.28967030484755807,1.713750231649993,0.08677889324776997,0.8032118854471256,1.021907492191177,3.2734742702119024,1.581788745303876,0.8890364188163882,-0.012261487605235174,2.872846645263202,0.6202618116937764,0.06765418157276021,7.256952396842128,0.005077053493190177,2.422944853345576,1.789321363302764,3.403925877262534,0.9317185371052383,1.1071333625802326,1.6339250488155876,1.1426916586189066,0.749367405284106,1.172432733705442,0.9469191565519038,5.181962413280833,1.0960097728673202,4.577052191162967,0.5861188967098766,3.05638843660717,0.9683563268138897,0.7243080863726681,0.7065882310012013,1.135566047818734,0.6114226366236015,9.334493448874571,1.3532038934658703,0.7091251589083913,3.151876307572455,5.038238459763124
9,0.7859858152528441,0.04235442379080312,1.2702068581363353,0.42048996113587545,0.1516767963131423,-0.09384482252751136,0.12409864160133116,0.2610685679077545,0.3605989389213692,-0.01365047225961482,0.5178837396068413,0.10606706160445926,-0.22267054736723965,-0.10020163474777156,0.7763517612573296,0.408380001009031,0.2652925941460642,1.5774498357428202,0.6838058439793694,7.321180174249149e-05,1.446521705172967,0.7600102000122708,-0.22987581641150798,1.3251588349874523,-0.10688776602238383,0.7884378190055367,0.27448107546132194,0.6941898442651768,0.6816589072166396,0.290468360189846,0.37853078255032546,0.32480715809692867,0.13524091665485158,1.6291057390018728,0.07965231629334055,0.7917097046625456,-0.3428411264261691,0.4818776370098054,0.30852180052495143,0.19479291925874143,0.7753562967465051,1.474850558780213,0.12027490822454813,-0.5032693905566995,0.2246276375672322,1.538346996013096,0.08094616021682044,0.4313683471318001,0.17530327093593995,0.5324228453233587,0.4499572592541831,-0.19147184416224197,0.3887039274034356,0.3860188985474235,0.8974024330146742,0.33973237299334186,2.1259058320921733,1.5767962344676898,0.8567199336599594,0.28840887379259084,0.8092697961119015,0.13302480296349478,1.651581004802962,0.054716431175607934,0.8216189031723283,1.9374866287279107,3.060180212492775,1.1672002569705013,0.980608731177775,-0.030229567267937213,2.8544719727998937,1.0962238309088805,0.17013458493054606,7.558305083888842,0.08610384854324155,1.3655289172011074,1.904898134845804,3.6415626486645687,0.5251527783398762,1.4493330284654018,1.6304556664282768,0.7625081696955507,0.46492207668901653,1.1337813714165703,0.8606265562310554,4.946201664431079,1.2389271467335488,4.877758930640092,0.6802262158804979,5.342431876132838,0.31216498964076894,0.4436910849318679,0.8538896809489427,0.9338924550009744,0.7906261352310513,9.04552277706577,3.1563500489011864,0.4060626232022548,2.7997348729966265,4.384185653243949
