Frame,Cell_86,Cell_90,Cell_91,Cell_92,Cell_94,Cell_96,Cell_97,Cell_100,Cell_103,Cell_105,Cell_106,Cell_107,Cell_109,Cell_110,Cell_111,Cell_114,Cell_115,Cell_116,Cell_120,Cell_122,Cell_123,Cell_124,Cell_125,Cell_126,Cell_128,Cell_130,Cell_133,Cell_136,Cell_139,Cell_143,Cell_146,Cell_147,Cell_148,Cell_149,Cell_150,Cell_155,Cell_157,Cell_158,Cell_160,Cell_161,Cell_164,Cell_165,Cell_166,Cell_170,Cell_174,Cell_175,Cell_177,Cell_178,Cell_179,Cell_180,Cell_181,Cell_183,Cell_185,Cell_187,Cell_190,Cell_193,Cell_195,Cell_196,Cell_199,Cell_201,Cell_204,Cell_205,Cell_206,Cell_207,Cell_208,Cell_209,Cell_210,Cell_211,Cell_219,Cell_220,Cell_221,Cell_222,Cell_223,Cell_226,Cell_227,Cell_228,Cell_229,Cell_230,Cell_231,Cell_233,Cell_237,Cell_238,Cell_239,Cell_240,Cell_242,Cell_243,Cell_247,Cell_248,Cell_249,Cell_250,Cell_253,Cell_255,Cell_257,Cell_260,Cell_261,Cell_264,Cell_265,Cell_266,Cell_267,Cell_269,Cell_270,Cell_271,Cell_274,Cell_275,Cell_278,Cell_279,Cell_281
10,495.2846153846154,523.2810650887574,305.1170568561873,614.0267639902677,830.7523510971787,667.8823529411765,416.17914438502675,421.4247491638796,385.36013986013984,478.43956043956047,316.9076923076923,602.0,414.1194029850746,473.0522648083624,469.3859649122807,384.3273137697517,436.3153526970954,623.1878612716763,442.47305389221555,416.4117647058824,415.7879858657244,490.58677685950414,274.25132275132273,390.5802752293578,536.7728937728938,323.53308823529414,757.1064425770309,1050.7193675889328,338.668449197861,736.5390625,732.0,838.2597014925373,428.6027397260274,444.23030303030305,429.4308176100629,454.43544303797466,806.6809338521401,472.26774193548385,989.3290043290043,513.4545454545455,454.26382978723404,325.34411764705885,582.5672371638142,745.448275862069,380.948,590.3247232472324,554.2542787286063,852.7713178294574,436.8188679245283,592.2528735632184,930.9495798319327,364.0112359550562,474.0120481927711,520.4878048780488,718.4865900383141,1209.7932489451478,913.0823529411765,354.98369565217394,847.2091690544413,682.043165467626,807.1724137931035,1254.4836363636364,367.8552036199095,1277.2307692307693,811.3388157894736,737.2421524663677,764.5148148148148,890.7115384615385,1280.873469387755,709.4864864864865,966.175355450237,592.516393442623,933.4,774.7610921501706,661.0243902439024,862.9068965517241,1051.007434944238,420.26341463414633,376.04651162790697,614.2716049382716,950.90625,923.9391025641025,735.5985401459855,408.9452736318408,1063.25,1037.0625,610.2743682310469,655.0903225806452,724.5169491525423,618.8754716981132,864.96484375,905.7475083056478,403.29767441860463,969.3214285714286,966.2395833333334,1044.2974137931035,807.1451612903226,691.368029739777,916.3564814814815,1278.5238095238096,849.8818565400844,424.899721448468,1164.9227053140096,2441.3474576271187,867.2380952380952,1092.4467005076142,635.165991902834
11,361.5923076923077,388.46449704142015,252.93979933110367,528.0900243309003,771.9059561128527,490.2,347.24598930481284,322.3545150501672,284.8111888111888,391.25274725274727,212.26666666666668,437.10074626865674,277.0410447761194,390.98954703832754,337.1637426900585,302.4198645598194,301.68879668049794,485.1445086705202,349.6137724550898,341.83631713554985,325.36042402826854,465.6198347107438,191.02910052910053,283.7178899082569,451.84249084249086,227.16176470588235,582.9719887955182,728.3754940711462,301.4598930481283,804.48828125,575.3139534883721,559.9492537313433,308.9417808219178,271.90909090909093,393.937106918239,476.2126582278481,664.5992217898832,419.1193548387097,1069.012987012987,348.4886363636364,409.48936170212767,232.38529411764705,401.6039119804401,559.3152709359606,281.096,547.0036900369004,471.03911980440097,709.6201550387597,569.011320754717,484.7394636015326,622.3403361344538,326.34831460674155,555.1726907630522,569.1114982578397,548.2490421455939,831.9367088607595,820.2264705882353,381.57608695652175,716.3008595988539,840.6618705035971,535.9157088122605,1099.9672727272728,363.02714932126696,1180.8916083916083,1005.3125,622.2556053811659,756.9740740740741,661.9961538461539,1169.0122448979591,492.9135135135135,855.175355450237,447.10655737704917,1049.5321428571428,805.2491467576792,578.6487804878049,1087.9689655172415,1174.4498141263941,466.88780487804877,882.9825581395348,975.0432098765432,808.440625,745.724358974359,550.8686131386861,569.9303482587064,1198.4019607843138,1010.0223214285714,811.7075812274368,576.3064516129032,590.3813559322034,934.9735849056603,693.83984375,710.3156146179402,554.3720930232558,1133.295918367347,742.5208333333334,1443.4224137931035,775.6814516129032,545.3903345724907,993.5972222222222,892.1868131868132,903.2742616033755,566.8050139275766,973.5990338164252,2441.186440677966,1434.3636363636363,842.010152284264,461.55465587044534
12,318.4769230769231,308.61242603550295,454.94983277591973,575.2360097323601,559.9905956112852,422.96176470588233,271.3449197860963,313.68896321070235,253.05944055944056,310.7802197802198,172.80769230769232,373.5261194029851,254.8582089552239,379.1637630662021,274.6900584795322,315.31376975169303,233.35684647302904,392.28901734104045,249.79341317365268,293.7570332480818,348.02120141342755,408.6942148760331,167.1984126984127,223.80733944954127,472.6630036630037,240.36764705882354,452.11484593837537,452.7628458498024,231.91978609625667,620.5859375,466.4496124031008,356.42388059701494,257.94520547945206,208.03636363636363,437.29245283018867,512.946835443038,548.2101167315175,310.98387096774195,836.3463203463203,284.1060606060606,384.02553191489363,203.50882352941176,295.4498777506112,427.4729064039409,360.312,606.2287822878229,392.2469437652812,625.8527131782946,534.0377358490566,406.632183908046,479.1386554621849,290.80337078651684,514.9598393574297,591.1811846689895,395.2068965517241,563.8945147679325,665.6294117647059,378.70108695652175,518.9656160458453,806.341726618705,559.3793103448276,672.5454545454545,377.03619909502265,930.1468531468531,1033.6907894736842,630.1838565022422,669.3703703703703,484.07307692307694,1364.187755102041,433.72972972972974,839.9763033175356,400.2090163934426,1242.857142857143,938.0341296928327,545.5268292682927,781.6241379310345,1332.5018587360594,550.0780487804878,1183.3023255813953,1235.8024691358025,623.86875,557.9423076923077,417.7043795620438,796.3383084577115,1053.671568627451,812.1919642857143,738.9314079422383,430.33870967741933,500.2457627118644,1010.3811320754717,533.60546875,571.295681063123,541.0,988.0714285714286,541.4895833333334,1662.5646551724137,706.4032258064516,504.457249070632,1069.9074074074074,552.0842490842491,901.0337552742616,584.150417827298,1334.743961352657,2166.960451977401,1649.7099567099567,633.0913705583756,424.8987854251012
13,354.21923076923076,288.6923076923077,700.38127090301,467.9951338199513,415.25705329153607,446.6411764705882,224.72727272727272,269.6588628762542,236.0174825174825,251.7948717948718,158.8230769230769,317.42537313432837,241.1492537313433,335.7177700348432,247.80994152046785,284.9638826185102,232.23236514522821,399.4797687861272,225.73952095808383,309.61636828644504,407.69964664310953,358.41046831955924,184.54497354497354,190.83256880733944,428.16483516483515,271.30882352941177,350.7787114845938,290.60474308300394,227.72994652406416,530.875,409.4263565891473,266.4686567164179,278.61986301369865,204.84242424242424,414.3050314465409,473.4886075949367,469.4630350194553,254.70967741935485,677.8961038961039,256.875,457.21276595744683,239.9,356.60146699266505,448.7586206896552,407.612,666.3468634686346,369.5378973105135,523.7364341085271,602.7283018867925,402.72796934865903,546.6176470588235,270.1292134831461,599.8755020080321,480.41811846689893,419.7011494252874,503.7257383966245,672.7323529411765,377.48369565217394,409.0630372492837,823.2302158273382,745.4367816091954,668.1381818181818,547.7692307692307,670.8811188811189,809.3980263157895,845.4125560538116,878.8962962962963,359.9769230769231,1004.0938775510205,464.5027027027027,843.7725118483412,350.0,978.075,893.4744027303755,661.4487804878049,500.4896551724138,1198.5985130111524,716.8,1105.5348837209303,1030.962962962963,554.975,397.4647435897436,347.2299270072993,813.8955223880597,756.2598039215686,685.3214285714286,617.9458483754513,353.64516129032256,418.3050847457627,907.7132075471698,541.609375,452.27906976744185,493.73023255813956,1123.8520408163265,462.15625,1341.301724137931,718.2016129032259,602.7732342007434,983.8101851851852,435.15384615384613,955.4556962025316,603.6880222841226,1215.9710144927535,2167.271186440678,1666.025974025974,606.8832487309645,423.80161943319837
14,338.6115384615385,404.31360946745565,500.31772575250835,416.7810218978102,387.15047021943576,468.84411764705885,267.82620320855614,247.2742474916388,245.3181818181818,272.5128205128205,148.2128205128205,302.0223880597015,227.28731343283582,349.13240418118465,233.07309941520467,272.31376975169303,252.74273858921163,490.3179190751445,195.65269461077844,383.5217391304348,490.97879858657245,334.44628099173553,188.62962962962962,182.454128440367,325.7399267399267,288.8382352941176,394.1512605042017,252.33596837944663,222.2566844919786,483.80078125,324.9186046511628,252.84776119402986,305.77054794520546,279.8909090909091,381.9339622641509,339.06835443037977,485.4863813229572,268.39032258064515,558.2467532467532,295.1818181818182,539.2425531914894,257.1470588235294,389.17359413202934,1179.64039408867,556.056,746.4280442804428,355.39853300733495,779.8953488372093,562.011320754717,500.62452107279694,527.2394957983194,296.37640449438203,576.0923694779117,407.25783972125436,462.02681992337165,488.70042194092827,550.6558823529411,447.1141304347826,442.2234957020057,1010.0359712230215,717.6360153256705,318.3127272727273,858.0723981900453,520.5034965034965,859.1611842105264,846.3004484304932,763.0851851851852,325.49615384615385,815.0408163265306,559.7405405405406,864.1658767772511,317.3032786885246,775.7107142857143,851.7747440273038,1201.7365853658537,353.0310344827586,1175.8513011152415,823.4195121951219,796.3720930232558,998.6358024691358,723.584375,314.94871794871796,365.63868613138686,830.0049751243781,560.25,711.2857142857143,585.5956678700361,342.7096774193548,520.1610169491526,827.3811320754717,505.890625,391.33887043189367,464.34418604651165,950.3265306122449,327.8958333333333,1162.7025862068965,848.6895161290323,760.3754646840149,1010.6111111111111,666.959706959707,975.0717299578059,609.3036211699165,1015.2753623188406,1962.8531073446327,1398.2294372294373,740.8781725888325,579.1417004048583
15,339.2076923076923,571.6390532544378,361.95652173913044,348.3698296836983,275.9435736677116,431.2323529411765,283.2807486631016,268.1170568561873,252.3006993006993,274.53479853479854,159.1153846153846,271.97014925373134,261.94776119402985,352.219512195122,240.54970760233917,319.3476297968397,242.4813278008299,496.0895953757225,208.03592814371257,515.6317135549872,688.0459363957597,403.13774104683193,196.3968253968254,201.18577981651376,289.6227106227106,287.38235294117646,383.19607843137254,219.64426877470356,216.73529411764707,538.140625,304.5503875968992,239.91044776119404,333.513698630137,320.72121212121215,354.1446540880503,226.85822784810128,450.579766536965,282.21612903225804,517.5670995670996,366.0378787878788,501.6468085106383,269.8794117647059,325.1515892420538,1131.4532019704434,467.628,596.3616236162362,342.49877750611245,1284.4108527131782,489.18490566037735,541.0613026819923,537.953781512605,294.1011235955056,663.1927710843373,443.01742160278746,535.5095785440614,437.23628691983123,519.8882352941176,498.9130434782609,762.5358166189112,710.3489208633093,768.0498084291188,638.0472727272727,1007.4343891402715,402.2062937062937,1106.703947368421,1097.4529147982062,749.437037037037,414.43461538461537,719.7469387755102,1102.0702702702702,986.3080568720379,541.110655737705,643.8428571428572,565.3856655290102,1104.7560975609756,280.92758620689654,1326.728624535316,1243.4634146341464,926.2790697674419,1104.7592592592594,953.490625,327.05128205128204,369.47080291970804,817.3830845771145,490.12254901960785,1168.0401785714287,723.6570397111914,382.30967741935484,939.8093220338983,892.5245283018868,393.90234375,307.4485049833887,444.45581395348836,793.8826530612245,294.18402777777777,1113.4913793103449,947.991935483871,827.1672862453531,949.6018518518518,1215.3846153846155,1186.8902953586498,626.6768802228412,1125.512077294686,1836.6242937853108,1304.1948051948052,798.5482233502538,888.3967611336033
16,465.66153846153844,504.72189349112426,273.76254180602007,313.345498783455,303.38244514106583,501.24411764705883,480.8048128342246,282.8695652173913,334.96853146853147,359.32234432234435,161.66666666666666,272.7686567164179,367.4029850746269,340.49477351916374,244.7485380116959,340.31376975169303,316.3153526970954,876.4537572254335,208.16467065868264,505.0255754475703,716.2402826855124,433.1322314049587,216.65079365079364,205.31880733944953,328.42490842490844,344.18382352941177,349.6218487394958,312.10671936758894,247.62299465240642,806.4453125,332.2596899224806,224.80597014925374,416.3253424657534,319.6878787878788,333.7358490566038,271.1746835443038,444.6420233463035,276.0032258064516,514.930735930736,484.14772727272725,412.08936170212763,280.3058823529412,370.18581907090464,854.768472906404,454.864,591.280442804428,369.51100244498775,1042.0,566.7056603773585,520.4329501915709,547.4453781512605,337.1741573033708,738.4658634538152,537.2508710801394,691.4827586206897,464.32067510548524,531.9441176470589,446.44565217391306,923.3610315186246,743.568345323741,796.5555555555555,963.8618181818182,830.6289592760181,359.15734265734267,1147.654605263158,928.3273542600897,616.5444444444445,490.78076923076924,585.7551020408164,1202.8216216216217,831.5639810426541,687.7377049180328,666.9678571428572,364.0068259385666,995.2146341463415,236.69310344827585,1333.9256505576209,1086.9317073170732,1110.7093023255813,1034.5925925925926,1083.209375,325.4583333333333,368.0948905109489,848.9900497512438,446.1127450980392,1179.9375,868.8158844765343,539.3903225806451,777.8347457627119,985.5622641509434,362.30078125,287.16279069767444,478.3720930232558,1069.204081632653,398.09027777777777,1165.4353448275863,745.2822580645161,749.7806691449814,1013.8888888888889,1291.4945054945056,1408.4556962025317,661.5181058495822,1332.1690821256038,1830.1016949152543,1407.4848484848485,729.3045685279188,731.6882591093117
17,507.41923076923075,440.1834319526627,252.05685618729098,295.45498783454985,613.0188087774295,416.22352941176473,551.8288770053476,327.7725752508361,365.83916083916085,489.3260073260073,158.43076923076924,255.96641791044777,328.18283582089555,408.1602787456446,220.03508771929825,327.5846501128668,292.5850622406639,684.1127167630058,229.72155688622755,430.7979539641944,484.4911660777385,407.4931129476584,221.07142857142858,204.72935779816513,328.24908424908426,312.68382352941177,359.73389355742296,301.7470355731225,274.0,610.83203125,358.4418604651163,234.17014925373135,402.013698630137,428.4787878787879,397.814465408805,264.49873417721517,418.9922178988327,316.28387096774196,468.965367965368,464.2613636363636,488.69787234042553,363.47352941176473,570.2518337408313,794.5714285714286,358.152,662.6715867158672,416.58190709046454,788.3410852713179,627.7509433962264,532.463601532567,608.6260504201681,450.25280898876406,644.847389558233,560.7630662020906,1379.2835249042146,777.8565400843881,543.0735294117648,565.4565217391304,751.5873925501432,728.1690647482014,718.6283524904214,799.3345454545455,777.6380090497737,346.6363636363636,1002.891447368421,785.7354260089686,740.8111111111111,683.4346153846154,433.5795918367347,1092.3405405405406,894.3270142180095,641.2581967213115,774.6857142857143,323.67235494880543,1204.2341463414634,255.98275862068965,1356.8847583643123,1213.3902439024391,886.9069767441861,1085.7037037037037,1057.1875,299.9166666666667,394.1021897810219,780.6616915422885,585.0490196078431,1398.263392857143,850.4007220216606,673.5935483870968,903.2372881355932,1017.9924528301887,369.87890625,319.22591362126246,713.5069767441861,1172.7295918367347,620.2847222222222,1484.198275862069,630.9556451612904,651.1263940520446,1024.4583333333333,1248.018315018315,1358.7426160337552,723.7688022284123,1451.3623188405797,2096.0593220338983,1687.2727272727273,621.6446700507614,591.9068825910931
18,391.2923076923077,290.94674556213016,266.2173913043478,298.72019464720194,584.6802507836991,331.0705882352941,538.3422459893048,317.8829431438127,277.6818181818182,452.7728937728938,164.24615384615385,241.87313432835822,278.5149253731343,462.64808362369337,153.84795321637426,280.67720090293454,268.39834024896265,474.5028901734104,221.7185628742515,381.83375959079285,349.73851590106005,368.17906336088157,700.9814814814815,203.84633027522935,317.16483516483515,407.8602941176471,410.17366946778714,310.29249011857706,246.6951871657754,563.41796875,327.1937984496124,261.8,413.208904109589,515.3909090909091,348.52515723270443,274.3620253164557,352.1089494163424,317.94193548387096,502.1212121212121,480.31060606060606,626.0382978723404,539.1323529411765,557.1687041564792,1074.088669950739,310.46,625.7269372693727,406.38141809290954,593.3178294573644,582.1962264150943,701.727969348659,723.6470588235294,1174.6516853932585,593.281124497992,465.14285714285717,1141.0996168582376,738.9029535864979,481.8911764705882,693.8967391304348,518.785100286533,572.5791366906475,784.272030651341,606.3018181818181,582.7239819004525,309.03846153846155,851.2861842105264,718.8789237668161,666.8555555555556,769.7307692307693,473.28979591836736,975.7297297297297,869.8388625592418,555.4549180327868,929.0785714285714,409.12286689419795,1066.5951219512194,231.94827586206895,1164.992565055762,977.6536585365853,831.3837209302326,1226.3950617283951,1068.703125,307.46794871794873,512.9233576642335,697.0049751243781,968.7107843137255,1559.1651785714287,819.6353790613719,658.7516129032258,973.7415254237288,942.0075471698113,421.2578125,358.6544850498339,677.1395348837209,1147.3979591836735,671.2638888888889,1782.5862068965516,832.2822580645161,685.1561338289963,959.8703703703703,1206.1062271062272,1222.2067510548522,710.6267409470752,1417.5555555555557,1944.0649717514125,1864.6666666666667,761.5126903553299,526.497975708502
19,471.88461538461536,624.9408284023668,433.3478260869565,550.250608272506,549.4952978056426,802.3235294117648,628.7727272727273,503.82274247491637,473.3006993006993,682.9487179487179,372.84871794871793,462.77985074626866,472.65671641791045,831.9686411149826,357.4561403508772,465.55756207674943,515.3029045643153,513.7745664739884,510.4820359281437,783.2199488491049,569.7349823321555,565.0716253443526,787.4100529100529,402.07798165137615,489.38827838827837,617.2683823529412,844.7310924369748,525.1739130434783,435.6764705882353,701.5703125,505.50387596899225,460.844776119403,583.5376712328767,699.9363636363636,585.2044025157232,468.326582278481,530.5369649805448,567.3,805.5670995670996,659.6174242424242,1294.7106382978723,716.4470588235295,698.0342298288508,1152.743842364532,516.744,704.830258302583,713.757946210269,673.4922480620155,917.6452830188679,900.7701149425287,1072.3487394957983,1370.9831460674156,788.8915662650602,919.2508710801394,1106.8007662835248,802.6413502109705,668.1294117647059,847.179347826087,634.1346704871061,647.1978417266187,997.3409961685824,676.5636363636364,677.8235294117648,605.8286713286714,967.8519736842105,1093.8026905829597,928.9962962962964,1029.5076923076922,696.9673469387756,953.6486486486486,1074.218009478673,807.4631147540983,1333.9642857142858,725.6723549488055,1005.1317073170732,450.3758620689655,1344.8364312267659,1251.9024390243903,1241.5639534883721,1469.3395061728395,1125.1375,523.6410256410256,1043.8248175182482,829.8109452736319,1470.063725490196,1836.3169642857142,1068.3357400722023,875.4096774193548,1274.6398305084747,1138.5622641509433,676.234375,583.312292358804,922.8418604651163,1308.734693877551,760.8159722222222,1848.2543103448277,1209.866935483871,1082.7806691449814,1158.3472222222222,1055.3846153846155,1701.4261603375528,1014.208913649025,1721.4927536231885,2021.4915254237287,1949.3376623376623,1018.0913705583756,840.0242914979757
20,408.1576923076923,678.3461538461538,477.8428093645485,603.5474452554745,447.5329153605016,731.9705882352941,520.9144385026738,582.1404682274248,461.8986013986014,631.945054945055,364.6307692307692,497.89925373134326,462.6305970149254,1157.1080139372823,356.187134502924,482.9548532731377,560.5933609958506,471.16184971098266,477.08383233532936,672.2148337595908,625.6148409893993,564.633608815427,584.6507936507936,407.38990825688074,522.6080586080586,579.1838235294117,818.6358543417367,494.4150197628459,474.64973262032083,622.99609375,493.5387596899225,476.5641791044776,616.2842465753424,652.7969696969697,502.02830188679246,532.6050632911392,596.8599221789883,539.8064516129032,1075.2251082251082,648.1780303030303,1383.1404255319148,649.7617647058823,643.6528117359413,955.5812807881773,541.344,574.0369003690037,827.5061124694377,736.5852713178294,1083.3962264150944,808.5555555555555,1091.9705882352941,1072.5,813.0763052208836,1447.0905923344949,867.6053639846743,706.5864978902954,706.6676470588235,722.0054347826087,594.0143266475644,531.8956834532374,1002.264367816092,620.16,573.683257918552,603.1223776223776,885.4243421052631,1300.4618834080718,1021.3592592592593,997.7538461538461,639.2938775510204,965.3513513513514,1062.521327014218,919.6803278688525,1341.517857142857,649.2969283276451,1133.1317073170733,473.77241379310345,1294.5762081784387,892.619512195122,1518.9360465116279,1476.283950617284,1149.08125,540.7852564102565,1366.7627737226278,866.4676616915423,1281.8088235294117,1724.857142857143,1096.5487364620938,1194.541935483871,1347.7542372881355,1156.3849056603774,772.27734375,611.890365448505,910.8976744186047,1383.5663265306123,715.1388888888889,2019.4439655172414,1347.766129032258,1190.6096654275093,1184.662037037037,875.4908424908425,1675.9071729957807,1041.6128133704735,1718.4347826086957,1919.5254237288136,1964.2121212121212,946.1827411167512,1076.9473684210527
21,517.6846153846154,622.0473372781065,707.8394648829432,580.8540145985402,434.86206896551727,568.4735294117647,465.7085561497326,723.6555183946489,415.3776223776224,535.8571428571429,369.92820512820515,504.3694029850746,525.4253731343283,722.0452961672474,371.546783625731,506.30699774266367,513.1867219917012,459.5433526011561,436.2874251497006,608.8286445012787,637.8268551236749,530.1625344352617,487.978835978836,402.5389908256881,629.8058608058608,573.7610294117648,874.2577030812325,491.77470355731225,442.524064171123,567.6328125,547.5852713178294,494.7014925373134,621.9075342465753,557.4212121212121,479.7987421383648,447.82025316455696,536.0700389105058,538.916129032258,844.2077922077922,748.5454545454545,1322.0340425531915,605.4058823529411,595.119804400978,782.3054187192118,722.868,767.2435424354244,756.7701711491443,807.1240310077519,1019.3849056603774,916.9731800766283,1003.7731092436975,965.5786516853933,1044.8393574297188,1141.2682926829268,660.6819923371647,651.1476793248945,785.964705882353,602.9619565217391,685.1805157593124,656.7841726618705,872.6590038314176,574.4981818181818,572.7239819004525,560.7237762237762,1330.7368421052631,1224.408071748879,967.9333333333333,974.2923076923076,669.1102040816327,956.3945945945947,1015.473933649289,871.7131147540983,1099.8321428571428,661.1467576791808,880.770731707317,487.9413793103448,1335.4126394052046,667.209756097561,1405.703488372093,1429.8333333333333,1092.6,529.3365384615385,1197.7956204379561,929.1542288557214,1063.799019607843,1540.0714285714287,1082.7725631768953,983.9129032258064,1007.3177966101695,1150.645283018868,771.34375,593.2126245847176,931.1813953488372,1353.188775510204,678.5173611111111,2015.6724137931035,1284.4153225806451,980.8847583643122,1187.0092592592594,1325.021978021978,1540.8481012658228,1013.7688022284123,1670.1062801932367,1861.6666666666667,1909.8311688311687,942.8730964467005,1167.6032388663969
22,574.1576923076923,667.0887573964498,769.418060200669,687.2287104622872,503.34796238244513,795.2911764705882,452.35561497326205,917.5551839464883,451.1748251748252,516.3919413919414,377.0282051282051,561.8432835820895,482.82089552238807,762.9512195121952,496.05847953216374,595.9638826185102,507.6929460580913,558.1040462427745,410.85928143712573,562.8158567774937,600.8833922261484,513.3305785123966,457.36772486772486,403.39220183486236,680.025641025641,595.25,716.9551820728291,542.7075098814229,426.26737967914437,521.31640625,640.8139534883721,478.20597014925374,589.3116438356165,502.5969696969697,496.6383647798742,571.020253164557,663.692607003891,523.7483870967742,761.8008658008658,693.1060606060606,1118.523404255319,656.4029411764706,570.2127139364303,648.4187192118227,743.948,917.1734317343173,634.9095354523228,855.4806201550388,1036.656603773585,915.9731800766283,783.09243697479,856.3820224719101,1150.3373493975903,694.9059233449477,582.3563218390805,590.6244725738396,865.064705882353,564.4184782608696,828.2063037249284,717.0143884892086,748.3716475095786,524.32,610.5384615384615,525.9230769230769,1549.0427631578948,1321.2600896860986,895.5333333333333,1077.9307692307693,866.1877551020408,1093.5513513513513,1092.691943127962,906.0040983606557,823.9285714285714,791.0170648464164,786.0536585365853,506.5,1403.2453531598512,556.6,1321.656976744186,1383.179012345679,1084.2,541.0448717948718,1185.6678832116788,981.726368159204,986.2647058823529,1604.674107142857,1226.5270758122745,822.9580645161291,815.4618644067797,1117.554716981132,848.51171875,603.6146179401993,950.0046511627907,1323.4744897959183,606.40625,2037.2672413793102,1322.1451612903227,1009.992565055762,1163.361111111111,1617.142857142857,1799.9198312236288,1071.1894150417827,1704.574879227053,1996.0649717514125,1917.6277056277056,1069.243654822335,1415.931174089069
23,688.4423076923077,717.5828402366864,595.3612040133779,619.6520681265207,466.6551724137931,785.4323529411764,603.8877005347593,708.3344481605351,543.8881118881119,500.4432234432234,375.2564102564103,552.3022388059702,587.3880597014926,779.7839721254355,453.9970760233918,685.1241534988714,610.448132780083,669.4450867052024,483.8532934131737,708.5549872122762,562.5194346289753,513.0661157024794,457.22486772486775,396.72477064220186,853.5824175824176,743.3382352941177,776.1316526610644,773.0830039525691,445.88770053475935,783.6953125,943.6511627906976,477.00597014925376,606.7842465753424,516.1939393939394,475.20440251572325,758.0556962025316,993.5758754863813,514.3774193548387,735.2467532467532,684.5075757575758,936.7446808510638,932.7264705882353,624.2371638141809,1012.6453201970444,878.764,711.7785977859778,629.3545232273839,737.2906976744187,1071.6037735849056,797.8122605363984,757.6638655462185,726.1966292134831,1265.2168674698796,524.8954703832752,694.6666666666666,629.1223628691984,908.6411764705882,615.9184782608696,789.2292263610315,578.6690647482014,781.5862068965517,532.8036363636363,815.1628959276018,560.1433566433567,1341.1809210526317,1306.2331838565021,922.0111111111111,1193.3423076923077,1109.6775510204081,1098.0702702702702,1178.2322274881517,1122.0983606557377,723.5571428571428,930.5017064846417,1040.9560975609756,540.6,1604.631970260223,579.9414634146342,1676.2151162790697,1344.8765432098764,1117.96875,562.6891025641025,1475.2591240875913,1131.9303482587065,988.2696078431372,1760.205357142857,1298.2960288808665,777.7903225806451,1046.2457627118645,1119.7962264150945,1161.51171875,599.5382059800664,1009.2558139534884,1326.9234693877552,600.4201388888889,2135.4612068965516,1271.8104838709678,1106.7100371747213,1123.398148148148,1630.1172161172162,1750.4683544303798,1137.568245125348,1749.584541062802,2099.5423728813557,1945.5541125541126,1101.1827411167512,1413.4453441295548
24,632.3153846153846,799.3431952662722,486.81605351170566,657.425790754258,505.09090909090907,740.0970588235294,614.620320855615,760.8795986622074,582.979020979021,574.6373626373627,372.2897435897436,577.9365671641791,592.955223880597,679.5470383275261,435.5204678362573,684.1422121896162,851.5311203319502,694.135838150289,455.7065868263473,627.1534526854219,599.9328621908127,573.2589531680441,499.7936507936508,407.2224770642202,935.2747252747253,942.9889705882352,716.5070028011204,1075.1462450592885,424.01069518716577,749.12890625,1019.7131782945736,478.7253731343284,615.8938356164383,574.7666666666667,454.7327044025157,979.3012658227848,1078.8132295719845,489.71612903225804,745.5454545454545,623.8371212121212,906.7404255319149,836.1882352941177,624.119804400978,1715.6009852216748,887.44,654.9483394833949,669.1149144254279,1022.4263565891473,1112.3094339622642,701.6321839080459,1073.2899159663866,752.5449438202247,1048.686746987952,482.37630662020905,927.9157088122605,683.2236286919831,939.3,643.4673913043479,838.6991404011461,630.0,876.9003831417624,603.9672727272728,1080.1221719457014,604.8461538461538,1123.4144736842106,1218.932735426009,946.7925925925925,1174.6384615384616,1256.6,1402.8486486486486,1026.9763033175354,1169.8237704918033,694.8321428571429,1167.8156996587031,1170.5658536585365,532.6586206896552,1565.9776951672864,640.8146341463415,1648.360465116279,1386.1296296296296,1056.4125,586.2564102564103,1417.3175182481752,1124.1442786069651,970.1225490196078,1834.9285714285713,1289.1191335740073,680.7741935483871,1558.8940677966102,1114.6641509433962,1453.6171875,735.4584717607974,883.6790697674419,1231.1938775510205,644.5486111111111,2057.698275862069,1090.8951612903227,1054.996282527881,1105.0601851851852,1724.003663003663,1806.607594936709,1066.4623955431755,1730.4830917874397,1974.7288135593221,1920.4025974025974,1037.3908629441623,1481.906882591093
