Frame,Cell_79,Cell_80,Cell_81,Cell_82,Cell_83,Cell_84,Cell_86,Cell_87,Cell_88,Cell_89,Cell_90,Cell_91,Cell_92,Cell_93,Cell_94,Cell_95,Cell_96,Cell_97,Cell_98,Cell_100,Cell_101,Cell_106,Cell_107,Cell_108,Cell_109,Cell_110,Cell_113,Cell_114,Cell_115,Cell_116,Cell_118,Cell_120,Cell_121,Cell_122,Cell_123,Cell_126,Cell_128,Cell_130,Cell_131,Cell_133,Cell_135,Cell_136,Cell_137,Cell_138,Cell_139,Cell_140,Cell_141,Cell_144,Cell_145,Cell_146,Cell_147,Cell_148,Cell_149,Cell_152,Cell_154,Cell_155,Cell_156,Cell_157,Cell_158,Cell_159,Cell_161,Cell_163,Cell_164,Cell_166,Cell_167,Cell_168,Cell_169,Cell_171,Cell_172,Cell_176,Cell_177,Cell_179,Cell_180,Cell_182,Cell_183,Cell_184,Cell_185,Cell_186,Cell_188,Cell_189,Cell_190,Cell_191,Cell_192,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_201,Cell_203,Cell_204,Cell_206,Cell_207,Cell_208,Cell_209,Cell_210,Cell_212,Cell_215,Cell_218,Cell_219,Cell_220,Cell_221,Cell_222,Cell_223,Cell_224,Cell_225,Cell_226,Cell_227,Cell_228,Cell_229,Cell_230,Cell_233,Cell_235,Cell_236,Cell_237,Cell_238,Cell_240,Cell_242,Cell_243,Cell_244,Cell_245,Cell_248,Cell_250,Cell_251,Cell_252,Cell_253,Cell_254,Cell_255,Cell_258,Cell_259,Cell_260,Cell_261
0,2.555705144631813,-0.5379702549216839,-0.0161657889619719,0.291023318203743,0.1644149250011635,0.3738096682234487,0.028289999212447712,1.0784197856291258,0.2511256338260604,1.0397335859758785,-0.11320953313711167,0.16748857949075238,1.8524808709780454,0.32690115094254035,0.46593645176785287,1.9519474845238916,-0.195533592285867,0.22481395718117012,0.253070340761411,0.2623485485353112,-0.19818231339325393,1.033841919580408,0.5379369969436091,-0.06640025161421616,0.2657154484128763,1.1357452477566967,-0.11544364665809606,2.799689635713838,2.0214287625179463,0.49079437844941876,0.18282752434825045,-0.16465353202352342,5.237967860325639,1.1053321605029554,0.7894915551271661,0.5569632581072216,-0.11564961123232821,2.6035459134833387,0.6537688519047704,-0.06858310946898377,1.9827872644888984,8.715129405057967,1.5551136431077555,0.9274835393610982,3.5297927395620086,3.2580315667861584,0.9821854466633597,2.664151075630199,1.519343241829731,0.29999344956281737,0.2649516878124379,1.576679592963678,1.2216491992493121,-0.21956224158732934,0.986343073097149,0.30835085626427555,0.7890383310270669,8.696343813680484,5.687882639448125,0.09468598505849718,4.981368263693784,6.5186342209839125,1.0943746210990166,-0.02061832640843493,1.3628055875395362,3.5888849910034293,3.3818292721402505,6.824463446654507,0.0024975091331781584,2.025570079755,0.06363834133017504,-0.08722124606026245,3.1244130164080355,-0.4489958558669175,2.4931513311308993,4.372057808193158,2.212256434842966,3.3047760717659167,1.3436813185896266,0.2420150846715966,1.2869833089099298,0.3678323983835277,1.8555455594597683,2.0254087524196733,-0.307598618534111,-0.3262400252998223,0.29524182672147636,2.914854006578388,2.92803248304021,-0.49270295180989243,-0.031074271367053145,1.4467267135325133,-0.00994020961585949,-0.4413923274365213,2.128022863740109,0.7067915302697552,1.6335988755522606,1.0207846416650583,-0.18348763270180982,2.769798506724467,-0.5737960805196207,7.204460260802754,2.613715391500063,-0.28602068900066424,0.4756721139995256,2.299746829001438,1.526402136861577,-0.14337452900349593,2.920503739086894,0.8883796743383782,1.7716625549660399,0.09617336448709199,0.0065485934237442325,1.0300176882394918,0.9967693373342352,0.5419946666810361,-0.5500505214844754,-0.1632912788323693,0.24971563279526252,-0.025238556805939658,0.9962829989440338,5.818455062004172,0.3302285227500051,2.200369343216204,1.6503298835652793,0.7048625934010118,0.6869082850940984,0.09449478640757644,1.2044745300200397,0.8001069602130294,0.7590673171339954,1.7259409833562371,2.283791174861942
1,2.817840027232011,-0.27377514197442426,0.9180863762373286,1.3426349348654947,0.28986588637650035,0.5137822085720426,0.6856991775705138,2.79151521590008,1.4177146796932094,1.571050051513573,1.0083409173468743,0.17149652374792268,2.960943058535992,1.1359172585077315,4.0825192514709885,4.586987958673388,0.08817647859453663,2.4552576640678963,0.058560104416902896,1.5393918866949405,0.3055710852124219,1.9195025137207937,3.5325456936546407,0.6530683983645077,1.8984562129588618,0.545915129330416,0.24898406942984985,5.392485422283529,1.5343881254514489,-0.026491341982875827,0.6130071549834006,1.1926168531671144,2.6460113627085153,0.926450119900055,-0.13954851146794015,0.7359048698445928,0.06592009462742156,4.3869973095797095,0.18494531949486984,0.44189592835612057,3.452782598679907,1.1839978403584528,2.6159394454411533,3.680260182685698,4.99271918497649,2.916619599922329,3.78562910667328,3.5776642275309087,0.9593837355897478,1.650164826362116,1.7084303958287996,5.7547257659645075,0.4998666673375233,0.4965610294796891,1.7107402065643624,1.2774201543764334,2.249874403969715,9.016608749619959,6.742109501586346,1.334091771748849,6.07876296498289,5.824221305970413,0.05761104626437606,0.21069561720948934,1.9964324090244072,3.3121527266966178,2.4402836349869066,2.0332233448219688,1.1048688143473933,0.31305463424439683,0.5862994162507106,1.0222614465310302,2.1104177349732787,-0.2142411767324514,4.224470605994375,3.491190365158858,1.956869199338805,3.2378130162224754,0.9655720584706281,1.2129103439697335,0.9459932763806785,1.9311300820724409,3.1616537680160177,2.1383373869539826,0.24014926950263962,-0.21343511889309896,0.615470175001174,6.453391272294213,5.585814047283489,0.051808872095040245,2.2832328380596647,2.015961684435114,1.3542405502765824,0.057043523356450195,2.5477842126536525,1.363704299592631,2.3669496355400894,5.317206414554016,0.13779855681216543,3.655740374203048,0.38975123312939,11.668213477853614,2.751040565585692,-0.1489038625794818,0.3098500814271836,6.697645128048547,1.4605618240047997,1.3666572587539947,2.2250631509493806,1.7759387751684415,4.007161068560458,0.08863846506730293,0.11939846929673956,1.2178091295360207,1.806103930730032,1.7468074515586052,-0.34221883509444945,-0.1101494112071819,0.16418691841318628,-0.1815362575077529,1.3540126715945093,4.254576913225526,0.36927091645107607,1.2824386248968198,2.6808090730704017,1.7215162084728928,1.0827457995292522,-0.28487427690186606,-0.1545944233849928,0.7108063240225965,0.8842017487803742,1.6340376393342493,3.5539088551315308
2,3.1593952351629517,0.5713137786738638,2.1496185842042985,2.6051347431179672,0.6914260663556917,0.9108857116074922,2.2663585837561735,3.4964724541850627,4.325162388795313,1.628687638716844,2.0566901268338014,0.4919529859611093,2.459618505996225,1.9777084059938477,6.712491226444831,5.569973143876163,0.9167024384115248,4.285876137713089,0.06927183837883777,3.2203597727097923,1.3332521012820329,3.3120616405233205,3.979755975792409,1.8719357643706869,2.134258691698896,0.029699160929934864,1.1689929923737759,7.253351829790791,2.264976948251723,-0.40286670917120077,1.6753091214010296,2.6065812862657887,1.8908329977744947,1.0595521393737146,-0.38375429910841424,1.1451053796997592,1.3662117956822901,4.9161888735502455,0.7149817958175401,1.013399067011732,4.527753754609682,0.27967810482405425,2.384920884385651,8.392774252672053,3.3713938251809537,1.4777249428327468,7.183856654594377,3.9205980077028695,0.574672822400265,4.240270825063077,2.8276365129048973,5.849334620189272,1.1083101468671859,1.0194469094054508,1.5354568369453585,1.7494360252652617,5.300337566874376,4.143360394790732,2.347026691375513,0.8813406075045472,8.309339584179012,7.498100248142076,-0.1411999963806471,0.40879238707947996,4.074518739464679,5.6992429300530745,2.598855521785313,0.00851905207578015,3.082789770840252,-0.4706490957355611,1.383963210500236,1.912519248554715,0.5074442618038182,-0.08603578741001708,6.23292078312732,2.232966847686317,-0.010156926445648312,1.0377462113134162,0.5656883402182319,2.2117613348433456,0.7436495370139328,4.298767664556994,2.6067844198556878,1.4833969907862727,-0.0369781267900938,1.1338861186673288,1.4886303474604672,4.381420662375592,5.470754840960897,1.7177669774133317,2.043381480946519,1.386924890414612,3.9541979871036697,0.3894321895782246,0.7814851164939425,1.086711999737089,3.1363821408216523,7.818915834590085,0.23240832860423025,2.163611629305598,0.6026793515903275,5.356677585685042,1.782288426449479,0.2034355129543515,0.8340178309737692,8.892752185031105,1.3438731024181516,1.4285311089456896,1.3514945639703568,3.138072191861624,5.725249798715911,0.3109298826504781,0.3111725306427492,0.7957180879781199,2.2014089542680093,2.193632887408235,-0.33412683461492354,-0.10776503128008437,0.05321168543076291,0.25147881058433263,1.2645723336853218,1.994286590476257,0.35742558456825224,1.3339430695300278,2.8445754410228616,1.8888191704462691,0.5789525993390561,0.01777842956115772,-0.24561592297587315,0.6004757501142026,1.5788665658754037,1.5127643533363866,3.8044602057199324
3,2.27429366970477,0.5526293721001115,4.727730095624977,3.0668713109906256,1.6868815467280813,1.281439370964451,3.6221718438846566,2.7295959039717426,4.392466365862928,1.490563936873458,2.7463625616294687,1.6775625900188544,0.5340140027626501,2.8910334710168613,5.7991049714966465,4.176992779003308,1.6814674442222524,4.62115749368492,1.8733438725393676,3.9060086711403224,2.2381102557853936,3.7889545582894364,4.039285583819392,1.8661079350983332,0.4177013080972303,1.037374305794024,1.9008690969635844,3.5566336447426172,2.997137481161772,-0.39984021685135285,2.3293053617699826,4.360915561889697,2.8013291619356946,1.7101114805909121,-0.2370971981861595,1.1615654394397161,4.039954356971254,4.394544593464393,2.299909446297237,1.0706245337108282,4.251358257993858,0.6656235437123819,1.1262939567214967,7.561683816278351,0.13978427803522014,0.7112581583588317,6.6144517527468425,2.274038017387204,0.32032812330673005,4.961039893740859,1.9465890669100634,2.4192977119969292,1.5074905283495434,1.4566454571157428,1.2282780460782259,1.3101049965289986,6.791933650040982,0.5882587949736543,-0.05255804476699632,0.3155382635893659,5.636214815676735,5.641904826241634,-0.1538496339929602,0.17238529240941752,8.742093323970852,8.336200165220049,1.555804158297139,0.5314808840393145,4.911550979740949,-0.11418149140076733,1.8937769666791557,1.9304045426017529,-0.17791329857562116,0.3610144237245878,5.8641100189790905,2.464820685968077,-0.276607011241744,-0.26416357522237555,0.8857034528403085,2.7764068222139238,0.9897739285082362,5.562342336492015,0.9145693300936155,0.22135255992298702,-0.1097775973393989,3.8003157404299115,2.415267148382668,1.860344833697224,2.653469676302517,2.0496967924278042,0.24651383048655448,0.8439622041536455,3.4861584251004647,1.3224493789138525,-0.3788008878240038,1.9507885182258666,2.2896181420043797,5.076434304665108,0.28775071173996997,2.024044905066089,-0.16919422737158402,1.2907103570680192,0.7247328114716923,0.5755148524247885,2.8662743078689434,7.930397058636439,0.834787053540912,0.20733322758015457,0.4437678655743956,3.5783349986695914,2.1142067858543743,0.46238849180787633,0.8363095261484007,0.8781593099248949,1.8622436484100096,1.6210790709328735,0.060899796201469326,-0.05481689452397367,-0.0867764531039989,1.4593877823668362,1.1381309398099253,0.5917046660382321,0.3594260296110817,0.5891290152944146,2.206103108507337,1.45475040602862,-0.14550164590834974,1.0173515529621222,-0.17940554818982324,0.8559825298318714,1.3746863261584503,1.6946146358222625,3.709733763827871
4,1.6602079883116534,1.0734677433310065,5.7157458558782315,1.884236478390479,5.394425869681732,1.991461592328941,4.58742954220717,1.398141881166877,3.4363658867297007,1.0807858417460305,2.605652903340089,3.9528554897324146,0.4404008537911282,1.6072046907281796,2.3872216756407854,5.834984434845997,1.9565399474417093,2.0336742616494132,2.7717793067752847,4.44937854128912,1.8565107489117287,2.503970997276937,2.8324525407011434,0.7532885608036854,-0.28445903876864,2.146305988195128,1.5088158574732156,1.6167262315296673,2.8857467072115868,-0.30492374608365064,2.0691768676156244,3.4110015034885635,1.912990349164965,1.1096072274111282,0.06087208920239206,0.7929264552116211,3.645130463547393,2.5108574077246297,5.415092736845501,1.2472610208214339,2.3515970146631338,2.532341084616626,0.34739432604346315,2.517068263091313,-0.3475086186900749,0.15129394386215664,2.719388933810789,0.12956302622734583,0.06726904724563693,3.3032741926191567,0.1923759081392416,2.175483315792646,2.8353517718149854,2.1173980835822386,0.8134388609326155,0.35780128945933976,4.944592319692575,0.5456439094132155,-0.14876730670340663,0.4301278976852151,1.371940121919914,2.7679577019482955,-0.05636236959019855,0.024661573515614408,6.9219136695597285,5.223816583113603,0.6541233291617152,1.9074659094175928,3.5746529392228488,0.5612351678757027,1.80179113136172,0.8462607789048414,-0.008335772887215175,1.252440930173554,2.492640295111509,2.127332330949024,0.4219067314504068,-0.3677926536644696,1.2446816286520368,2.2326408710257093,1.7290998425711264,3.6961746149888355,0.09699060162157944,0.6755441931789024,0.025143346551062276,4.328948425398925,1.6791256579341474,1.360984596081322,0.311443836696591,1.6262401240719264,-0.16038999364058978,0.4912801829956306,1.8897287607437065,2.277475217402025,-0.5807070783852777,4.422822090798549,1.1645618981911998,1.8833568006327828,0.26746701301908354,1.1751416633328107,-0.19856425402419686,0.6489657976226503,0.3140186585234857,0.13514283002752195,4.580388132566539,4.286286782947216,0.3382299676879274,0.027892057592906694,-0.18533490654067417,3.112543238269614,0.7887510580317512,2.487422422624664,0.8103524829723212,1.1074997467542809,3.192337725686754,0.9319102617556307,0.7231508280385675,-0.016294256326803248,0.2502024098444198,2.7608547965764925,0.5895459345300946,0.05472432232760001,0.4764408261613252,0.1513639308078019,1.447536516620202,0.6922370048682207,-0.12525799323502815,2.1438480730304597,-0.0017278451071122607,0.3138279500406668,1.8352842157764313,0.43084822110245785,3.6682369131424335
5,0.8853386981415678,0.9751028396659609,5.047615742586354,4.184985231179341,6.867303630060789,1.7036039413973545,4.437203964762665,1.3126599492312272,2.185041903330766,1.1968313730770612,1.6627525027244683,4.520542419826191,0.4989907587647969,0.4228865369907836,2.3534365650562266,7.1321577743848135,0.9991205385654305,0.4930478095217688,4.49385931847718,3.735163187730323,0.07641069013795113,1.0328682381884335,4.395854389147986,0.5521821982942038,0.04575885761529441,4.382166120411138,0.6510839652361218,0.3994346563002906,1.3215718884598582,-0.17130826608881344,0.35097135257366335,0.9112266352395794,1.1253191879871562,0.3418679320109733,1.580067471357533,0.21957484243613176,1.8936878297508353,1.097036507088804,6.840387631009801,0.6017665015126216,0.8650741746496248,4.294379351896398,0.32864467498919625,4.540795489635525,-0.40712950471526,-0.24473170182412105,0.6904120432971621,-0.39479275841087696,0.3691817985395052,2.191830736703204,-0.3146305448635966,2.128542635648172,3.5990208854295074,2.1120233799607524,0.26538093619141917,-0.3227668464467324,1.6658748975400803,0.5936610357728851,-0.008819505758390219,1.0125169660838056,0.002024300488265737,0.9782869791785316,0.7651221079110004,0.015547513738104812,1.9418156872823384,1.1139565674969172,0.2735442279175916,2.783296013901355,0.09138492195283936,0.9727331311375581,2.2650137175040195,-0.125169621636576,0.265895729171435,1.8790333867049656,0.4136828714878073,1.8137048486872784,1.225166908770851,-0.3863868464296994,0.46058752988397583,1.0127238243440804,1.8862111361646343,1.0117676295900377,-0.09245640944336057,1.3595523868816495,0.1937111045609513,1.8007926488457378,1.1543164203849088,1.352832499220234,0.5206372440170575,0.6230090843233351,0.6564598666810627,0.2840552406091647,2.7356485213957615,2.9209518044785656,-0.5466128639112108,6.015726069754251,0.07680440865790512,1.6468731312524865,0.5128243789044787,1.3114868762808352,0.26672650466489334,1.1083078267690871,0.5630032177736165,0.018923792350764135,5.786428655904225,1.8158721677289666,0.11709989195299834,1.1320623724008931,-0.32937617977803074,2.113639196991603,0.15514487293296728,3.8922414305374975,0.8582429525802623,0.5994832674152356,4.545586468394528,0.22534316654194428,1.1733486324947338,0.6888413999886742,1.4916428328040046,2.175737557667216,1.058416050686378,0.15423417835107464,0.441286937992947,0.14373196161061152,0.9665697521773449,0.25088353353222287,-0.024137373671150424,2.1170772123556953,0.7957000818239223,0.5466892471560841,1.6423260961049893,0.06469021988089764,4.263536759646433
6,0.3187483983982068,0.2792540080958364,1.5299749393847446,5.387787642596242,5.454118667961812,0.6635420744718978,2.2188523114656338,3.0655230067529855,0.4317824247997266,1.1165912547657741,0.6811415427231335,2.016267989913625,1.387172057863709,0.5617534865316732,1.1622521124505438,6.781134463459286,0.7422131018814192,1.0989253890119057,3.795301239388127,2.660770309238286,-0.1652021005652796,0.3609956216793405,5.245563057852246,0.5280938373018074,1.0307925814311518,3.1025887657741396,0.5634566505693941,0.21904194620352377,0.8307413121215634,0.23350341666047347,-0.252451148852522,0.16075483739614568,3.1315260378538285,-0.2574254514790796,4.1873042125785895,-0.030419003770402388,1.5108343719405644,0.40012192541389136,5.983423405668695,0.07911270465482992,-0.027079262138424393,3.535835420836017,0.5428962561804607,5.566823719257702,-0.2832053506330971,-0.515246521863648,0.5457484252797803,-0.3490629449936128,1.0830929801616922,2.748286429309339,-0.39628937929799374,1.1148456569651306,2.361096296370836,0.9204627843764078,-0.19857588421246025,-0.43928971928718036,0.17939079314994827,0.2289469650713725,0.17651624671330296,1.0273802853370584,-0.10766453992242102,0.09691523029925501,1.7040545798383966,0.5793235937988653,0.23683906987662168,0.05584663958264964,0.1359399812803015,1.603341819378208,-0.2243374294254401,0.1734922521180304,4.179397154977581,-0.2965060515055314,0.42829885067198953,1.4069694059222442,0.07735041189503179,0.609536452391903,0.7864025703592921,-0.23967483165785913,-0.08284941013046315,0.10306780042336611,2.1260746675619395,1.1992841764532518,-0.297209430087347,0.6095585415493369,0.777274774900033,2.7649382682643666,1.0224786409197397,0.8919731973232766,1.2252219387408294,-0.18256394907881357,0.8450828040337823,0.4881345182004062,2.162381611466581,2.1437370797616673,-0.48400068328676626,4.447998662583928,-0.08212668035087577,2.639790057012434,2.04202055794715,0.875707441253378,1.2272910679435765,2.1554769115595334,1.4952038483044454,-0.049710543798044834,5.058006124852077,1.2243171380227218,0.08198206562605563,1.7623334644947442,-0.2494240694604354,1.529152688076007,-0.1617678936394228,3.5361996059033682,1.253783339240401,0.35288316077374093,4.510308337646991,-0.12499351689883456,1.3329708345464197,1.2342385035631573,2.361831314864283,2.3786124620881566,1.50311510031679,0.4510213220470701,0.47444038111849596,0.23126293203786547,0.14999180037177035,-0.021208721282454907,-0.21947380103436165,0.7676707763269369,1.7398425650885951,0.6174389713992849,1.6385542168674698,-0.049878798289815396,3.8935761040244197
7,0.16828006134851978,-0.470012437043844,0.13931442095294608,4.386234913730655,1.2863422697375828,0.4293630794510278,0.19939977273494353,1.4971521930292329,0.2690643691967878,0.8543009059462171,-0.10122700567742063,0.20292903977330387,1.9054098761055305,1.0770579412532906,-0.03020116994162359,5.066005276242897,0.9181367981321912,1.5984085898738545,1.8335799357520999,1.0920711557067468,0.30134701854479934,0.4981873298086068,3.323035264176905,0.7230208506780631,1.475416340176636,0.8336296836991712,0.9892435134814893,0.5637344034108718,0.4110389784107226,0.4113868473239744,-0.04851522066353738,-0.15667114319945497,4.239030715323047,-0.47630757048361394,4.912385813489892,-0.039997517078114636,0.802924695685297,0.2505113813847098,2.317391577656172,-0.15377909439469187,-0.28701753289981025,1.1020008355037834,0.46982317298608306,2.8856471197617317,-0.3051937588472091,-0.42603989427494005,1.1313931602443452,-0.25534151617188433,3.102200973169519,3.6931988310231847,-0.33728720317716315,0.07281798586721752,0.5895140150238236,-0.16067844435922107,-0.39033034390087507,-0.41282144544785004,0.24578041407028067,0.20032765218614865,0.2876478407249647,0.44794622639407766,-0.04947589359232049,0.003494726489932438,2.7366016088022667,1.4284278246883795,0.12760562639248357,0.09194608847194113,0.3182138462671029,-0.021666565515567653,-0.2013284623048822,-0.5415240358749698,4.301597756855731,-0.3067205035547666,-0.20059057079405881,0.4451685774447786,0.02905357701627324,0.18131595487776633,-0.318502722777591,-0.08491172311138341,-0.16193368135530287,-0.1945766515379935,1.379172205410653,0.835790178281524,-0.29131470372432416,0.02459100646963489,0.716766124053858,2.8240994337135352,2.3030196566680643,0.12469252417273924,0.8180170300314048,-0.2278495219761722,-0.0390864911600727,0.9203492884643002,1.758062536796174,0.6097891162576863,-0.46859587654949164,1.81539657387152,-0.10887516658881857,1.698167644669349,2.1371823882645424,0.4820265056844788,1.2921155660226304,1.352230578146799,2.295899037129124,0.07605580335959014,1.4970635528696383,1.2133506354719286,0.24663182091337,0.48337374615528844,-0.26686770271276294,1.4706333301701253,-0.2201854394186501,1.6930966535063432,1.1596762874591253,0.3944321563065976,2.230486275111076,-0.22549674026305555,1.106608895206453,1.6223112390728331,2.0732768340815455,1.6943033459066583,1.1719640971488907,0.4175319255706,0.5239345382455872,0.2586459447139371,0.3498203756318355,-0.12587639620972652,-0.1826934729128243,-0.16460156160240325,2.731394194359225,0.9621906788631022,1.8700026496672337,-0.144478164605283,4.011979745584783
8,0.48247321739329974,-0.5070884050633812,0.16682431126328112,2.826002328241086,-0.12699282515384855,0.1813853338994359,-0.12027609329118069,0.15460987845622115,0.3719919295525792,0.6258188683715722,-0.19057288932303543,-0.03914226581880163,1.84396501514883,1.3028797805404848,-0.0650688138757612,1.5512427190460016,1.6254750662213515,0.30652764558782153,0.31058965169986913,0.057107271964257474,1.7226021015209505,0.5726577282714882,1.6818233016329167,0.39656990619970023,0.8309364203530198,0.16653572115617982,0.5412438606084846,2.378908291010931,0.07632045942981469,0.10207835437046997,0.5297514313403394,-0.16405154929798052,2.446895284008394,-0.45192683995024985,3.609257596004293,0.29975609573376244,0.22815165781762192,-0.10105198456283195,0.04260781072407272,-0.004511902842416915,-0.3340270226477198,0.5650313012292766,0.2768314540453306,0.6410435198374357,-0.31791133967429996,-0.2803709066340614,1.856486420373856,-0.21679531329143162,4.8200962399901455,3.693514514742824,0.12060692005537609,-0.07350529442372451,0.049692831734180015,-0.5645090404194509,-0.4352879730775106,-0.4853245663263508,0.1567174045249824,0.07730732217205252,0.005520680722248524,-0.11121470224391558,-0.03696946495046723,0.011750418872308543,3.7367192377643264,2.4074967609346376,0.33850428293040274,0.11088981180757534,1.4507293320853536,-0.292762159693097,-0.2080106276984392,-0.6952401222634103,2.122786768349428,-0.3514708925270452,-0.43882695221692936,-0.24294431010207707,0.00640288821833986,-0.17668784194626191,-0.5628213843588772,0.15375049181160633,-0.19716531533080056,-0.26184493231761885,1.492230635568037,0.23738067526187753,-0.2679385879203737,-0.1521177513559937,0.2686795432931612,1.2489022227821858,2.4550467657406343,-0.18292064819803217,0.48019205234989987,-0.37220217465980554,-0.48749291911392023,1.0132724829552835,1.5969283059080484,0.2618663366297259,-0.5096239370276633,0.613343868818916,-0.19222314116875716,0.42154655459542134,0.8501262017661129,0.25368438468696636,0.7883967350777848,0.5417934532455275,1.5435973586106277,0.1702951504223214,0.8575975565233938,1.0882154625141536,0.5445334236615796,-0.18566069298547386,-0.24353473990579105,0.8273855709312303,-0.17854801915811636,0.5264470215754832,0.7090626466124997,0.7500002782919999,0.6300328154458511,-0.2337951097546929,0.5322994982103404,1.4493989872346253,1.652989556148739,0.6957103833679642,0.5329778247096091,0.3781705589523151,0.4028514208779031,0.3735404750495559,0.23270706484815334,-0.14897555459314804,-0.057252571911609276,-0.18679540841441966,3.183862210951411,0.6729245819081259,1.3495144874452534,1.1194552603450905,2.545316607561884
9,1.2551777156473147,-0.2657174639079474,0.11841814689111282,1.1647401011404284,-0.030157174020420948,0.28510341481166973,-0.2248658348615597,-0.20281323905518786,0.32714905811721845,0.33183707145254676,-0.1737832311363441,0.14771321197505538,0.6634223366201409,1.1594835069105036,-0.012941056814371,0.018092859025533353,1.854689937495419,-0.0075118532582698575,-0.12154780055021384,-0.2611853796963617,2.5063480458913308,0.23217757352105892,0.6954065852440854,0.1857134928123439,-0.08873670422162666,0.3229781503781838,0.3155111806601309,4.127698706292975,0.10277200617091282,-0.34258132903594246,2.381683311224595,-0.04933713381831286,0.033069934183943106,-0.5395145327229912,1.1278943678941489,1.3496360700055547,0.20795311398394156,-0.17884745216190898,-0.013380881106216387,0.6026683355150428,-0.2788689610473278,0.3216191882341765,0.3072573239038487,0.08115269297048545,-0.189796164637755,0.1628736929557708,1.5946445922714703,-0.23729488482330863,6.2746003294156605,2.705976918784838,0.4708298294788348,-0.16974234936198787,0.00765530739467982,-0.6073527065271858,-0.5131525877560674,-0.49378796565068933,0.21662891440961038,-0.16476331903624028,-0.2029844664150505,-0.247140933774581,-0.0010223650118446911,0.11574386459093476,2.968746889618792,1.8512933923066612,0.4929042780737842,0.07485826156823261,2.108567680124518,-0.3592344032990166,-0.25050813683161754,-0.7265863795723145,0.28178291294521474,-0.42516699228685984,-0.37302247069554023,-0.1793202434630904,0.01619119351283022,-0.20698880267719846,-0.5751780002432969,0.07191687437370405,-0.2741635907963864,-0.1621181750016102,0.8171465903265177,-0.02297953434004862,-0.21055833520760128,-0.4217454942122012,-0.1579398139136526,-0.05842297210339437,1.6088596671593922,-0.26923540420222875,0.26219586801952266,-0.4031997496794468,-0.5332389890593254,0.48527521147757346,0.7855717057424557,-0.18110644566281658,-0.54263543930206,0.28524827214702436,-0.16933994403472763,0.13269626167110993,-0.13462154904060522,0.2792901469902068,0.047668193725061675,0.24136522952325856,0.18913284192914664,-0.0588023156496156,1.5673472955670853,0.5572688065341017,0.4012441219472134,-0.23887376984674696,-0.15461351211060315,0.2989622815292814,-0.1455490410619542,0.20147180117373278,0.22504984333828168,0.6119451831550967,0.1984523755411293,-0.23938573205831215,-0.005531674401877031,0.6400063186068066,1.0313653301490828,0.08173040025241385,0.10046462513199565,0.1599493302991917,0.26963077178967915,0.3291298063736344,0.16858031717616107,0.12120791736742957,-0.14323840205219363,-0.132422351893903,2.4993025678092913,0.4923456597551058,0.749037547343319,0.5431268132539316,1.3939554332292385
