cell_number,x_position,y_position
209,180.30597014925374,294.1641791044776
210,319.07042253521126,294.47417840375584
211,126.0197628458498,294.59683794466406
212,413.1599326599327,300.2037037037037
213,146.1993769470405,297.2772585669782
214,212.41148325358853,296.46411483253587
215,232.38378378378377,295.5189189189189
216,346.46491228070175,296.6535087719298
217,292.97058823529414,299.2773109243698
218,264.28648648648647,298.8
219,68.51769911504425,305.5575221238938
220,111.61458333333333,300.02777777777777
221,248.80662983425415,299.09944751381215
222,381.13157894736844,299.7631578947368
223,100.06143344709898,306.28327645051195
224,199.3838383838384,304.05723905723903
225,330.2432432432432,302.64864864864865
226,278.293023255814,303.9116279069767
227,161.81666666666666,305.45
228,224.0928961748634,306.08196721311475
229,306.235807860262,306.2707423580786
230,392.58620689655174,306.11330049261085
231,238.965,308.71
232,136.48736462093862,310.6678700361011
233,183.3798449612403,309.21317829457365
234,340.7887323943662,310.77464788732397
235,87.51282051282051,313.56695156695156
236,355.8138528138528,310.9004329004329
237,256.3627450980392,310.78921568627453
238,317.4829268292683,312.6439024390244
239,122.36332179930795,316.15916955017303
240,213.08585858585857,315.3030303030303
241,366.7169811320755,314.1509433962264
242,375.05882352941177,311.9485294117647
243,172.63453815261045,316.90361445783134
244,272.718085106383,315.34574468085106
245,288.0593607305936,316.1324200913242
246,153.5,319.3525179856115
247,399.28057553956836,318.4424460431655
248,301.4682926829268,320.9512195121951
249,327.76973684210526,322.76973684210526
250,382.19723183391005,321.7923875432526
251,198.49553571428572,319.78125
252,226.95897435897436,319.66153846153844
253,66.18823529411765,325.0352941176471
254,79.10846560846561,329.16137566137564
255,243.1529411764706,320.52941176470586
256,416.3484848484849,319.6363636363636
257,109.92932862190813,325.095406360424
258,260.3081081081081,322.2918918918919
259,354.6212765957447,326.8595744680851
260,341.3669724770642,330.22477064220186
261,141.10596026490066,329.20529801324506
262,185.890625,330.6640625
263,313.9317073170732,329.61951219512196
264,409.35732009925556,332.4665012406948
265,170.15537848605578,330.6772908366534
266,365.1307189542484,333.4738562091503
267,95.58148148148148,330.7
268,219.90495867768595,332.0
269,275.29756097560977,330.7121951219512
270,234.63529411764705,331.75882352941176
271,289.4380530973451,331.12389380530976
272,203.6201550387597,333.06201550387595
273,248.87700534759358,332.6524064171123
274,125.75778546712803,335.7854671280277
275,262.7080745341615,334.0869565217391
276,382.8813559322034,337.22033898305085
277,161.32116788321167,339.45255474452557
278,301.7227272727273,339.05454545454546
279,112.03344481605352,344.1404682274248
280,71.78674351585015,345.5014409221902
281,138.71764705882353,346.9490196078431
282,238.42857142857142,343.09714285714284
283,152.9655172413793,347.8663793103448
284,179.83098591549296,348.09507042253523
285,196.99193548387098,345.85483870967744
286,286.2587064676617,345.5820895522388
287,311.9858490566038,345.9858490566038
288,98.65096952908587,350.74792243767314
289,218.79026217228466,346.5842696629214
290,256.73991031390136,345.9865470852018
291,273.13963963963965,347.2072072072072
292,337.54006968641113,350.0243902439024
293,410.27340823970036,349.62172284644197
294,352.0377358490566,348.49056603773585
295,87.66565349544074,359.1276595744681
296,321.49612403100775,355.2829457364341
297,230.12612612612614,353.4954954954955
298,208.79352226720647,357.73279352226723
299,126.58547008547009,357.0811965811966
300,240.89506172839506,354.8024691358025
301,294.10185185185185,355.7546296296296
302,358.7810218978102,359.492700729927
303,392.12048192771084,358.5863453815261
304,170.01481481481483,359.57037037037037
305,252.49773755656108,359.34841628959276
306,193.6468253968254,361.18650793650795
307,269.0444444444444,361.27777777777777
308,343.5416666666667,362.0324074074074
