Frame,Cell_92,Cell_94,Cell_95,Cell_96,Cell_97,Cell_98,Cell_99,Cell_100,Cell_101,Cell_102,Cell_105,Cell_106,Cell_112,Cell_113,Cell_114,Cell_115,Cell_116,Cell_118,Cell_119,Cell_120,Cell_121,Cell_123,Cell_125,Cell_126,Cell_127,Cell_129,Cell_133,Cell_135,Cell_136,Cell_140,Cell_142,Cell_143,Cell_144,Cell_145,Cell_146,Cell_148,Cell_150,Cell_151,Cell_152,Cell_153,Cell_156,Cell_160,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_170,Cell_172,Cell_173,Cell_174,Cell_175,Cell_177,Cell_180,Cell_182,Cell_185,Cell_186,Cell_187,Cell_189,Cell_190,Cell_191,Cell_192,Cell_194,Cell_198,Cell_200,Cell_201,Cell_202,Cell_203,Cell_204,Cell_205,Cell_206,Cell_207,Cell_209,Cell_210,Cell_213,Cell_214,Cell_215,Cell_216,Cell_217,Cell_218,Cell_221,Cell_224,Cell_225,Cell_226,Cell_227,Cell_228,Cell_229,Cell_231,Cell_233,Cell_234,Cell_237,Cell_238,Cell_240,Cell_243,Cell_244,Cell_245,Cell_246,Cell_248,Cell_249,Cell_251,Cell_252,Cell_255,Cell_258
10,188.88449848024317,161.34246575342465,360.3137931034483,129.55102040816325,219.29968454258676,186.8770226537217,812.677536231884,164.65469613259668,819.8745247148289,280.3862068965517,1321.8188976377953,211.3542600896861,234.30384615384617,226.46129032258065,363.47222222222223,229.54887218045113,500.77682403433477,371.10775862068965,1072.9550264550264,163.64462809917356,184.44600938967136,1655.5412844036698,245.86666666666667,286.85663082437276,171.93103448275863,1357.188679245283,199.78853046594983,279.9619771863118,189.16814159292036,814.1968503937007,451.48068669527896,189.0191693290735,671.8670520231213,350.0874524714829,207.49603174603175,1057.3505747126437,217.13777777777779,360.1372549019608,576.5125628140704,214.4233870967742,216.02803738317758,173.08235294117648,299.2142857142857,233.44140625,192.17085427135677,182.39743589743588,232.76363636363635,203.44444444444446,178.3189964157706,192.48863636363637,447.8958333333333,239.79470198675497,657.1268292682927,182.59272727272727,215.3913043478261,224.79329608938548,348.87732342007433,188.1167883211679,371.0948275862069,296.2633744855967,192.8825910931174,218.0782608695652,315.5086206896552,370.1917808219178,61.90502793296089,269.53005464480873,230.0929203539823,223.76623376623377,144.71686746987953,201.11552346570397,239.56976744186048,368.4728260869565,377.2723880597015,185.50746268656715,285.26291079812205,495.69470404984423,323.377990430622,194.95675675675676,248.62719298245614,240.05042016806723,257.74054054054056,535.5580110497237,198.32323232323233,260.4918918918919,222.47441860465116,560.7208333333333,215.53005464480876,617.4061135371179,311.195,185.1046511627907,268.0892018779343,726.3774509803922,308.25365853658536,219.4848484848485,383.0522088353414,367.54787234042556,212.07762557077626,587.7158273381295,327.8829268292683,223.10526315789474,206.0625,164.4102564102564,324.1941176470588,328.8
11,180.04863221884497,162.37671232876713,663.2724137931034,155.1862244897959,248.08832807570977,169.4401294498382,716.9927536231884,144.17403314917127,469.9125475285171,271.9206896551724,792.2401574803149,223.65022421524662,197.33461538461538,260.56129032258065,320.43650793650795,235.09022556390977,995.0557939914163,323.11206896551727,611.6507936507936,172.3099173553719,177.70422535211267,1732.5825688073394,316.23939393939395,392.673835125448,177.6743295019157,1343.801886792453,199.70250896057348,437.15209125475286,189.05752212389382,1123.755905511811,416.46351931330474,209.28434504792332,1043.3121387283236,355.61216730038024,239.93650793650792,481.38505747126436,319.05333333333334,437.9647058823529,412.4221105527638,238.8266129032258,201.62616822429908,212.92156862745097,307.57142857142856,320.9921875,206.8643216080402,176.35470085470087,240.71818181818182,218.7037037037037,184.16129032258064,197.1098484848485,382.34375,244.48013245033113,431.74634146341464,167.52363636363637,215.33695652173913,241.0,368.17843866171006,198.98540145985402,438.49568965517244,256.3991769547325,183.93522267206478,197.79565217391306,308.0646551724138,541.9041095890411,47.17877094972067,257.73770491803276,231.01769911504425,191.85281385281385,120.28313253012048,189.73646209386283,274.79457364341084,248.39673913043478,340.07835820895525,189.78358208955223,257.9154929577465,370.29906542056074,253.92822966507177,190.61621621621623,269.4078947368421,278.7226890756302,245.96216216216217,544.3425414364641,152.97306397306397,251.2,229.1953488372093,633.8541666666666,184.6120218579235,698.5240174672489,289.17,188.41860465116278,241.66666666666666,873.8529411764706,243.64878048780488,255.07070707070707,347.3574297188755,287.1276595744681,211.1826484018265,858.8705035971223,271.8390243902439,204.57236842105263,212.30357142857142,169.7025641025641,327.67058823529413,270.8810810810811
12,172.87841945288753,162.66095890410958,962.3620689655172,146.3137755102041,261.0820189274448,181.16828478964402,649.9311594202899,151.67403314917127,251.56273764258555,228.6,435.25984251968504,263.68161434977577,206.49615384615385,267.4,283.0753968253968,226.49624060150376,982.1115879828326,309.6939655172414,410.7275132275132,133.4504132231405,178.53521126760563,1103.4311926605506,465.4909090909091,497.44444444444446,189.37164750957854,826.0141509433962,219.921146953405,636.9049429657795,195.4070796460177,974.1259842519685,401.9399141630901,227.80511182108626,1007.485549132948,267.1254752851711,223.24603174603175,181.36206896551724,321.44,558.6117647058824,341.20603015075375,248.70967741935485,234.1183800623053,285.7372549019608,372.55102040816325,366.890625,218.58793969849245,193.4145299145299,266.04545454545456,217.7989417989418,185.8136200716846,213.93939393939394,259.1510416666667,256.2682119205298,458.78536585365856,167.73818181818183,255.56521739130434,366.4413407821229,484.3382899628253,241.25547445255475,620.6034482758621,309.18518518518516,222.39676113360323,242.89565217391305,311.1034482758621,657.5205479452055,49.787709497206706,259.9398907103825,273.73893805309734,211.64069264069263,111.52409638554217,172.71119133574007,306.3565891472868,335.79891304347825,333.20522388059703,182.38432835820896,243.69483568075117,308.3613707165109,259.6507177033493,205.35675675675677,289.17543859649123,288.3109243697479,240.6972972972973,436.353591160221,146.14141414141415,264.1783783783784,233.53953488372093,589.6208333333333,182.9672131147541,601.6288209606987,253.67,162.43798449612405,206.91549295774647,611.4215686274509,188.5219512195122,237.9090909090909,320.90763052208837,269.21276595744683,225.00456621004565,736.8884892086331,274.03414634146344,166.43421052631578,169.40178571428572,171.3948717948718,311.75882352941176,229.05945945945945
13,159.91793313069908,249.81506849315068,606.9310344827586,166.6377551020408,270.67507886435334,159.88025889967636,329.82608695652175,166.41436464088397,255.52091254752852,212.41724137931035,291.51574803149606,296.4663677130045,222.51923076923077,878.5,218.17460317460316,402.3421052631579,487.1030042918455,284.3103448275862,295.67195767195767,156.099173553719,170.15023474178403,597.2522935779816,552.8878787878788,736.1075268817204,175.65134099616859,483.70754716981133,338.4193548387097,699.022813688213,210.73008849557522,579.6417322834645,312.76824034334766,349.6038338658147,793.5953757225434,389.5665399239544,200.77380952380952,168.10919540229884,292.0888888888889,618.8352941176471,311.4422110552764,230.05241935483872,226.3582554517134,289.1843137254902,385.4642857142857,442.8671875,205.77386934673368,196.05555555555554,260.09090909090907,215.8783068783069,168.53405017921148,195.10227272727272,204.15625,260.70529801324506,451.66829268292685,180.04727272727274,213.94565217391303,364.7374301675978,655.0223048327138,268.4160583941606,788.0387931034483,297.36213991769546,232.98785425101215,267.295652173913,426.5905172413793,644.9086757990867,41.513966480446925,245.43715846994536,310.1858407079646,222.86147186147187,103.51807228915662,160.67509025270758,365.45348837209303,371.3478260869565,264.19776119402985,173.31716417910448,253.98591549295776,266.9283489096573,242.94736842105263,178.12432432432433,296.859649122807,291.7773109243698,231.78378378378378,284.7348066298343,154.0976430976431,259.64864864864865,222.86976744186046,363.8125,205.71038251366122,459.07860262008734,227.745,163.06976744186048,198.27230046948358,377.3578431372549,175.3560975609756,237.1161616161616,313.8313253012048,284.218085106383,244.77625570776254,498.31654676258995,275.5073170731707,142.00328947368422,176.72767857142858,168.94871794871796,242.01176470588234,220.47027027027028
14,180.2158054711246,225.32876712328766,263.96206896551723,159.77551020408163,238.81703470031545,245.27831715210357,250.94202898550725,178.52209944751382,283.88212927756655,227.62758620689655,295.8976377952756,355.8565022421525,235.82692307692307,1235.6129032258063,212.51190476190476,447.63157894736844,224.2274678111588,250.03879310344828,314.8253968253968,190.58264462809916,281.5633802816901,374.8073394495413,708.8515151515152,762.68458781362,194.44444444444446,461.4433962264151,528.5412186379929,770.2433460076046,200.26548672566372,279.46062992125985,292.83690987124464,888.9488817891374,482.19075144508673,997.7338403041825,220.76190476190476,172.55172413793105,314.65777777777777,774.5960784313726,354.4321608040201,210.25,191.21183800623052,303.6,352.6887755102041,567.7265625,210.79396984924622,212.6196581196581,242.8909090909091,221.43386243386243,189.11111111111111,185.79166666666666,223.90625,234.17549668874173,415.0780487804878,197.98545454545456,230.25,343.0949720670391,748.0594795539033,274.7153284671533,727.1293103448276,272.9218106995885,229.72874493927125,252.11739130434782,520.176724137931,485.7579908675799,57.09497206703911,308.14207650273227,308.73893805309734,243.76190476190476,101.00602409638554,240.1552346570397,377.63178294573646,333.4402173913044,243.50746268656715,196.9365671641791,233.05164319248826,360.2429906542056,252.35885167464116,196.2972972972973,350.67105263157896,283.8235294117647,250.03783783783783,247.79558011049724,190.16498316498317,312.9135135135135,295.21860465116276,358.5625,270.0,307.65502183406113,210.345,270.4767441860465,246.81690140845072,288.40686274509807,184.7609756097561,253.88888888888889,301.5502008032129,260.1329787234043,230.35616438356163,337.3884892086331,268.37560975609756,151.75986842105263,215.75,159.5179487179487,234.3294117647059,241.5081081081081
15,223.88449848024317,207.763698630137,145.13103448275862,121.89030612244898,241.5205047318612,243.36893203883494,232.3695652173913,197.9585635359116,315.24334600760454,287.3724137931035,312.8346456692913,334.7085201793722,220.90384615384616,838.5290322580645,253.80555555555554,345.50375939849624,151.76394849785407,256.01293103448273,299.63492063492066,163.6694214876033,326.8732394366197,353.8807339449541,646.8121212121212,592.4336917562724,199.1992337164751,426.57547169811323,520.1720430107526,848.4980988593156,186.02212389380531,192.57874015748033,378.2832618025751,797.6357827476038,312.35260115606934,1298.6692015209126,230.31746031746033,169.31896551724137,333.24444444444447,1393.870588235294,659.8844221105528,242.66532258064515,187.60124610591902,367.1333333333333,317.03061224489795,685.21875,231.34170854271358,268.5811965811966,276.99545454545455,226.1904761904762,199.71326164874552,181.22348484848484,277.7552083333333,199.64238410596028,380.98536585365855,172.10181818181817,243.8804347826087,299.3519553072626,761.996282527881,287.8175182481752,565.7758620689655,275.3909465020576,218.94331983805668,239.14347826086956,792.1120689655172,333.283105022831,46.5195530726257,242.95628415300547,309.99557522123894,265.1991341991342,100.86746987951807,315.87364620938627,361.4186046511628,293.5108695652174,269.57089552238807,236.48134328358208,267.75586854460096,687.1433021806854,248.4019138755981,231.61621621621623,374.9561403508772,292.7731092436975,259.05945945945945,254.2596685082873,254.12121212121212,400.34594594594597,303.2372093023256,649.5333333333333,251.75409836065575,217.96069868995633,199.985,540.6085271317829,292.07042253521126,254.06372549019608,185.82926829268294,309.85858585858585,290.85140562248995,293.47872340425533,202.36986301369862,321.5071942446043,291.3951219512195,179.60855263157896,252.48660714285714,179.04102564102564,239.22941176470587,288.8162162162162
16,368.161094224924,182.6541095890411,132.68965517241378,99.8061224489796,327.5236593059937,211.93851132686083,315.32246376811594,186.15193370165747,292.95817490494295,410.5827586206897,309.46456692913387,258.45739910313904,227.1153846153846,350.7,307.94444444444446,212.73684210526315,142.52789699570815,230.31465517241378,230.94973544973544,133.82644628099175,268.39906103286387,367.63761467889907,473.92121212121214,273.36559139784947,167.911877394636,424.0518867924528,328.3010752688172,533.3878326996198,195.52212389380531,193.7204724409449,459.53648068669526,544.5495207667732,250.09248554913296,847.0076045627377,225.64285714285714,155.7844827586207,369.6977777777778,1732.1450980392158,919.6633165829146,265.1290322580645,202.86604361370718,433.8235294117647,461.6938775510204,660.359375,218.73366834170855,222.23931623931625,344.2681818181818,205.17989417989418,177.6236559139785,216.27651515151516,232.94270833333334,211.24172185430464,379.76585365853657,178.49454545454546,283.0978260869565,250.08938547486034,652.8438661710037,306.86131386861314,622.4310344827586,251.6008230452675,228.83805668016194,215.87826086956522,1418.5689655172414,263.7762557077626,43.55865921787709,224.0601092896175,290.70353982300884,258.56709956709955,114.2710843373494,347.6425992779783,355.1860465116279,229.05434782608697,299.21268656716416,247.2910447761194,212.50234741784038,826.619937694704,255.77511961722487,257.56756756756755,396.2280701754386,302.953781512605,235.9837837837838,249.70165745856355,282.93939393939394,425.9675675675676,290.07906976744187,816.6833333333333,244.94535519125682,187.8646288209607,206.955,601.953488372093,315.2206572769953,272.36764705882354,226.77073170731708,332.73737373737373,311.0763052208835,266.73936170212767,214.31506849315068,356.1043165467626,273.2682926829268,154.6184210526316,271.8794642857143,160.21025641025642,255.6235294117647,280.87567567567567
17,404.1854103343465,159.03082191780823,150.3896551724138,90.49489795918367,321.05362776025237,192.40776699029126,390.92391304347825,188.37845303867402,342.18631178707227,408.3103448275862,387.7244094488189,305.9103139013453,238.0346153846154,169.5,307.61507936507934,177.51503759398497,195.56223175965664,247.43103448275863,186.34391534391534,139.91322314049586,186.7887323943662,395.7155963302752,524.9787878787879,164.9247311827957,175.4367816091954,502.8820754716981,162.584229390681,374.58555133079847,203.60619469026548,207.01181102362204,408.18884120171674,218.7699680511182,236.85549132947978,301.09505703422053,203.4920634920635,162.88505747126436,320.68444444444447,990.0745098039216,747.5577889447236,263.68951612903226,220.2803738317757,452.74117647058824,499.57142857142856,365.88671875,207.26633165829145,222.4188034188034,370.20454545454544,185.15343915343917,161.49820788530465,197.1780303030303,191.84375,190.95364238410596,293.35121951219514,172.57818181818183,245.27173913043478,258.1787709497207,548.1895910780669,355.2043795620438,820.6896551724138,280.0329218106996,234.58704453441297,222.6478260869565,1335.9827586206898,196.0456621004566,46.95530726256983,256.60109289617486,273.55309734513276,309.0692640692641,131.31927710843374,412.11191335740074,326.3953488372093,210.2663043478261,326.04477611940297,208.36940298507463,192.32863849765258,692.8753894080996,320.0861244019139,341.7567567567568,352.8377192982456,239.38655462184875,238.77297297297298,289.7292817679558,372.3636363636364,372.61621621621623,259.52558139534887,799.9458333333333,283.26229508196724,168.95196506550218,245.605,316.7984496124031,321.47417840375584,292.4166666666667,231.74146341463415,466.45454545454544,323.0240963855422,240.20212765957447,194.35159817351598,399.0071942446043,305.11219512195123,171.17434210526315,338.7857142857143,162.9025641025641,323.38235294117646,264.0
18,336.7142857142857,143.42123287671234,179.10344827586206,88.85714285714286,274.86435331230285,167.4336569579288,442.7644927536232,155.66298342541435,381.31558935361215,341.4068965517241,485.9173228346457,351.13452914798205,242.40769230769232,135.68387096774194,289.14285714285717,144.3796992481203,158.83261802575106,272.01724137931035,184.0,132.08677685950414,163.4600938967136,465.07339449541286,658.9484848484849,152.77777777777777,174.3831417624521,722.0896226415094,144.97491039426524,276.4486692015209,203.25221238938053,226.751968503937,389.7596566523605,186.65495207667732,249.85549132947978,184.90494296577947,278.48015873015873,188.6494252873563,360.8622222222222,317.1921568627451,412.99497487437185,256.68548387096774,185.19626168224298,456.28627450980395,693.295918367347,194.05078125,201.43718592964825,296.35897435897436,307.15,178.33333333333334,153.9820788530466,178.68560606060606,172.85416666666666,173.39072847682118,333.0536585365854,212.35636363636362,236.5108695652174,254.17877094972067,513.4907063197026,468.2992700729927,858.301724137931,380.1522633744856,231.99595141700405,212.05652173913043,789.9568965517242,206.9041095890411,59.11173184357542,335.56284153005464,230.26991150442478,360.8051948051948,140.15662650602408,433.2202166064982,339.5387596899225,275.23369565217394,329.6231343283582,175.92164179104478,207.0093896713615,444.8847352024922,348.57894736842104,447.4810810810811,321.81140350877195,208.42016806722688,245.26486486486488,336.11049723756906,424.2760942760943,318.22162162162164,212.96279069767442,820.9125,501.6775956284153,176.22270742358077,291.905,180.79457364341084,258.7511737089202,327.078431372549,210.61463414634147,489.530303030303,368.2530120481928,234.20744680851064,191.0593607305936,483.4568345323741,336.3951219512195,168.96052631578948,362.09375,175.2,405.5470588235294,252.8
19,264.85714285714283,132.16095890410958,206.6344827586207,91.08673469387755,238.65299684542586,171.18446601941747,451.67028985507244,144.353591160221,462.1216730038023,299.7206896551724,598.9566929133858,332.25560538116594,199.00384615384615,141.7483870967742,269.80555555555554,137.70676691729324,146.2832618025751,313.2758620689655,180.9814814814815,135.78099173553719,194.93896713615024,524.183486238532,612.6242424242424,174.8136200716846,193.35249042145594,730.8207547169811,148.32616487455198,262.787072243346,191.22566371681415,197.76377952755905,373.6309012875536,167.58785942492014,234.63005780346822,158.80608365019012,232.85714285714286,153.41091954022988,332.43555555555554,185.8235294117647,234.49748743718592,236.25,179.19626168224298,375.4156862745098,760.2908163265306,168.19140625,193.7788944723618,292.45299145299145,273.52272727272725,169.74603174603175,156.44444444444446,172.65530303030303,190.859375,160.4437086092715,322.89756097560974,262.8981818181818,200.66304347826087,240.19553072625698,397.3382899628253,738.1021897810219,543.5344827586207,591.5390946502058,200.8825910931174,204.3608695652174,489.13793103448273,169.3013698630137,43.17877094972067,317.26775956284155,216.52654867256638,538.930735930736,142.67469879518072,492.57400722021663,355.07751937984494,275.5108695652174,292.2686567164179,185.01119402985074,233.32394366197184,399.2056074766355,295.22966507177034,377.8972972972973,301.2105263157895,229.78991596638656,235.53513513513514,362.3646408839779,338.6599326599327,253.68648648648647,192.52093023255813,803.5083333333333,646.2076502732241,200.44541484716157,248.74,167.27906976744185,254.66666666666666,325.72058823529414,167.34634146341463,390.92424242424244,421.93975903614455,256.468085106383,234.0502283105023,601.9280575539568,377.3121951219512,168.3125,311.89732142857144,184.6051282051282,319.09411764705885,235.64864864864865
20,255.56231003039514,138.9417808219178,258.8241379310345,102.6734693877551,227.27129337539432,210.93203883495147,453.5108695652174,151.91988950276243,457.7794676806084,253.77586206896552,604.2480314960629,330.9865470852018,186.41923076923078,157.4,314.67857142857144,151.19924812030075,151.42489270386267,300.78879310344826,183.68783068783068,128.85537190082644,231.86854460093898,470.1284403669725,489.76363636363635,216.93548387096774,171.44444444444446,562.127358490566,139.72401433691758,260.7528517110266,188.41150442477877,198.63385826771653,338.1158798283262,162.0702875399361,225.8092485549133,175.97718631178708,158.52777777777777,158.05459770114942,271.59555555555556,175.478431372549,222.28643216080403,209.03225806451613,208.09345794392524,337.46666666666664,799.8571428571429,167.796875,180.52763819095478,250.67094017094018,259.4409090909091,170.86243386243387,161.2258064516129,185.28787878787878,198.359375,163.17549668874173,293.61951219512196,282.89454545454544,199.17391304347825,266.60893854748605,283.0,722.0364963503649,291.5560344827586,537.0329218106996,195.46963562753035,217.02608695652174,368.8405172413793,181.31050228310502,46.19553072625698,344.85792349726773,336.06637168141594,554.0432900432901,149.3012048192771,533.9747292418773,357.12015503875966,366.3532608695652,286.1940298507463,186.07835820895522,238.30046948356807,437.4485981308411,282.0287081339713,393.1621621621622,380.62719298245617,223.44957983193277,243.91351351351352,376.6132596685083,241.77104377104376,216.05945945945945,187.25116279069766,945.0375,521.7049180327868,207.43231441048036,204.155,180.18992248062017,220.72769953051642,315.2450980392157,205.70243902439023,248.91919191919192,425.421686746988,229.1968085106383,232.84931506849315,586.8201438848921,360.0,182.12171052631578,253.90625,154.5179487179487,274.0882352941176,281.1783783783784
21,206.31306990881458,146.40753424657535,348.13793103448273,101.6938775510204,221.82018927444796,200.75404530744336,339.1449275362319,145.1353591160221,373.33079847908743,216.59310344827585,472.7834645669291,308.47533632286996,173.88076923076923,184.68709677419355,497.05555555555554,162.9436090225564,173.90128755364807,255.0043103448276,191.994708994709,132.34710743801654,332.3098591549296,372.3119266055046,425.8121212121212,174.3584229390681,152.8582375478927,410.938679245283,128.1720430107527,226.8593155893536,179.93362831858408,205.60629921259843,266.81974248927037,140.5814696485623,296.242774566474,152.03422053231938,142.03571428571428,151.75,242.8488888888889,156.09803921568627,202.78391959798995,186.2459677419355,237.25233644859813,298.7843137254902,631.9030612244898,165.57421875,179.96984924623115,200.7863247863248,280.23636363636365,191.2962962962963,163.87813620071685,181.35227272727272,200.95833333333334,169.8841059602649,266.11219512195123,295.4654545454545,214.90217391304347,282.6480446927374,241.5724907063197,517.4744525547445,215.08620689655172,398.5884773662551,182.085020242915,228.9913043478261,308.0215517241379,195.56164383561645,42.960893854748605,348.1256830601093,532.4026548672566,485.4025974025974,173.69277108433735,381.27436823104694,290.7751937984496,378.6358695652174,258.8731343283582,204.90671641791045,249.65258215962442,373.4454828660436,263.4401913875598,289.68108108108106,595.6929824561404,207.21008403361344,252.6972972972973,451.62983425414365,186.27609427609428,208.87567567567567,191.56279069767442,771.9958333333333,376.6502732240437,204.55021834061137,200.785,157.63565891472868,235.1549295774648,293.87745098039215,188.50731707317073,197.07575757575756,363.65060240963857,244.06382978723406,302.17808219178085,546.7661870503597,378.49756097560976,182.99671052631578,206.65625,157.46153846153845,334.0529411764706,249.8
22,181.82674772036475,153.6917808219178,387.6965517241379,116.37244897959184,198.06940063091483,220.46925566343043,253.56521739130434,161.04696132596686,328.11787072243345,189.85172413793103,383.6377952755906,287.13452914798205,184.08461538461538,195.28387096774193,772.6428571428571,163.64285714285714,208.09442060085837,222.45258620689654,189.90740740740742,130.84710743801654,387.23474178403757,328.45412844036696,384.73030303030305,216.44444444444446,150.45210727969348,296.0141509433962,130.6594982078853,211.3574144486692,188.65929203539824,263.79527559055117,252.21888412017168,149.91373801916933,628.0346820809249,145.39163498098858,159.68650793650792,165.76724137931035,199.22222222222223,158.9607843137255,265.08040201005025,183.4959677419355,236.04984423676012,239.35686274509803,475.8979591836735,164.1796875,190.0854271356784,184.55982905982907,274.5681818181818,188.11640211640213,161.21146953405017,170.54545454545453,211.109375,161.341059602649,267.8487804878049,239.77818181818182,202.02173913043478,267.37988826815644,257.35687732342006,315.4014598540146,212.80603448275863,314.0,171.8825910931174,242.48260869565217,288.26293103448273,222.02283105022832,40.770949720670394,317.56830601092895,466.05309734513276,457.5108225108225,155.83734939759037,302.1335740072202,271.3410852713178,263.75,293.8059701492537,264.15671641791045,263.2018779342723,339.7102803738318,227.1578947368421,197.35675675675677,933.0175438596491,196.21428571428572,236.52972972972972,402.77348066298345,192.92255892255892,194.44324324324324,172.10232558139535,532.9208333333333,231.78688524590163,181.28384279475983,204.575,178.3372093023256,243.53521126760563,303.29901960784315,233.18048780487806,221.67676767676767,364.2048192771084,260.7074468085106,232.65753424657535,465.49640287769785,366.609756097561,201.87171052631578,208.03571428571428,154.94871794871796,347.3941176470588,269.14054054054054
23,166.790273556231,147.02739726027397,485.5931034482759,118.2015306122449,212.4479495268139,209.95145631067962,189.09782608695653,158.439226519337,271.532319391635,199.8448275862069,267.33858267716533,281.8161434977578,205.80769230769232,194.04516129032257,990.1309523809524,177.4624060150376,198.30042918454936,223.23706896551724,192.48677248677248,142.60330578512398,369.2018779342723,398.3761467889908,474.7939393939394,316.7025089605735,155.56704980842912,386.35849056603774,135.14336917562724,199.8593155893536,183.25221238938053,376.31889763779526,279.59656652360513,152.58785942492014,837.7456647398844,148.88212927756655,141.734126984127,161.66666666666666,232.0,165.05490196078432,328.3969849246231,181.10887096774192,196.50467289719626,220.4313725490196,414.2704081632653,174.86328125,172.66834170854273,165.62820512820514,310.1454545454545,174.53439153439155,152.72759856630825,173.2159090909091,204.63541666666666,160.2980132450331,220.88292682926829,239.08,221.3586956521739,294.20111731843576,327.64684014869886,241.75912408759123,266.49568965517244,327.0205761316872,161.84615384615384,238.0695652173913,345.2758620689655,241.15981735159818,35.262569832402235,287.9672131147541,391.32300884955754,430.54545454545456,116.0,220.91335740072202,232.53875968992247,173.82065217391303,522.8880597014926,446.19029850746267,231.19718309859155,342.3208722741433,231.67942583732057,145.74054054054054,977.4254385964912,208.08823529411765,214.6,286.0828729281768,206.58249158249157,186.25405405405405,170.36279069767443,375.075,183.62295081967213,186.14847161572052,198.01,321.56976744186045,245.18779342723005,293.7156862745098,243.56585365853658,195.07070707070707,365.50602409638554,380.0531914893617,216.78082191780823,505.88129496402877,330.0243902439024,202.90131578947367,210.21428571428572,188.02564102564102,367.7352941176471,263.79459459459457
24,161.01519756838906,147.59246575342465,433.82758620689657,99.66581632653062,202.76340694006308,267.78964401294496,199.38768115942028,152.25690607734808,232.23954372623575,186.1,208.06299212598427,333.0,244.3230769230769,186.78709677419354,937.4484126984127,170.73684210526315,155.32618025751074,211.7456896551724,223.9920634920635,123.41735537190083,397.0892018779343,395.8440366972477,507.07272727272726,376.04659498207883,171.53639846743295,392.4481132075472,128.36917562724014,210.0,161.23451327433628,400.5196850393701,304.54077253218884,166.03514376996804,771.7803468208092,156.14828897338404,204.88492063492063,158.02298850574712,244.45333333333335,156.26666666666668,438.7286432160804,165.40725806451613,180.57632398753893,237.33333333333334,454.1734693877551,164.69140625,171.0251256281407,165.8803418803419,343.4227272727273,174.84656084656083,155.5268817204301,181.2840909090909,248.00520833333334,168.24503311258277,193.62926829268292,209.4,258.6195652173913,250.39664804469274,707.3494423791822,265.6058394160584,325.16379310344826,338.97119341563786,168.2914979757085,212.25652173913045,412.76293103448273,262.21004566210047,36.88826815642458,259.2295081967213,365.49557522123894,407.97835497835496,103.27710843373494,169.18772563176896,235.68217054263565,149.9945652173913,622.8358208955224,595.3507462686567,262.4788732394366,368.94080996884736,237.70334928229664,145.10270270270271,838.7324561403509,187.41596638655463,201.5027027027027,285.6685082872928,280.55555555555554,192.01081081081082,169.50232558139535,339.8541666666667,177.30601092896174,185.46724890829694,233.845,435.86821705426354,359.42723004694835,274.23039215686276,229.69268292682926,214.1818181818182,463.5020080321285,377.78723404255317,214.00913242009133,507.0143884892086,352.52682926829266,199.66118421052633,253.35714285714286,180.4974358974359,305.9235294117647,245.74054054054054
25,201.54711246200608,141.77397260273972,341.01724137931035,95.06122448979592,187.57097791798108,253.80906148867314,234.41304347826087,164.08011049723757,253.40304182509504,200.3793103448276,204.08267716535434,358.19730941704034,287.7769230769231,174.5193548387097,423.3690476190476,153.40225563909775,155.39484978540773,221.5344827586207,222.78571428571428,110.97933884297521,356.5399061032864,306.8669724770642,442.5060606060606,348.4193548387097,203.2375478927203,334.58962264150944,123.20071684587813,251.8593155893536,163.4513274336283,327.18503937007875,346.9957081545064,164.43450479233226,560.1676300578034,166.30038022813687,250.42857142857142,167.84195402298852,261.38666666666666,164.1450980392157,647.7889447236181,183.17741935483872,177.39252336448598,303.47058823529414,440.2295918367347,160.8359375,192.6281407035176,215.65811965811966,456.0772727272727,192.6984126984127,152.1899641577061,217.125,263.3072916666667,170.10264900662253,188.80975609756098,219.12363636363636,270.4130434782609,245.08379888268158,1181.6654275092937,380.7299270072993,402.4396551724138,394.0740740740741,166.16194331983806,235.49565217391304,512.176724137931,245.73059360730593,35.47486033519553,274.91256830601094,324.12831858407077,456.05627705627705,98.82530120481928,193.21299638989169,243.64341085271317,193.04347826086956,473.89179104477614,606.7910447761194,345.88262910798124,444.0436137071651,265.72727272727275,135.4918918918919,521.6315789473684,179.89915966386553,212.68648648648647,237.66298342541435,479.95959595959596,190.93513513513514,179.5767441860465,313.3666666666667,164.23497267759564,194.8951965065502,209.395,341.2829457364341,428.8262910798122,300.828431372549,225.55121951219513,176.45959595959596,628.9196787148594,397.77127659574467,192.8584474885845,485.8848920863309,282.3219512195122,215.23355263157896,312.0982142857143,179.47692307692307,312.9,235.0162162162162
