Frame,Cell_143,Cell_147,Cell_148,Cell_150,Cell_152,Cell_154,Cell_157,Cell_161,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_169,Cell_170,Cell_174,Cell_175,Cell_176,Cell_177,Cell_179,Cell_181,Cell_183,Cell_184,Cell_185,Cell_186,Cell_188,Cell_190,Cell_192,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_201,Cell_202,Cell_204,Cell_205,Cell_206,Cell_209,Cell_210,Cell_211,Cell_213,Cell_214,Cell_217,Cell_218,Cell_219,Cell_220,Cell_221,Cell_224,Cell_225,Cell_226,Cell_227,Cell_228,Cell_229,Cell_230,Cell_232,Cell_234,Cell_235,Cell_238,Cell_240,Cell_241,Cell_242,Cell_243,Cell_244,Cell_245,Cell_246,Cell_248,Cell_251,Cell_252,Cell_253,Cell_255,Cell_256,Cell_257,Cell_260,Cell_261,Cell_262,Cell_264,Cell_266,Cell_267,Cell_269,Cell_270,Cell_271,Cell_272,Cell_273,Cell_276,Cell_277,Cell_281,Cell_282,Cell_283,Cell_284,Cell_286,Cell_287,Cell_288,Cell_289,Cell_290,Cell_291,Cell_292,Cell_293,Cell_294,Cell_297,Cell_300,Cell_301,Cell_302,Cell_303,Cell_304,Cell_305,Cell_309,Cell_310,Cell_311,Cell_312,Cell_313,Cell_314,Cell_315,Cell_316,Cell_321,Cell_322,Cell_323,Cell_324,Cell_326,Cell_327,Cell_328,Cell_329,Cell_330,Cell_331,Cell_332,Cell_333,Cell_334,Cell_335,Cell_337,Cell_340,Cell_341,Cell_342,Cell_344
0,50.93939393939394,115.33532934131736,141.94273127753303,55.89003436426117,59.79497907949791,114.54035087719298,82.86513157894737,51.46153846153846,74.77830188679245,71.73584905660377,121.2250803858521,97.04150943396226,146.62548262548262,73.09905660377359,43.085,72.37109375,47.8984375,74.39615384615385,56.48872180451128,62.89453125,92.47148288973384,15.36734693877551,130.1290322580645,84.29268292682927,114.84873949579831,49.26615969581749,97.41206030150754,9.245508982035927,111.82222222222222,71.81494661921708,54.494680851063826,57.48101265822785,158.97794117647058,50.12167300380228,57.41417910447761,126.55506607929516,39.93333333333333,71.51304347826087,49.6,52.373801916932905,69.9381443298969,58.26953125,56.85858585858586,49.268595041322314,68.53535353535354,41.985130111524164,74.85128205128206,58.44796380090498,30.08407079646018,33.62085308056872,109.43881856540085,89.76811594202898,43.98360655737705,91.89908256880734,84.34883720930233,53.03862660944206,116.82222222222222,84.07058823529412,39.44021739130435,40.11864406779661,113.63907284768212,79.81862745098039,70.51515151515152,131.24528301886792,116.24814814814815,132.56613756613757,33.21580547112462,47.09189189189189,32.23853211009175,27.625468164794007,20.48627450980392,85.51481481481481,148.24598930481284,64.71774193548387,40.51111111111111,96.97549019607843,49.58411214953271,112.76494023904382,63.19421487603306,52.40490797546012,154.47038327526133,95.02608695652174,44.958015267175576,86.9,54.3168044077135,34.83745583038869,187.595,146.78761061946904,49.1531914893617,64.02247191011236,188.69230769230768,69.61061946902655,152.84363636363636,48.65250965250965,167.12781954887217,71.2807881773399,147.96785714285716,117.70175438596492,82.08441558441558,97.45495495495496,123.34042553191489,69.70588235294117,92.62081784386618,83.48847926267281,79.24444444444444,40.24497991967871,72.76279069767442,98.822695035461,81.85576923076923,40.892561983471076,105.95719844357977,99.77586206896552,183.93939393939394,274.3869731800766,276.8936170212766,142.22348484848484,117.45907473309609,95.2420091324201,62.660377358490564,100.6798245614035,259.26635514018693,53.26865671641791,83.24749163879599,68.49851632047478,65.09961685823755,86.00952380952381,88.8984126984127,75.69285714285714,40.476190476190474,126.71304347826087,56.50934579439252,70.03738317757009,55.683982683982684,223.90862944162436
1,75.27705627705627,118.19760479041916,137.22907488986783,53.707903780068726,56.96234309623431,121.69824561403509,66.40789473684211,61.49038461538461,88.31603773584905,62.562893081761004,98.47909967845659,89.96981132075472,171.44015444015443,105.39150943396227,40.48,89.96484375,51.18359375,79.98461538461538,55.58270676691729,75.8125,93.03041825095058,17.755102040816325,135.1048387096774,93.8362369337979,121.91596638655462,51.29657794676806,94.62814070351759,9.520958083832335,113.27936507936508,78.30604982206405,57.579787234042556,50.164556962025316,154.13970588235293,44.038022813688215,53.940298507462686,142.70044052863437,46.180952380952384,67.37826086956522,56.94509803921569,56.66134185303515,136.51030927835052,66.04296875,58.44444444444444,49.52066115702479,75.47811447811448,28.907063197026023,107.52307692307693,57.126696832579185,50.13716814159292,37.677725118483416,138.83966244725738,105.29347826086956,48.83606557377049,113.90366972477064,116.56279069767442,59.0343347639485,111.36888888888889,75.73725490196078,50.29347826086956,49.33050847457627,103.52317880794702,77.7843137254902,90.71861471861472,146.2188679245283,101.76666666666667,117.34391534391534,34.6838905775076,64.51891891891891,37.98623853211009,34.21722846441948,22.984313725490196,76.15185185185184,157.80213903743316,80.43951612903226,50.81777777777778,118.44117647058823,60.69626168224299,93.9800796812749,50.747933884297524,67.48466257668711,100.49477351916376,112.90434782608696,65.46946564885496,154.28571428571428,53.862258953168045,42.57597173144876,217.605,201.50884955752213,69.02978723404256,68.83707865168539,197.04273504273505,71.8716814159292,115.77454545454546,54.71814671814672,167.296992481203,57.004926108374384,189.25,129.98245614035088,66.01948051948052,71.7927927927928,246.01063829787233,55.1764705882353,88.01486988847584,105.91244239631337,79.98518518518519,43.23694779116466,76.72558139534884,80.68794326241135,79.57051282051282,60.64462809917355,92.2295719844358,82.48706896551724,190.97348484848484,295.69348659003833,297.2468085106383,215.5340909090909,171.48754448398577,123.0958904109589,73.77987421383648,122.87280701754386,349.4485981308411,57.343283582089555,119.19063545150502,106.93768545994065,103.85057471264368,86.61904761904762,126.00952380952381,96.35357142857143,61.76190476190476,164.1,83.0,125.24766355140187,69.39393939393939,297.6243654822335
2,94.9090909090909,109.9940119760479,118.48017621145374,67.30584192439862,60.77405857740586,108.0701754385965,57.99013157894737,92.98076923076923,100.00943396226415,54.59119496855346,73.60771704180064,74.30188679245283,152.01930501930502,145.5188679245283,34.91,118.31640625,46.4921875,73.74615384615385,67.11654135338345,82.34765625,86.07984790874525,23.428571428571427,106.95967741935483,102.57839721254355,129.97899159663865,46.98859315589353,90.16582914572864,9.892215568862275,96.17460317460318,67.72597864768683,63.202127659574465,49.46835443037975,136.2058823529412,49.163498098859314,44.72761194029851,132.66079295154185,65.88571428571429,66.48260869565217,89.82745098039216,62.43769968051118,184.04123711340208,56.55078125,65.76767676767676,67.03305785123968,83.35353535353535,27.79553903345725,137.85641025641024,62.705882352941174,59.15486725663717,38.92417061611374,123.13502109704642,102.76811594202898,60.76639344262295,119.04587155963303,134.0279069767442,68.56652360515021,107.27111111111111,68.98039215686275,63.40217391304348,52.00423728813559,80.6887417218543,56.36764705882353,109.9047619047619,133.7622641509434,87.21851851851852,116.34920634920636,38.89665653495441,89.27567567567567,48.80275229357798,55.655430711610485,28.454901960784312,68.50740740740741,192.45454545454547,79.48790322580645,62.422222222222224,155.57843137254903,80.25233644859813,67.9601593625498,49.921487603305785,98.48466257668711,63.84320557491289,109.2695652173913,104.07251908396947,238.04285714285714,51.231404958677686,39.15194346289753,213.185,282.03097345132744,88.88085106382978,61.93258426966292,158.83760683760684,66.63274336283186,89.0109090909091,51.4980694980695,176.62406015037595,50.16256157635468,228.39285714285714,122.74561403508773,72.03571428571429,53.61711711711712,307.22872340425533,54.49321266968326,76.31226765799256,171.17972350230414,93.85185185185185,50.41767068273092,74.36279069767441,65.37588652482269,89.98076923076923,84.30165289256199,74.71984435797665,67.09051724137932,165.9848484848485,346.7049808429119,310.6085106382979,293.8636363636364,218.33096085409252,145.46575342465752,82.38364779874213,122.92543859649123,370.5140186915888,75.3731343283582,147.7591973244147,134.66765578635014,242.34865900383141,85.76190476190476,149.66349206349207,98.98928571428571,92.16402116402116,221.97391304347826,135.18691588785046,228.49532710280374,100.85714285714286,320.16751269035535
3,95.74891774891775,77.7874251497006,119.0,68.39518900343643,77.46861924686192,80.9719298245614,47.9046052631579,150.5625,99.99528301886792,57.35220125786164,47.98392282958199,68.6377358490566,121.22007722007721,155.25943396226415,36.785,126.82421875,45.80859375,70.55,74.43609022556392,98.015625,62.30798479087453,32.69897959183673,67.95564516129032,95.27526132404181,117.45798319327731,51.32319391634981,95.80904522613065,13.892215568862275,72.4031746031746,56.12455516014235,81.9627659574468,51.962025316455694,99.68382352941177,67.57414448669202,43.79477611940298,120.568281938326,87.69047619047619,62.482608695652175,125.67843137254901,58.30990415335463,196.81443298969072,49.703125,68.47979797979798,85.02892561983471,84.17171717171718,30.20817843866171,160.1179487179487,62.34389140271493,63.93805309734513,44.07109004739336,101.60759493670886,81.2463768115942,82.10245901639344,104.85321100917432,133.54418604651164,73.85407725321889,104.50666666666666,72.31764705882352,69.07608695652173,51.152542372881356,55.937086092715234,73.24019607843137,130.07792207792207,124.96981132075472,90.65555555555555,175.8042328042328,42.4984802431611,111.36216216216216,54.60091743119266,78.23595505617978,35.95294117647059,68.67407407407407,225.09625668449198,90.37096774193549,70.96444444444444,211.40196078431373,105.56542056074767,56.418326693227094,75.38842975206612,135.26993865030676,57.815331010452965,102.31304347826087,142.5801526717557,249.7357142857143,58.239669421487605,39.54416961130742,208.35,275.6371681415929,103.08085106382978,56.39887640449438,117.61538461538461,68.65044247787611,78.78181818181818,57.567567567567565,170.7330827067669,48.63054187192118,246.74642857142857,117.33333333333333,79.81168831168831,47.28378378378378,317.0744680851064,53.88235294117647,76.8736059479554,209.98617511520737,105.9037037037037,54.51807228915663,73.3906976744186,54.691489361702125,99.09615384615384,98.7107438016529,73.47470817120623,60.25431034482759,144.00757575757575,358.808429118774,304.6936170212766,300.45454545454544,222.2491103202847,202.1826484018265,93.43396226415095,110.4298245614035,371.60747663551405,108.6318407960199,146.19397993311037,133.15727002967358,278.51724137931035,83.22380952380952,138.55555555555554,96.95714285714286,127.43915343915344,249.2478260869565,170.03271028037383,245.7196261682243,127.66666666666667,315.9543147208122
4,80.47186147186147,51.778443113772454,104.06167400881057,60.80068728522337,92.96652719665272,79.43859649122807,48.38157894736842,152.21634615384616,100.89622641509433,62.09119496855346,43.97749196141479,76.88301886792453,115.95366795366796,113.61320754716981,42.67,108.9140625,52.578125,69.65384615384616,77.0375939849624,97.453125,57.06083650190114,33.98979591836735,43.346774193548384,91.7595818815331,92.07563025210084,59.0722433460076,88.10050251256281,16.32934131736527,67.63492063492063,49.88967971530249,116.47340425531915,58.65822784810127,75.4595588235294,73.74524714828897,40.5,113.27753303964758,98.74285714285715,65.37391304347825,141.11764705882354,54.846645367412144,188.98453608247422,46.57421875,62.005050505050505,96.13636363636364,80.62289562289563,37.09293680297398,155.93333333333334,81.50226244343891,65.11946902654867,68.33175355450237,80.21097046413502,70.48913043478261,96.29918032786885,89.42201834862385,218.36279069767443,79.72532188841201,84.81777777777778,82.62352941176471,96.625,65.40254237288136,45.49006622516556,84.95588235294117,127.50649350649351,108.10943396226415,87.3037037037037,246.0,46.57142857142857,149.68648648648647,68.19266055045871,83.92134831460675,32.294117647058826,68.55925925925926,244.00534759358288,100.7258064516129,76.92888888888889,230.25980392156862,137.50467289719626,51.90438247011952,97.47933884297521,158.079754601227,59.40766550522648,115.29565217391304,157.12213740458014,246.925,72.88980716253444,39.68904593639576,214.135,305.9026548672566,116.58723404255319,59.69662921348315,101.48717948717949,73.76548672566372,76.9090909090909,66.60617760617761,164.906015037594,50.63054187192118,249.72857142857143,125.10526315789474,70.68181818181819,52.869369369369366,319.8031914893617,72.95475113122171,87.18587360594796,222.86175115207374,128.71481481481482,61.622489959839356,75.0139534883721,52.3758865248227,94.33653846153847,98.14049586776859,85.17120622568093,59.35775862068966,130.07954545454547,344.3448275862069,297.3404255319149,270.35227272727275,195.48042704626334,266.29680365296804,94.66666666666667,128.99122807017545,367.70093457943926,100.38805970149254,124.23076923076923,129.1958456973294,283.7662835249042,80.05714285714286,105.33650793650794,108.56785714285714,201.015873015873,212.22608695652173,167.9018691588785,264.8551401869159,131.28138528138527,305.3248730964467
5,60.56709956709957,43.82335329341317,84.92070484581498,50.21649484536083,95.30125523012552,78.37894736842105,51.62828947368421,104.80288461538461,103.45283018867924,81.27358490566037,42.59163987138264,74.18867924528301,108.3050193050193,81.48113207547169,52.255,90.484375,63.79296875,72.52307692307693,84.69172932330827,86.5859375,59.5171102661597,38.86734693877551,40.49193548387097,85.82578397212544,67.67226890756302,65.73384030418251,81.86934673366834,16.880239520958085,77.94285714285714,56.1423487544484,98.05851063829788,75.41772151898734,64.96323529411765,72.79467680608364,44.23880597014925,110.90748898678414,83.17619047619047,64.83043478260869,140.3686274509804,61.70926517571885,151.98453608247422,49.8046875,70.58080808080808,106.68595041322314,84.28956228956228,48.52788104089219,156.8153846153846,114.15384615384616,75.15486725663717,79.97630331753554,73.45147679324894,72.67028985507247,86.3811475409836,108.66055045871559,259.6697674418605,101.02145922746782,72.56444444444445,100.24705882352941,115.86413043478261,75.91101694915254,47.811258278145694,136.7450980392157,125.5108225108225,92.0377358490566,86.0111111111111,256.015873015873,62.0790273556231,166.51351351351352,82.34862385321101,83.05992509363296,34.79607843137255,73.17037037037036,278.73262032085563,132.88709677419354,93.92444444444445,227.1813725490196,197.57476635514018,45.896414342629484,111.6694214876033,159.92638036809817,80.02787456445994,130.19130434782608,144.64503816793894,259.02142857142854,82.51239669421487,36.812720848056536,202.46,297.5132743362832,102.96170212765958,69.17977528089888,114.86324786324786,85.37610619469027,74.10909090909091,73.4942084942085,162.46616541353384,53.19704433497537,253.47857142857143,112.36842105263158,72.90259740259741,56.16216216216216,299.1489361702128,86.25339366515837,76.55762081784387,224.14285714285714,147.54444444444445,67.60240963855422,70.76279069767442,57.255319148936174,86.36538461538461,103.96694214876032,88.94552529182879,79.99137931034483,113.35606060606061,337.13409961685824,288.1531914893617,207.9848484848485,216.27758007117438,201.31963470319636,102.85534591194968,145.9561403508772,357.20093457943926,99.5273631840796,103.36120401337793,136.15727002967358,283.7931034482759,78.82857142857142,81.53015873015873,122.56785714285714,252.31216931216932,180.48260869565217,168.6214953271028,256.14953271028037,107.0,318.4263959390863
6,108.06926406926407,44.49101796407186,80.67400881057269,48.11340206185567,99.65690376569037,90.10526315789474,53.61184210526316,69.8701923076923,118.05188679245283,93.16666666666667,43.91639871382637,74.71320754716982,100.83011583011583,65.4245283018868,63.08,86.78125,72.6171875,71.37307692307692,92.06766917293233,73.66796875,63.844106463878326,39.795918367346935,46.74193548387097,84.68641114982579,56.470588235294116,76.55133079847909,97.47738693467336,19.838323353293415,81.82222222222222,66.85765124555161,87.26595744680851,88.29113924050633,81.80147058823529,69.36501901140684,52.11940298507463,106.94273127753304,67.63333333333334,75.67391304347827,120.65882352941176,61.14057507987221,150.1443298969072,64.21875,80.81818181818181,114.02892561983471,75.5959595959596,63.67657992565056,130.02564102564102,141.98190045248867,63.075221238938056,101.18009478672985,75.26582278481013,78.53985507246377,76.01229508196721,118.22935779816514,280.54418604651164,124.63090128755364,72.28,121.46274509803922,125.94021739130434,81.35593220338983,52.09602649006622,182.24019607843138,124.77056277056278,82.0,116.52962962962962,207.94179894179894,87.91489361702128,183.3783783783784,94.79357798165138,89.89513108614233,34.10980392156863,84.81851851851852,325.9732620320856,157.48790322580646,99.61333333333333,235.77450980392157,183.94392523364485,49.22709163346614,122.42561983471074,159.95092024539878,111.01742160278745,160.1304347826087,124.5,293.50357142857143,89.56749311294766,37.579505300353354,204.84,284.74778761061947,102.99148936170212,67.76404494382022,152.3760683760684,97.98230088495575,75.03272727272727,78.29729729729729,152.34962406015038,61.926108374384235,256.49642857142857,122.95614035087719,86.55194805194805,64.55405405405405,284.8404255319149,88.45701357466064,79.53903345724908,214.16589861751152,142.6037037037037,91.714859437751,70.07441860465116,62.92198581560284,77.55128205128206,97.56611570247934,78.34630350194553,118.11206896551724,97.08712121212122,324.3831417624521,278.9531914893617,271.030303030303,237.6797153024911,140.45662100456622,124.15723270440252,142.78070175438597,358.72429906542055,112.34328358208955,89.01003344481606,149.03560830860533,307.9463601532567,85.18571428571428,91.78730158730158,123.475,230.42857142857142,160.13478260869564,177.05607476635515,183.84579439252337,89.83116883116882,317.43654822335026
7,114.22943722943722,43.56586826347306,83.6431718061674,59.329896907216494,102.50627615062761,102.20701754385965,66.51315789473684,53.02403846153846,116.80188679245283,105.71698113207547,53.28295819935691,81.54716981132076,88.37065637065638,72.58490566037736,96.8,90.9765625,74.046875,73.28076923076924,86.63157894736842,70.7265625,86.06083650190114,41.84183673469388,67.79032258064517,73.95470383275261,63.42016806722689,96.01140684410646,133.321608040201,15.275449101796408,85.11111111111111,68.75800711743773,86.55851063829788,82.83544303797468,107.61764705882354,71.33460076045627,57.77238805970149,104.89867841409692,56.023809523809526,86.53478260869565,116.43137254901961,55.067092651757186,208.79896907216494,93.265625,126.35353535353535,105.49173553719008,68.52188552188552,63.82899628252788,114.31282051282051,117.74660633484163,55.39380530973451,150.22748815165878,79.50632911392405,95.07971014492753,75.91803278688525,113.55045871559633,287.4976744186047,140.09871244635193,75.27555555555556,161.89803921568628,117.67934782608695,75.44915254237289,55.00662251655629,173.4656862745098,176.4069264069264,84.34716981132075,156.4777777777778,194.2010582010582,100.75075987841946,199.42162162162163,110.3256880733945,97.9625468164794,33.48235294117647,96.89259259259259,319.7860962566845,159.47177419354838,101.26222222222222,240.3578431372549,142.28504672897196,60.689243027888445,119.41322314049587,154.4478527607362,146.37282229965157,194.96521739130435,104.8206106870229,302.5642857142857,101.74380165289256,38.879858657243815,197.475,243.1946902654867,111.88085106382978,81.08426966292134,251.94017094017093,115.02654867256638,72.61818181818182,96.56756756756756,151.36466165413535,80.19704433497537,244.65714285714284,108.62280701754386,106.0,67.40990990990991,226.89361702127658,115.27601809954751,96.86245353159852,285.55760368663596,156.38148148148147,168.26506024096386,73.57674418604651,68.12765957446808,84.94871794871794,101.8305785123967,94.43190661478599,134.72413793103448,88.0340909090909,316.6858237547893,276.5404255319149,313.7765151515151,253.40569395017795,104.44748858447488,121.47798742138365,156.28070175438597,352.2803738317757,221.43781094527364,82.43812709030101,186.59643916913947,302.09578544061304,113.38571428571429,98.2984126984127,123.875,193.61904761904762,129.1391304347826,275.2383177570093,83.51869158878505,87.3073593073593,315.33502538071065
8,73.23809523809524,48.90119760479042,97.74449339207048,70.32646048109966,93.92468619246861,101.23157894736842,75.25657894736842,44.15384615384615,112.9622641509434,100.83962264150944,75.09324758842443,85.2188679245283,84.35135135135135,84.18867924528301,118.98,92.91015625,79.1171875,75.13461538461539,75.85714285714286,67.93359375,124.92775665399239,36.68877551020408,80.14516129032258,59.77351916376307,81.50840336134453,87.20912547528518,148.77386934673368,13.550898203592814,78.90793650793651,67.06049822064057,102.27659574468085,82.22784810126582,131.5808823529412,79.36882129277566,68.25,84.66960352422907,46.05238095238095,103.76521739130435,86.08235294117647,61.61661341853035,193.91752577319588,105.8046875,140.62121212121212,97.95867768595042,65.37710437710437,57.680297397769515,89.92307692307692,98.6470588235294,69.35840707964601,173.48815165876778,80.58649789029536,94.03260869565217,69.15573770491804,105.6743119266055,211.15348837209302,152.3304721030043,75.99111111111111,167.46274509803922,109.07065217391305,85.38135593220339,52.19205298013245,174.95098039215685,175.45454545454547,101.73962264150943,168.64074074074074,196.44973544973544,92.790273556231,222.18378378378378,110.39449541284404,96.04119850187266,36.14509803921569,102.64444444444445,328.8983957219251,157.5,94.14222222222222,241.2156862745098,112.7196261682243,69.2191235059761,105.26859504132231,145.03067484662577,164.89547038327527,210.45217391304348,96.5114503816794,299.66785714285714,95.82093663911846,39.71378091872791,194.015,258.96902654867256,107.86382978723404,88.75280898876404,305.54700854700855,159.8849557522124,81.90545454545455,135.23552123552125,142.85338345864662,123.42857142857143,265.35714285714283,123.71929824561404,118.8961038961039,77.86936936936937,276.78723404255317,129.35294117647058,101.37546468401487,323.95391705069125,218.15185185185186,225.39357429718876,71.23720930232558,70.29432624113475,106.85576923076923,115.22727272727273,111.81322957198444,146.5,86.61742424242425,316.98850574712645,268.92340425531916,322.125,249.77224199288256,93.35616438356165,112.71698113207547,192.9561403508772,342.2897196261682,280.0348258706468,93.88963210702342,223.57566765578636,279.43295019157085,148.01904761904763,137.82222222222222,112.58571428571429,133.65079365079364,144.81739130434784,315.7803738317757,53.86915887850467,99.32900432900433,309.3197969543147
9,38.731601731601735,51.78443113772455,104.24229074889868,69.6082474226804,95.80334728033473,102.63157894736842,69.1842105263158,43.83653846153846,115.80188679245283,100.29245283018868,96.54983922829582,94.56226415094339,81.06177606177606,86.84433962264151,105.8,77.375,88.1015625,72.75384615384615,66.23684210526316,63.1484375,127.93536121673004,41.234693877551024,78.3024193548387,53.46341463414634,104.3781512605042,80.54372623574145,118.4070351758794,16.197604790419163,70.15873015873017,61.67259786476868,111.24468085106383,75.74683544303798,159.73529411764707,73.89733840304183,88.36567164179104,83.46255506607929,52.523809523809526,107.06521739130434,60.92941176470588,62.83067092651757,125.16494845360825,100.06640625,152.489898989899,91.33471074380165,56.225589225589225,67.06691449814126,117.67692307692307,88.02714932126698,108.14159292035399,159.30805687203792,80.42194092827005,95.56521739130434,60.040983606557376,142.27981651376146,203.74418604651163,133.05579399141632,78.02666666666667,171.4,135.92391304347825,98.97033898305085,56.586092715231786,179.05882352941177,150.97402597402598,117.62641509433962,186.06666666666666,215.8783068783069,79.87841945288754,223.0,98.60091743119266,95.1685393258427,33.16470588235294,110.4074074074074,331.4598930481283,124.52822580645162,99.74666666666667,371.51960784313724,94.27570093457943,73.04382470119522,96.09917355371901,171.23312883435582,165.8885017421603,209.41739130434783,118.23282442748092,297.2107142857143,88.29201101928375,37.265017667844525,184.57,267.99557522123894,126.1404255319149,93.5505617977528,308.8974358974359,180.03982300884957,95.60727272727273,131.93822393822393,147.84962406015038,151.79802955665025,267.47857142857146,111.63157894736842,122.37337662337663,105.6036036036036,230.27659574468086,129.2398190045249,118.41263940520446,325.9032258064516,259.73703703703706,246.5140562248996,69.52558139534884,74.23758865248227,124.94551282051282,191.8305785123967,124.14396887159533,142.56896551724137,95.16666666666667,310.4597701149425,277.83829787234043,330.1628787878788,254.1423487544484,73.27397260273973,114.84905660377359,200.72368421052633,335.0747663551402,290.2039800995025,104.00334448160535,235.96142433234422,280.9655172413793,162.36666666666667,178.4857142857143,102.81428571428572,94.77248677248677,184.33913043478262,357.9158878504673,53.42056074766355,126.9004329004329,296.005076142132
