Frame,Cell_143,Cell_147,Cell_148,Cell_150,Cell_152,Cell_154,Cell_157,Cell_161,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_169,Cell_170,Cell_174,Cell_175,Cell_176,Cell_177,Cell_179,Cell_181,Cell_183,Cell_184,Cell_185,Cell_186,Cell_188,Cell_190,Cell_192,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_201,Cell_202,Cell_204,Cell_205,Cell_206,Cell_209,Cell_210,Cell_211,Cell_213,Cell_214,Cell_217,Cell_218,Cell_219,Cell_220,Cell_221,Cell_224,Cell_225,Cell_226,Cell_227,Cell_228,Cell_229,Cell_230,Cell_232,Cell_234,Cell_235,Cell_238,Cell_240,Cell_241,Cell_242,Cell_243,Cell_244,Cell_245,Cell_246,Cell_248,Cell_251,Cell_252,Cell_253,Cell_255,Cell_256,Cell_257,Cell_260,Cell_261,Cell_262,Cell_264,Cell_266,Cell_267,Cell_269,Cell_270,Cell_271,Cell_272,Cell_273,Cell_276,Cell_277,Cell_281,Cell_282,Cell_283,Cell_284,Cell_286,Cell_287,Cell_288,Cell_289,Cell_290,Cell_291,Cell_292,Cell_293,Cell_294,Cell_297,Cell_300,Cell_301,Cell_302,Cell_303,Cell_304,Cell_305,Cell_309,Cell_310,Cell_311,Cell_312,Cell_313,Cell_314,Cell_315,Cell_316,Cell_321,Cell_322,Cell_323,Cell_324,Cell_326,Cell_327,Cell_328,Cell_329,Cell_330,Cell_331,Cell_332,Cell_333,Cell_334,Cell_335,Cell_337,Cell_340,Cell_341,Cell_342,Cell_344
18,-0.3779577472485437,0.5357461071746787,-0.2574281839477253,1.1816422370855273,0.19978156640932263,0.5859946326135016,1.4375537414677124,0.09362880886426593,-0.039508477212630316,0.7317801672640378,0.7909690044121176,-0.16673594369163414,0.22437936359197028,0.4162373730106198,0.5120226196945713,0.27591947934009375,1.252998950602932,-0.012287408945737361,0.47343155529453795,0.47016325670536535,0.6670603072178826,0.5301283169698795,0.8971606087590059,0.21640502652984536,0.3096644324993916,0.5753789418831705,1.1640475241055601,1.5476920456481007,0.1004951634336283,0.5864091504062122,0.9423084067015861,0.9891541763952699,0.8131548769184846,1.1042032699233597,1.2758139755316484,1.4634014733253042,0.6334213465279166,1.2358798554295671,0.26401639083891854,1.642696580289448,1.0943643260103584,0.8014112960269809,1.8463418403264666,0.29947969068905034,0.08939548599296798,1.0496810315304912,0.720555889645855,0.8856530632122337,2.1365711913657113,1.45660445926591,-0.24759585250980468,0.4128935900321213,0.7396602940056366,0.6765725504164612,0.8998970670125084,0.8383364984232626,0.4130467027262209,0.6507315274690602,1.8057566660780504,2.4132364202412786,0.7169870690301026,0.4104987932421559,0.7667381503182992,1.1048277253695205,0.7115865432221012,0.6398968303223196,1.764021340610475,1.245880344418052,1.7281821231966,0.1259946681746576,-0.07817470796081832,1.4117015899477698,0.13203396541862814,0.6511424445467291,0.3033600449880501,0.6884510519140782,0.18242890738496373,0.8333265090051882,1.0724478493203378,1.413356133730927,1.2928229967025857,0.4109036450155801,0.3214494589272674,0.04402765519270375,1.4683746968129938,-0.07479954600373453,-0.11973935768168624,0.42465691967097435,1.68385486423962,0.5179664605006437,0.7296742107539282,1.856791272518995,2.3299330977076305,0.903496197672441,-0.17533700621263631,0.47034813293305955,0.03820634619038583,-0.13911719043169213,1.465380829379852,1.9126163224279362,-0.14035463630777195,1.8964210281140652,1.6983612012311786,0.6882357444202504,0.7803562810801741,1.9153608614296702,-0.16156216831417272,0.9241265386228648,1.8640938086563836,1.4520144965526995,2.0771775405861486,1.1302853662780583,0.8539823655851085,-0.1279388130598339,-0.1930221551749637,0.08106534587104634,0.27663685914948616,1.017094017094017,0.9163243630593623,0.7033447452033202,-0.1413817803131986,1.587892952555771,1.8850059956439809,0.7044250406985347,0.1248303506612378,1.055701791627749,1.3402200274901686,1.0660823473224676,1.066717564041746,0.4599220263345021,0.8797010902854343,0.7561741664278203,1.4448571788971876,-0.13171901109874556
19,-0.45998229450145905,0.502142644999788,-0.16138577240784122,1.181471467197951,0.31796616283322415,0.6119358063441219,1.4363860256260548,0.03787724158040539,0.15743917725746387,0.9513739545997607,1.3065314109546051,-0.10761954905275219,0.18224471749660157,0.3892326435855376,0.6154336885381475,0.5661521973009788,1.4073294415573805,0.07723289438492137,0.5296580956515077,0.6039193650347686,0.9409450047014053,0.6841404031912699,1.1282785558164012,0.2886708906176789,0.875594487579357,0.7620010192921071,1.3210039058934313,0.9149207971384774,0.06411883922407094,0.7112275837691855,1.3529229664301543,0.9872712209083377,0.9584020610459176,1.2993946964434773,1.4725628127094605,1.4312995605048713,0.9642474132256468,0.7605002452735506,0.2960992344588797,1.5427123644062724,0.8784296359050389,1.0198396305958113,1.7311855035800339,0.5916865495731162,0.12310309629125538,1.8587698409537992,0.6944419273257492,0.4394611248096869,2.0742355057423545,1.5143761089377714,0.010323955516555832,0.46158724962661357,0.998980530475694,0.6292314000637841,0.9503752112295788,0.8270989772984652,1.1680230201030366,0.6120192426997918,1.907704985578904,2.3674788787205467,0.89089837526284,0.3893805309734512,0.5503284307931307,1.1432679211017507,0.6913184473710269,0.7016164388241389,1.979047132907634,1.2593527315914486,1.6769848272091255,0.14169729773397421,-0.10621549913865731,1.6405281499676332,0.16693797938023383,0.859849829063733,0.25319836918318583,0.7646964002800187,0.06636915989116397,1.2394520259480453,1.2591753217561372,1.4024270175289832,1.2331540002839878,0.5380202420348318,0.5870197914611902,0.04323330391291554,1.7466258368697483,-0.10116061948522687,-0.14364968407740217,0.4244843657521885,1.8092223130576963,0.3200944730127886,0.745576257748306,1.8912913127914155,2.3302120232863017,0.8305109453582445,-0.19390458328449184,0.7805603834202351,0.021987459623788834,-0.23329924139301134,1.4879545269515144,3.262442852047599,-0.17019065946505382,1.7930908532679755,2.004200981615506,0.6844294365813829,0.7371325457940789,1.9959859642678113,-0.26885254287139215,1.0376881689805344,1.8463280671011713,1.360932539434867,2.0940107950572204,1.2525665564642423,1.255625904750764,-0.15821632324835272,-0.21111012512201616,0.053943216769711776,0.25263203486280106,1.0251512709923059,0.9410853903540762,0.807621733454841,-0.15715097009519519,1.4897103970346026,2.042728140371485,0.6513245523161167,0.08605561342044629,1.1022614700970819,1.2875216922905464,1.6254347080309157,0.9588694852941178,0.6040261873819973,0.8259953448487077,0.9032733830132793,1.5985306846800607,-0.1230612498781189
20,-0.4609659333092888,0.6797488226059656,0.20987958739160817,1.0981926853564825,0.3474747373536471,0.6438964789514606,1.7514039129096288,-0.0007872867764979523,0.34779903561984743,1.0382317801672638,1.440002584504052,-0.00042489908646699775,0.20557219971228352,0.35469728801527234,0.9038505461963159,1.1283732650464904,2.066375935502925,0.18384963525851786,0.726782932870311,0.8250233295537784,0.9313639422284217,0.8161054451440986,1.7373917267060635,0.2615289802155311,1.246997146459619,0.9010943074253709,1.2413006192738785,1.8223471299608247,-0.022553321009925412,0.9417550797236321,1.3514370271307747,0.9686299615877081,1.0124730980096452,1.7808357508507526,1.6224602406212554,1.5271751880757618,0.9479021056602099,0.5706528787220966,0.24861027286299647,1.583043504291647,1.1295351419347799,1.998636237600231,2.235652676583543,1.1802205804850467,0.20988998525575575,2.0254617277657876,0.6340997273273966,0.20498480056184112,2.0561090355610903,1.3123089420466452,0.8561630343296142,0.3690283773554023,0.8291861234964292,0.6065341556252303,0.9407086707180956,1.0883060090248622,1.219739145052359,0.5787663827056768,1.8841603390429102,2.279855383572478,1.2600977938936253,0.42666934835076403,0.2270309518582934,1.1042559989238092,0.6837063075552035,0.7501551530748776,1.6599686860407477,1.2601321258907359,1.9589427509848019,0.13286141293371562,-0.07176179159279239,1.7505741724379493,0.214580072866843,1.1498617401417381,1.2946717278222972,0.698353045208356,0.01604449759613465,1.8489035254479194,1.5392433574795266,1.4110478290158615,1.2491519808150449,0.7288461073938984,0.8037949495264096,0.015813474551338663,1.6715053901956958,-0.09649251272287923,-0.11714577888876249,0.41080083999247674,1.8575777078151363,1.1634793873472513,0.7634153812887415,1.7874779620365313,2.331447265134701,0.6626254282174006,-0.1500175829328332,1.1282983093695689,0.005874976249287632,-0.20349945183103144,1.3536595294309206,3.3191206510813522,-0.16287315243054432,1.7903382051675674,1.8728891107229018,0.6439422291780077,0.7580362575798908,1.8480138367523429,-0.2275476668499596,1.231618084935607,1.9233475782489144,1.5556623518201826,2.0060758836411754,1.1897511745258398,1.3792715202737282,-0.1618629280454792,-0.21142071168692866,0.032856116395113995,0.215766888335088,1.06505837559442,0.9294406695074666,0.7264660968941652,-0.18036634701120577,1.3417962427385826,2.238137190123094,0.6423264762468551,0.08439857336742079,1.0445689809704415,1.3496929910683484,1.7717051317409174,0.9815138757115752,0.6298212490498489,0.7460247458042387,0.853085888984427,1.77564886060643,-0.1396538912854169
21,-0.3957725389903494,0.9401756544613687,0.7092425923642788,1.3257150989042268,0.21761696968482447,0.684062301813374,1.538136537828685,-0.04306750255139222,0.4985406201678058,1.1366786140979683,1.1056323727593274,0.03615337009634127,0.11434095738362667,0.6479600157327732,0.9201537383140771,1.1876879149468826,2.1989644273245403,0.3753192471274311,0.7234634731762121,1.0641888840947633,1.0137165164148112,0.9978746014877786,1.6698474054885457,0.1764730712570123,1.364456831906563,1.2647181771850353,1.4792574478613671,1.7154658490887416,-0.0758186528882058,1.2359620684513124,1.51290909766336,0.9827521277397004,1.051149127354415,1.8871286897542017,1.9923968016465696,1.5105572673100076,1.0055174658116812,0.5692996453400845,0.42308058829135026,1.6444927039280681,0.8996412320054423,2.631512531335412,1.9136499178681199,1.5425206734316457,0.4129522513326527,1.8004714839798983,0.6618200690331244,0.9045690587626173,2.231008717310087,1.3913508198123092,1.373882989201482,0.25347300366225417,0.8312953707880971,0.621486172490774,0.9790614536452014,1.0896998100946043,1.5869928507154225,0.5896497814457549,1.9453175584201545,2.4707314929888655,1.6178596223097943,0.3367256637168141,0.4693098731868761,1.1387613714708504,0.6900497574017229,0.7262701200799394,2.0141894445453343,1.317176365795724,1.741416375678799,0.09524578906975799,-0.1708476366517032,1.8040897039132398,0.12197758684625679,1.2157767322888593,2.0423168845775344,0.6953824472200726,0.7312646980921577,2.4348988342097715,1.874462967340072,1.4590982536968207,1.2594702049445434,0.9394792144737796,0.7702612445191943,0.005810532509561719,1.5870730998133948,-0.21182220920440817,-0.01567509620942271,0.390422222183877,1.9504183263467325,2.415404788423106,0.8681076113593773,1.7824662830345712,2.340333037140933,0.7769625112369104,-0.10320009377564177,2.006135777110655,-0.015846475394261674,-0.23646316966749312,1.339523213902437,2.961414999513635,-0.10756735340729004,1.9935048091938445,1.7966059396056901,0.5853165827436037,0.7484630395098515,1.8622868141413447,-0.20363431757439343,1.919667962985019,1.8991058256394624,1.6675903850074683,2.052932629295725,1.0833478336523408,1.3548816330111566,-0.14827427694478656,-0.2156653947407341,0.022603667593457645,0.22702799952023658,1.206139311499755,0.8991132097201427,0.7005123026526441,-0.1386299285462805,1.3354997527649424,2.25168856912121,0.6339598441122787,0.05828046586497473,1.0643816101063277,1.3702840827676972,1.8697792994894493,0.9983396584440226,0.6502709462275947,0.6864878108538528,0.8692378427438613,1.690917473891163,-0.14427696766536327
22,0.13823404046034304,0.9936357079214223,1.0282332634693625,1.4499786537640529,0.18084397529095259,0.6972120404309674,1.433785203978726,0.12634494824318418,1.12506747916152,1.2365193150139382,1.0492348021931366,0.09665530523457215,0.07062255011944206,0.9704338983701234,1.2130598807582957,0.8679614986562163,1.910097461967211,0.4837190520392481,0.7899037356688711,1.081046368115273,0.8946439632621959,1.022459435024664,1.778576054399741,0.16072823054161403,1.2111619881876698,1.783698197914459,1.5794750825138002,2.1131834440470105,-0.014164495222823365,1.707179269094183,1.472974478992533,1.1821571138058298,1.057118620104623,2.1477536058464044,2.2680212050019977,1.5047703207845218,1.0758540608104612,1.3543441610798803,0.6296734538292934,1.646887535446228,1.0647771980155443,2.8670303366399383,1.977581144580727,1.9095160069374575,0.8674379040489959,1.7870118906348311,0.6485159525829757,1.4442644548451096,2.124740556247405,1.4676671155860537,1.5614691713973603,0.33752071526484845,1.1670758215811157,0.574434950442969,0.9545214580325089,1.2071711065038244,1.5840757843941897,0.58872806037982,1.9716287009241276,2.5078898806161263,1.6701029383119317,0.46733708769106985,1.3410952196011547,1.1483125662109674,0.6707409149420736,0.8472895184845672,1.4741954324811162,1.332467339667458,1.5286120810706694,0.11867350648301486,-0.14142366743370174,1.7836943895150346,0.19017240404015018,1.3170033273719381,2.1758751581611135,0.7583407022585754,1.2485171481086115,2.8411998338763547,2.149664687698418,1.460605718000537,1.2229619929634128,1.0649653373269885,0.7823735218695815,0.006428361282730205,1.439813468680184,-0.16504961007578806,-0.15802552081532226,0.3728907440352425,1.9430258649179875,2.5237801843645578,0.8980196770938443,1.7924001467705997,2.3142734187908176,0.9871716999927111,-0.10960028132692541,2.48376520777374,-0.005038951168534915,-0.264055567410067,1.3705712995788708,3.299082390324568,-0.1388183641126815,2.050198772954174,1.9254637717328007,0.567560900925422,0.7399389412283096,1.7683453677874592,-0.3193007583217176,2.319334476026741,1.879989472153152,1.5690604286552403,2.072278309807255,1.1038802853662781,1.4356548567752125,-0.16316952911285346,-0.23961013991185254,0.014509629065834369,0.20902021669309806,1.2266458125977535,0.9895837332207248,0.7775732124824513,-0.17435004363843376,1.139846109516238,2.280290238112718,0.6111489319717823,0.08782312281033991,1.0844772768012982,1.3437491707840001,1.8879411824058443,1.059157080170778,0.6399725375769314,0.7673649393605293,0.806779640775771,1.7955268091325474,-0.18706143816341148
23,0.1871973944500913,0.729093300521872,1.1449471910574116,1.1455528675110294,0.06341087057809762,0.6877169975599531,1.2721627158947355,0.10721679545123212,1.3486408095669438,1.1819593787335716,0.9075024460484781,0.32697832090965356,0.013772123163826864,1.3260521292006027,1.9067725192763592,0.8873921598304827,1.4887676810838324,0.7062873984571248,0.9777340857441971,0.8554270060907696,0.9710696476397166,1.0305486383174456,1.7010645187403874,0.1331219950781542,1.2826553409870152,1.8118718898706412,1.6076763056878072,1.9024016351558508,0.08163886476173522,1.9200333585547573,1.5314833389056057,1.5169465993823907,1.0607317341376437,2.4209865805894273,2.3359286666982624,1.503167180193002,1.0657214493332448,2.216466594870118,0.7433134271465327,1.520342460907097,1.0249212186559353,2.8826485284381245,1.9893142703426647,1.9494734623087169,1.2655778609504365,1.8371867060631886,0.611157334563518,1.9292111158386867,2.142175176421752,1.504702965005665,1.4735409466162852,0.9232767968574176,1.3233358917721783,0.5461048132240442,0.9228219548589428,1.2371378295032844,1.6800917639846131,0.5697618769076968,1.9108246512449232,2.56143059792365,1.5198659454491878,0.47731295253419137,1.6051907262626433,1.1300173199482084,0.6439746509555401,0.8409979901271402,1.4509799109662667,1.2656621140142512,1.2902712711095645,0.0750494809548814,-0.1245740440353591,1.9302746273421354,0.21290400977144774,1.3274386965977887,2.0898355124420074,0.6578469842673444,1.3248468990537041,3.1233175593862783,2.384638201039074,1.4003071458518825,1.1791332060647173,1.0261962849344188,0.8098510882016036,-0.022683142100617754,1.636282329212321,-0.18774942335151762,-0.17585946261047405,0.32497252078843347,1.8594910507731646,2.4787554207445672,0.9091015568689635,1.7622853256248934,2.312520172296315,1.492626157098083,-0.23017231274176536,2.4844235529572867,-0.028964468934067865,-0.319240362895215,1.435812986167134,3.3995979378100585,-0.15783983958084022,1.8838223695006588,1.835121870060727,0.5971607920522591,0.6655563482238406,1.848128632817134,-0.4029335413496336,2.445117057029377,1.8362504242306705,1.466494405678787,2.055445055336183,1.1481642596137116,1.4479960227521969,-0.1746438621227041,-0.2705061082024432,-0.009076683205012112,0.16597478577235236,1.2368832646096972,0.9963658233841349,0.7876714859239923,-0.19636485777377904,1.3401598668132295,2.25324866015711,0.58393764491145,0.060474071268503515,1.1164605209778005,1.2731663049073663,1.8818199552006891,0.9725450664136625,0.6293553686585096,0.6916329780717875,0.8933015668290816,1.796222754813987,-0.21027768718415987
24,-0.09013410275746742,0.6004497433068863,0.8566555706242551,0.7284189554575211,0.2008837542521908,0.6960296388658977,1.38410420271547,0.08120717305729709,1.0738290649904385,1.2009557945041809,1.2187044250401522,0.5158274909708945,0.20293259776425707,1.334542070778293,1.7612251809496808,1.0660724293235264,1.0949610089293007,0.9548150595490942,1.265965324413349,1.1953862671710533,0.9111323033319818,1.2105730645391533,1.6675200356188784,0.37879216388141973,1.5826531289402084,1.751916899061449,1.6386640211004722,2.108925225685573,0.5271003615361203,2.0685452024985778,1.5112993300890325,1.8018377645552461,1.0127872818386034,2.1985944349430016,2.148252212239592,1.4779470416190932,1.1273306855414293,2.3137302442022407,0.64642959245259,1.5280712353520676,0.9610617992311197,2.693476009665171,2.0571374607226462,1.5460660591600306,1.6779176590677098,1.7560309331719246,0.6490926015931989,1.7233394677889822,2.1781513767815137,1.4680412150751405,1.4123403950502316,1.2520203776827545,0.9853290132823991,0.5739379304917598,0.8610862684501953,1.1265048695924875,1.8631253151914882,0.5437409822001482,1.862793572311496,2.4262293024014863,1.3561935300199286,0.4399839098954141,1.5552760000675436,1.0662193748003164,0.6738043370630754,0.8365569112866031,1.560529686909489,1.2641775534441801,1.3409715059709464,0.11438179100860363,-0.07012712663623676,2.0624894698105005,0.09451110287046756,1.2505612963750266,2.0189793336145088,0.7052383847315866,1.2351935533064191,3.1030200576753213,2.0993794289263055,1.349430225601455,1.1854440465108937,0.9457595594096476,0.7922363762834684,-0.022800823771697527,1.574964022422036,-0.23836634569618864,-0.19337229465031136,0.3372411044141018,1.9142387504131082,2.4948695466717217,0.8850908173562057,1.7471607943511216,2.206687838446305,1.5996258412497872,-0.19983589262689014,2.420037394006426,-0.01856735702071043,-0.5371099354705791,1.444768453072613,3.4151616354852306,-0.17851887189107024,1.9408339465033428,1.8028866150902585,0.5557804844855745,0.6792735894584445,1.8408199500254465,-0.45581145538945506,2.2639259286110063,1.7902257253478693,1.4534708092521622,2.074288250639621,1.1000522011484253,1.3884250391144775,-0.24543788359134738,-0.2549767799568136,-0.013876306051216756,0.15671268840705257,1.1577957881100212,0.9725005438468527,0.7700610822393538,-0.1815938887307624,1.3704683948219378,2.140769155470719,0.5624093532632826,0.0718839756336204,1.0564565584519732,1.2836210602289433,1.735852229539294,0.9293687737191653,0.6428904200279526,0.6669361754257014,0.8211103945734207,1.6887861402417546,-0.22059975590156713
25,-0.0767456856508956,0.5538206966778395,0.8618337237496402,0.7310374270670275,0.49045856024208073,0.7053813603350855,2.0296918291737875,0.07205131943431997,1.1208586094260382,1.1765432098765427,1.3736823644519929,0.4114962913699302,0.20870672702556448,1.3179459137959155,1.5201427120005675,1.255265709178226,1.509441431704359,1.1083158960159003,1.4369430329647879,1.3891469912401289,0.9704012014206711,0.9666280711215439,1.5854043552173565,0.7066900799061218,1.6568894197801223,1.6755845182126878,1.5794750825138002,2.7668199625276784,0.8096107733309579,2.0850035622959964,1.5679507658778802,1.6832115688785116,1.040278366872457,2.3037783316503138,2.1192070466686075,1.4853371287360992,1.0211971273676659,2.3297435058893843,1.1392268352339503,1.527853523395871,1.0654510913863589,2.83460561236327,2.2916855064417723,1.474775059648719,1.6487921061585569,1.7576237844553644,0.58627904869389,2.104273784685733,2.309326138093261,1.40097052096026,1.569214376533371,1.3499396444135279,1.2870685563959996,0.4677413342500589,0.8326169808091445,1.2815652386013205,1.9661620306736942,0.5080065654900542,1.7228206486550124,2.677111186432167,1.5017855626645091,0.5246580852775543,1.6405498049678322,1.0598294909953085,0.5874096445192594,0.863601942687308,2.1540224694836145,1.1927330760095007,1.8077740360120782,0.05273256048794268,-0.12784337394847037,1.9073520674641526,0.15470271878384867,1.319392570157655,2.030563756502179,0.6666666666666665,1.3356422213482515,2.824353492398673,1.745667820678596,1.321212378166264,1.13808118896234,1.0442522766250393,0.8282271432674768,-0.055634010002941964,1.5268957699201682,-0.22243986380112035,-0.16756001047311808,0.2584529850965181,1.8267467951505452,2.5182508274287696,0.9100025227043388,1.800007159541431,2.1466391460095715,1.5746009378264778,-0.2130817020278983,2.321878127139622,-0.04451453543606297,-0.5605818684835954,1.505125339530615,3.3087448526312375,-0.21611711245512466,2.0479225447172977,1.7740204641876716,0.5014289602612957,0.6131265867936804,1.7539958596885967,-0.517513011675341,2.026653064817644,1.730175441026742,1.466369578875976,2.0583762190500514,1.0994431877501307,1.3174194680431064,-0.23714690590928145,-0.2816724347028722,-0.0415380377210596,0.11226794781241252,1.0931165774049323,0.964438814029969,0.7690143099923649,-0.20107268261032027,1.2659182025477669,2.0896838215500577,0.529041487839771,0.11622952371934464,1.0296151632654986,1.2375299181132615,1.7455049339781925,0.8926781902277041,0.7244194885123701,0.6425578831312019,0.792299608292729,1.5725197148362569,-0.22110409150665217
26,0.04380471490868549,0.9883321311892742,1.0898368470800968,0.8705564252170201,0.5072418751221175,0.6599843063065001,2.232874385622233,0.09176264761627069,1.2669795869817828,1.095659099960175,1.3532832431833706,0.22370936902485675,0.11922422098747507,1.3054748131733196,0.8962108861218094,1.463153330415325,2.027793312764313,1.2682672288562689,1.3208130122820005,1.3317512718369642,0.9435296634150473,0.8686059606325437,1.4995952400226669,0.8500821011131138,1.664454619859756,1.4584409411845547,1.6064752314470063,1.721427354794754,0.7502208562541298,1.7949387782153174,1.5104325321643943,1.5996083452587182,1.033114975572207,2.3841547055492973,1.80045497322293,1.4829519683438381,1.0035205277833252,2.079338945492887,1.3792128585496009,1.4519264786723924,0.8727817676544016,2.70852832494893,1.7690176798173067,1.2638246088098044,1.6212997618237492,1.685706549008052,0.5743753655542833,2.0349151343343266,2.328697938286979,1.5146433228585479,1.5174602890349378,1.3283753094502524,1.4090533580974591,0.5183545326148633,0.7887439041734863,1.2677143404707563,1.9204778055750578,0.5281426256997102,1.7219965860262525,2.726634780752959,1.8407677669728346,0.40985518905872875,1.5480488340284693,1.0561973465166725,0.5832322507178929,0.8104798073255026,2.3280652586837336,1.14292606888361,1.976836951524113,0.05338894050167632,-0.172733788524652,1.968804036498745,0.06729602835898761,1.3167925118320223,2.01791086742584,0.6131268192034189,1.2750038124744167,2.6994097931058683,1.8207944607427384,1.3703462928155195,1.0916334032784816,0.986883741153168,0.7941397341528152,-0.07505148573109734,1.5345513568423648,-0.3236737084904624,-0.24181046620196314,0.22421828760942075,1.803134403645788,2.3466827807925936,0.8797300706357214,1.7315887917378894,2.096512234871276,1.4932578536893506,-0.19374047591138208,2.2017959656607156,-0.07070492114763424,-0.6328371607054823,1.454130986655614,3.2977854155183035,-0.18985898638377702,1.9277059324860115,1.7402462357540969,0.4905841725639632,0.5793711575987748,1.5999012753842798,-0.4480108441284415,2.0779707007886654,1.7208596818096813,1.454927121951625,2.021820420161381,1.1373760222724902,1.3235608065624587,-0.25758927351792826,-0.2716005560978495,-0.037647219200763464,0.07691872009808494,1.064521225334534,0.9215069036559304,0.6935851333710994,-0.21097395318344733,1.0209242678107076,2.082739886939285,0.5068225543880421,0.03363002240949394,0.9432415348183371,1.2084211196671457,1.6849989573733881,0.8947906783681215,0.6851629355368658,0.6300869778267796,0.7316028948122666,1.5419850980630962,-0.2517676962958231
27,-0.0387116517481447,1.4639993211421785,1.0010274113344018,1.5357051373274513,0.30569179821946574,0.7435048532209693,2.2801668772093713,0.2561014725178598,1.2764495438866166,1.1407407407407404,1.4649707397219813,0.333859838723086,0.11942219113357708,1.2912769447722108,1.6307208846253811,1.4310416061589057,2.1200397137093985,1.281902424442661,1.35666317697827,1.5846637032280075,0.9680393581133775,0.7770869351436228,1.4910446855014978,1.2789496122885737,1.6745415532992676,1.7008377664904852,1.5048163077056118,2.2315619144949754,1.2722211086612776,1.998514329266609,1.5621308369553102,1.5871808390449649,0.9979892234946666,1.9783620030469482,1.7802113729764864,1.441974130784991,0.9187616025797483,1.8004037146256335,1.6296813951272189,1.450239211011871,0.845922303303361,2.641189019732114,2.020106571122774,1.1967018330602426,1.568311216967222,1.8013475521857898,0.5498265934047829,1.8200212228242765,2.3280752732807524,1.4315932362812376,1.5128042119589544,1.4613212758557192,1.4671748390234187,0.4376716272019019,0.7042279664346854,1.2911476209557993,1.92853681930999,0.47383198443000407,1.6368238271822946,2.7930428451273555,1.9311696808962278,0.3695092518101367,1.5973556677529928,1.0050110141418218,0.568410238637489,0.7476783975676553,2.360998905483869,1.1094121140142517,1.8421333863531861,0.011936018095891966,-0.21837866385001325,1.969779464578659,0.09685759120402075,1.2925838606649827,1.8729931112048364,0.5573302383847313,1.3181851016526076,2.751177196604994,2.065315221371003,1.3280901840519699,1.015713992710979,1.0227541728061065,0.8255970487571072,-0.07193292144748448,1.57290290286606,-0.29758722952440225,-0.22639719794687352,0.20085448700582717,1.7113374267276618,2.250156006856402,0.824500864927202,1.722147146475268,2.0400098819347874,1.5185743093855533,-0.2306411909506506,2.1665744983409705,-0.07024890746722394,-0.619739969243674,1.4752614478251533,3.232806977724458,-0.19374009508716322,1.9463392427041593,1.7321770235421345,0.45320155144256935,0.4992708617469945,1.538102727171846,-0.4775508638217879,1.9994148443123387,1.6624716890960598,1.4422780059334335,1.9886563964273303,1.1863580998781975,1.241149892526576,-0.2607607506541914,-0.28210133995918,-0.0754903993343008,0.06983887948612022,1.0747902744205886,0.9289288136460772,0.7010664761951678,-0.21781311419240584,1.1132372140344142,1.8132723980128722,0.47690789798233935,0.006091594861597552,0.9408828884926362,1.174084943560242,1.5485830368013562,0.8384576612903226,0.6626045165877938,0.5869655763812324,0.756413012324448,1.4889192398533297,-0.26252685587097074
